#{"t_start": 1690165731.4681036, "env_id": "None"}
r,l,t
234.780156,247,187.12453
234.023047,247,516.095253
233.340859,247,690.597758
234.315937,247,1019.478299
237.315078,247,1196.566753
236.546484,247,1526.372408
237.623594,247,1859.137961
235.080547,247,2035.73342
234.686016,247,2577.003069
236.002578,247,2728.573031
41.419888,47,2857.041027
40.3402,47,2859.670965
6.116562,8,2860.003408
31.067075,35,2861.363539
5.496562,8,2861.732317
72.163501,84,2990.758613
6.10875,8,2991.038701
6.426562,8,2991.325496
41.211138,47,2993.088793
30.636138,35,2994.515671
41.406763,47,3123.662405
41.955513,47,3125.420516
5.79875,8,3125.72631
5.496562,8,3126.020587
50.942388,59,3253.230567
5.512187,8,3253.548306
41.50645,47,3255.253566
30.109263,35,3256.624961
50.268638,59,3259.0067
50.644888,59,3388.352233
41.0077,47,3390.26892
5.79875,8,3390.536069
31.340513,35,3391.906715
5.202187,8,3392.286889
30.124263,35,3520.609045
40.763638,47,3522.478267
40.993638,47,3524.346091
30.554888,35,3652.801722
49.521763,59,3654.960748
42.458638,47,3656.600775
62.560064,72,3785.312692
32.495825,35,3786.689003
29.9877,35,3787.948235
40.875825,47,3789.844331
40.229263,47,3916.906187
72.975689,83,3920.382538
5.814375,8,3920.677067
50.6752,59,4048.129736
51.969888,59,4050.374734
63.740376,72,4178.975962
51.92645,59,4410.067727
5.186562,8,4410.373398
42.276138,47,4412.309659
5.496562,8,4412.642392
5.496562,8,4412.910234
62.091001,72,4559.819243
6.41875,8,4560.103379
62.554439,72,4563.163833
6.720937,8,4563.496207
30.57895,35,4709.207208
70.436001,83,4712.825396
31.282075,35,4714.431621
31.63895,35,4860.684177
5.504375,8,4860.98794
31.6702,35,4862.518732
31.128325,35,4864.105969
72.284126,84,5013.641705
74.271314,84,5017.314423
71.796626,85,5164.733093
40.50645,47,5166.685157
31.356138,35,5168.271305
30.272388,35,5169.86943
5.806563,8,5313.743243
4.892187,8,5314.057634
40.089888,47,5316.07215
51.670825,59,5318.419749
41.817388,47,5464.847897
41.773013,47,5466.804924
41.923325,47,5468.747493
31.00145,35,5470.26834
41.953325,47,5616.58774
31.06895,35,5618.170293
73.367564,85,5621.839737
51.551763,59,5768.270982
42.222388,47,5770.212389
39.775513,47,5772.270673
73.209126,84,5919.87086
30.705825,35,5921.494541
65.104126,72,6068.250835
6.100937,8,6068.568091
63.828501,72,6071.926306
52.825825,59,6218.19502
5.504375,8,6218.546316
31.594575,35,6220.095972
30.1002,34,6221.668859
5.202187,8,6222.003394
31.512388,35,6223.40844
64.573501,72,6370.631779
31.050825,35,6602.947685
50.967388,59,6605.473545
5.806562,8,6605.81624
64.550376,72,6686.414743
31.618325,35,6688.051428
80.250376,93,6769.39396
30.683638,35,6771.129682
74.505064,83,6774.969935
74.061626,83,6856.342874
75.696939,84,6937.636045
71.164751,84,6941.394754
6.10875,8,6941.7668
70.466626,83,7023.617433
52.43895,59,7026.338451
6.116562,8,7026.614525
72.176626,83,7107.774109
64.808814,72,7111.086004
63.836314,72,7191.399893
73.178501,84,7195.395984
42.584263,47,7197.392823
30.918638,35,7276.31045
71.673814,84,7280.199306
72.859751,83,7362.468559
72.473501,83,7366.652762
40.989263,47,7368.706361
42.376138,47,7447.903606
74.139439,83,7451.803262
50.903325,59,7531.641357
73.373501,83,7535.519127
74.360064,84,7617.813903
81.996314,93,7622.262127
74.284751,84,7704.282121
74.407564,85,7942.475616
76.478814,84,7978.5451
52.209888,59,7981.322776
42.692075,47,8015.211535
77.643814,85,8019.556635
73.491939,84,8055.581287
30.67895,35,8057.222493
81.400376,93,8093.533211
66.241939,72,8097.307827
31.563013,35,8099.076463
73.262564,83,8135.041245
75.738501,83,8139.168602
75.371626,84,8175.021563
31.744888,35,8176.602009
91.802804,102,8213.519513
75.543501,85,8217.699962
70.766314,83,8253.799977
74.844751,84,8258.07503
76.835064,85,8293.700593
74.798501,84,8297.777634
31.684263,35,8332.095754
75.218814,83,8336.091857
73.519439,83,8371.776613
