#{"t_start": 1690371837.3432176, "env_id": "None"}
r,l,t
14.50375,17,10.953328
14.245938,17,11.72442
14.104688,17,12.502535
56.865,62,15.510842
58.920625,62,19.227322
14.99,17,20.04056
56.2775,62,23.087122
19.112812,23,24.145832
19.54875,23,25.255851
14.829063,17,26.653256
56.30875,62,29.704481
56.2075,62,32.702644
20.28375,23,33.811864
13.96125,17,35.317506
58.884375,62,38.364573
18.983125,23,39.524028
14.71875,17,40.401244
19.882812,23,41.518581
15.339688,17,42.653825
58.3625,62,47.175327
56.522188,62,50.688227
20.160937,23,52.357946
15.354063,17,54.014911
57.775938,62,57.661788
20.389687,23,59.139655
57.710313,62,63.357886
19.229375,21,65.09878
72.5575,76,69.864218
71.384687,76,74.687261
70.737812,76,79.393472
73.072812,76,84.947747
72.7075,76,89.202463
71.883125,76,94.035471
72.066875,76,97.920166
73.434062,76,102.787259
72.949375,76,106.419335
18.927187,21,107.425034
73.139375,76,111.957841
64.640938,69,115.335251
93.871563,102,121.099209
84.193438,93,125.786442
41.360313,44,128.580914
95.200625,102,624.6004
44.586563,49,635.922423
94.455313,102,640.939951
95.683125,102,654.855702
94.178438,102,668.908927
95.300313,102,674.17643
94.888125,102,688.334991
96.493438,102,693.437719
69.312813,77,706.070252
64.035938,69,709.552932
94.174063,102,723.441333
41.54,44,725.675516
93.945937,102,739.606858
81.241964,88,752.834813
109.427481,119,758.914101
36.959196,40,769.772367
36.921384,40,771.69733
36.471696,40,773.729895
111.079356,119,788.522691
11.77271,14,789.186989
15.469585,19,790.07652
80.588527,88,803.471021
16.749273,19,804.403462
108.398418,119,819.128549
106.485434,115,824.965627
108.659356,119,1336.002751
111.128418,119,1360.531751
108.631543,119,1385.160219
110.958418,119,1391.092847
108.498731,119,1415.462384
109.360918,119,1439.932838
16.012085,19,1440.86115
89.863214,98,1464.617571
109.693418,119,1470.625317
16.701773,19,1471.5114
12.48646,14,1491.649063
109.304981,119,1497.511532
108.896856,119,1522.155511
109.710293,119,1546.748012
128.69625,134,1572.314784
128.072813,134,1597.799433
127.222813,134,1604.669356
128.57375,134,1630.223446
128.042813,134,1655.838901
127.240313,134,2161.121257
129.69375,134,2186.22141
128.668438,134,2211.374098
128.760313,134,2236.755478
128.499688,134,2243.737743
147.646852,157,2270.03158
146.329039,157,2296.632156
145.120602,157,2323.012958
31.953422,35,2343.009487
148.784664,157,2369.840891
149.078414,157,2396.508106
147.819352,157,2423.189495
145.576539,157,2449.693029
148.169977,157,2476.24979
146.723102,157,2503.030968
147.310602,157,3012.62305
158.064688,166,3039.471038
158.406875,166,3066.115578
157.212813,166,3092.887041
159.452188,166,3120.310108
158.404687,166,3147.763373
157.365313,166,3174.770993
157.59875,166,3201.385395
157.590625,166,3228.013515
157.125,166,3254.821084
159.076875,166,3282.132488
163.869055,176,3327.312772
166.24593,176,3836.341649
168.032805,176,3864.345003
59.022766,63,3867.739504
166.088117,176,3895.789738
165.87468,176,3923.608397
161.76718,172,3970.049294
164.872492,176,3998.322379
166.29718,176,4026.510365
165.929055,176,4054.336115
161.05843,172,4081.972888
165.35718,176,4109.872775
161.855617,170,4137.660121
166.136555,176,4650.402116
204.286745,212,4698.607933
201.307682,212,4729.161473
203.60362,212,4759.491956
205.189245,212,4808.241039
202.515495,212,4838.979448
24.43046,26,4840.392587
202.052057,212,4889.165243
202.622057,212,4919.526382
202.851745,212,4949.788846
202.272682,212,4998.716324
203.210807,212,5516.072896
205.630035,217,5564.913981
208.086285,217,5595.338216
208.55316,217,5625.670499
208.132535,217,5674.72928
128.563225,134,5700.743203
207.417535,217,5731.600352
208.153785,217,5762.375272
207.13816,217,5811.615419
125.546662,132,5837.326225
207.703473,217,6350.884804
207.751285,217,6381.615532
210.092223,217,6430.922232
187.891027,192,6460.221889
184.762277,191,6489.301244
186.784777,191,6518.280113
182.846339,190,6565.750008
181.409777,191,6594.993099
223.162793,231,6626.574783
185.248214,191,6674.51261
182.626339,190,7185.135946
186.771027,192,7214.495006
184.954464,191,7243.490421
188.105402,193,7272.80501
184.184777,190,7320.239016
224.958731,231,7352.147242
186.996652,193,7382.192858
184.033839,190,7429.748297
177.154777,182,7458.638106
177.342277,182,7487.627595
185.308839,191,7517.318984
223.371231,231,8056.456163
187.061652,191,8084.957146
185.664777,191,8113.494158
187.080089,192,8142.271675
176.058527,182,8188.272667
186.393214,191,8217.075945
186.906652,193,8245.423491
185.842902,191,8274.09109
185.310714,191,8303.200372
185.910089,192,8349.630383
185.531339,191,8378.372181
187.047589,192,8898.830626
224.355606,231,8947.563375
224.055918,231,8978.869745
187.631964,192,9007.818135
187.259152,193,9054.423704
184.354464,190,9083.607723
185.341652,191,9112.704819
187.176027,191,9141.889276
