#{"t_start": 1690371836.3945413, "env_id": "None"}
r,l,t
31.940312,36,12.77689
9.645,11,13.266433
58.27,64,16.376699
54.956563,62,20.078514
8.343125,11,20.612517
55.171563,62,23.644959
8.955313,11,24.174096
57.93125,64,27.813764
58.155,64,30.961049
33.209063,36,32.690717
8.35875,11,33.242981
8.955313,11,33.766655
57.8975,64,37.524137
56.144375,62,40.627177
57.888437,64,44.727196
58.338125,64,48.871028
58.152188,64,52.502889
57.907813,64,57.292638
57.835313,64,61.447262
32.644063,36,63.67793
58.341563,64,68.43581
14.605688,17,69.389226
13.389125,17,70.446863
13.606,17,71.254652
88.550313,94,77.763944
9.636938,12,78.342755
9.931313,12,79.088772
14.280063,17,79.910072
12.931938,17,80.961974
8.955063,12,81.547959
30.154312,37,83.842951
32.28525,37,86.826119
86.66625,94,92.06385
9.714438,12,93.035332
87.766875,94,98.415273
31.215875,37,100.584983
86.534063,94,105.942212
14.063188,17,106.759184
14.071,17,107.551277
85.218125,94,112.947724
14.233813,17,113.781722
86.472188,94,118.42148
30.6115,37,120.898
88.069688,94,125.690725
87.829063,94,621.910084
86.6875,94,626.667918
14.295688,17,627.550212
33.245875,37,638.15481
33.029,37,639.963731
32.493688,37,641.790035
88.662813,94,655.325731
88.913437,100,660.438276
79.095313,89,673.872356
14.984375,18,674.766412
35.245,39,676.950775
32.237188,36,687.556712
40.7125,46,689.886537
15.714688,18,690.810516
42.384375,50,693.320145
15.245938,18,694.191328
15.82125,18,703.870086
62.370313,70,707.388772
74.7425,84,720.453955
33.57875,36,722.221996
91.699688,100,727.21699
35.07125,39,737.914447
32.846563,36,739.752787
16.491563,18,740.691693
91.234688,100,754.56213
91.333125,100,759.65095
78.929688,84,772.650278
60.270313,70,776.215737
90.890938,100,789.991602
40.988438,46,792.18626
91.5825,100,806.184167
75.270313,84,810.435107
15.06,18,820.066444
35.475313,39,822.050048
90.382187,100,827.127778
74.170313,84,1336.357008
91.92375,100,1359.951703
90.944375,100,1365.088017
32.263125,36,1366.911442
91.962188,100,1390.496154
58.195689,63,1411.850779
118.695606,126,1418.295378
116.558418,126,1443.129297
88.629777,98,1466.863107
119.653106,126,1492.611925
119.653418,126,1498.789419
119.756231,126,1523.868337
91.754777,98,1547.31607
108.598559,115,1571.884681
16.48146,18,1572.830754
81.835402,88,1577.374115
117.868731,126,1602.490493
58.718814,63,1605.675031
117.330606,126,1630.818857
118.959043,126,1655.984218
118.545293,126,1681.278971
20.423335,22,2162.006353
58.125064,63,2165.202061
118.870606,126,2189.854953
122.10125,133,2215.004123
125.13125,133,2240.431682
124.465,133,2265.54947
124.371875,133,2290.837561
49.89875,54,2293.722231
102.43625,109,2317.525273
104.779063,113,2323.432207
123.035,133,2348.703416
122.542813,133,2374.092604
124.245937,133,2399.599012
105.71375,113,2423.851054
120.2025,129,2448.804657
49.027813,54,2451.801323
49.399687,54,2454.590333
119.79375,129,2479.562433
126.039375,133,2505.178521
125.216875,133,3013.487075
125.937188,133,3038.537019
126.772188,133,3045.854099
126.728152,133,3070.833179
155.098727,163,3097.560974
20.367485,22,3098.785863
124.753152,132,3124.369843
155.155914,163,3151.440716
124.739402,131,3176.533504
127.257215,133,3201.309172
125.311902,132,3226.13089
128.555652,133,3251.134587
155.023414,163,3278.12224
152.167477,163,3304.928135
125.000965,133,3329.870485
155.854664,163,3838.264343
155.991852,163,3865.533922
158.616227,163,3892.789663
154.606852,163,3920.111728
157.768414,163,3947.547894
156.155289,163,3974.934762
168.91125,176,4002.991533
168.295,176,4031.241346
167.115313,176,4059.169944
168.918438,176,4086.845454
167.984375,176,4133.160144
168.875625,176,4161.201702
168.960313,176,4673.844377
168.370625,176,4702.033464
168.984375,176,4730.527487
170.083125,176,4758.82584
170.518117,181,4787.576819
172.03468,181,4834.523074
168.173117,177,4863.114498
172.90093,181,4891.69704
173.784992,181,4920.377962
171.07343,181,4948.985577
168.468742,181,4977.6964
172.406242,181,5511.734236
175.35218,181,5540.041162
174.13343,181,5568.534602
170.65593,181,5597.12194
190.29737,198,5626.355205
190.794245,198,5674.307214
191.197995,198,5703.963878
190.74862,198,5733.765662
191.392995,198,5763.435116
190.87862,198,5811.533339
188.709557,198,5841.164871
190.352682,198,6353.573131
192.436432,198,6383.245249
191.077057,198,6431.379262
210.18066,217,6462.187109
209.89441,217,6492.627925
208.115348,217,6541.514368
209.579098,217,6572.263704
210.337535,217,6621.320853
210.28066,217,6652.25577
210.58941,217,6683.201164
210.938473,217,7213.614416
210.661285,217,7244.18352
207.402535,217,7293.018125
225.270606,234,7324.996253
226.477793,234,7375.645158
225.969668,234,7407.720807
231.746543,240,7458.198843
227.139043,234,7490.256545
227.182481,234,7540.785498
231.679981,240,8062.116615
229.103731,234,8110.462874
228.762481,234,8141.753152
229.319668,234,8190.738147
233.632168,240,8222.185781
234.458731,240,8270.986666
226.885918,234,8302.417509
226.103106,234,8351.573435
232.700293,240,8874.645077
234.970293,240,8923.934443
234.473106,240,8955.787227
235.613418,240,9005.167035
235.234356,240,9037.008933
234.567793,240,9086.689157
236.614688,243,9136.366504
143.200313,146,9145.217874
236.415313,243,9194.847516
236.144688,243,9724.17749
236.154375,243,9756.547346
236.59875,243,9806.477651
237.075938,243,9838.777831
235.416875,243,9888.944401
233.701875,243,9921.700301
236.038438,243,9972.031891
233.235625,242,10004.182748
234.44,243,10054.074981
143.38375,146,10562.343527
143.39625,146,10589.15818
143.303125,146,10615.17313
236.6425,243,10648.02335
143.37125,146,10674.579293
238.067188,243,10724.408835
143.7025,146,10750.979167
237.499688,243,10783.76107
263.587817,273,10835.842923
