#{"t_start": 1690371836.4333897, "env_id": "None"}
r,l,t
25.43625,29,12.39789
60.753125,66,15.565236
62.282813,66,19.454148
19.9575,23,20.566523
59.798438,66,23.799139
12.083125,14,24.452373
24.839687,29,25.84251
62.57875,66,29.656566
23.791875,29,31.042204
25.938437,29,32.454353
12.381562,14,33.155561
19.035312,23,34.235594
61.2325,66,38.124104
62.021875,66,41.457166
20.9975,23,42.69488
63.7025,66,47.430279
60.26,66,51.155954
61.245,66,56.026432
60.784687,66,60.299203
52.67725,58,63.91807
74.3825,81,69.655104
75.0925,81,74.40965
20.565,23,76.341823
75.57625,81,81.166634
20.72,23,82.441468
74.828125,81,88.269361
75.929688,81,92.711941
21.175313,23,94.645962
20.419687,23,95.799265
75.19375,81,100.235924
75.194375,81,104.998282
51.99725,58,107.74608
75.013437,81,112.330324
75.04,81,116.488888
74.63875,81,121.18476
90.855938,97,126.092927
22.329062,25,127.340963
90.99375,97,623.748863
73.8975,80,636.56156
91.73875,97,641.338479
23.210625,25,642.593294
92.441563,97,656.292959
91.935625,97,670.109547
23.2625,25,671.382914
23.21625,25,672.684526
74.704063,80,676.958792
92.460938,97,690.678146
7.725,9,691.104974
90.829688,97,704.752242
91.668125,97,709.632498
75.917812,80,722.422193
91.6975,97,727.282571
92.4775,97,740.981583
114.316856,119,755.768406
114.425293,119,770.684386
113.374981,119,776.65139
97.671652,104,790.568826
94.692277,99,804.481361
114.879668,119,810.439955
114.005606,119,825.201325
114.345293,119,1336.213838
114.050918,119,1360.772523
114.975606,119,1366.874246
114.084356,119,1391.358926
113.808106,119,1415.736408
121.82875,135,1440.992187
124.726562,135,1466.54429
124.210937,135,1492.754225
57.905938,61,1495.805524
125.982187,135,1521.050198
56.62125,61,1524.282773
121.129062,130,1549.35525
125.695312,135,1574.995156
100.393437,111,1599.323741
123.525937,135,1624.882646
122.527812,135,1631.822489
41.091563,44,1652.799884
122.341562,135,1678.612659
126.032813,135,2165.068354
124.327812,135,2190.219935
139.790914,153,2216.417299
101.466096,108,2240.498296
142.670289,153,2266.597597
73.894225,77,2270.597905
141.123727,153,2297.002037
141.785602,153,2323.198854
129.638414,140,2348.808331
142.385914,153,2375.17873
88.658526,94,2398.715287
72.951412,77,2402.737185
139.891852,153,2429.118567
143.139977,153,2455.344188
105.289533,117,2479.754969
6.697812,8,2480.148143
143.217164,153,2990.374069
144.509977,153,3016.315345
143.003727,153,3042.544097
142.478727,153,3068.507645
143.342164,153,3094.606271
162.47,170,3122.453959
160.32625,170,3149.937364
26.880062,30,3151.565356
157.792188,170,3178.70991
160.514375,170,3223.122797
160.774063,170,3250.134599
157.667813,170,3277.599619
94.654375,102,3283.184244
131.621188,140,3308.659708
152.248125,161,3816.404881
163.668125,170,3843.873135
162.455625,170,3889.869636
160.942813,170,3917.592658
162.290313,170,3945.369342
145.529223,154,3972.316503
146.872035,156,3999.37354
174.24093,186,4028.132768
178.696555,186,4056.526885
