#{"t_start": 1690273305.8731096, "env_id": "None"}
r,l,t
206.130156,213,14.622964
205.573281,213,29.25736
206.567578,213,43.967819
207.19,213,58.676309
207.360078,213,73.491767
206.23,213,88.0724
207.404453,213,96.53921
206.414375,213,111.086846
205.710234,213,125.707644
205.291875,213,387.114358
256.471539,263,435.372655
255.435055,263,484.305323
255.062164,263,533.31051
256.050055,263,581.670884
253.098883,263,629.90857
255.481383,263,678.312261
255.166696,263,726.6322
256.067008,263,1035.65097
256.350446,263,1118.255672
257.982711,263,1274.118851
322.115946,332,1361.139026
323.783914,332,1448.846242
323.810399,332,1608.165186
322.079539,332,1695.806823
323.162743,332,1999.084169
324.935633,332,2072.194261
324.848914,332,2116.009292
323.187196,332,2159.868553
324.931102,332,2203.984147
324.398836,332,2277.497543
375.452222,383,2602.014857
374.507456,383,2708.863091
375.272769,383,2771.882525
374.589956,383,2879.677965
373.730034,383,2943.358778
374.035815,383,3319.82894
375.910269,383,3442.735744
374.324019,383,3513.797754
376.291128,383,3636.609851
375.168784,383,3707.734418
433.963725,442,4097.629946
434.083803,442,4278.962931
434.296459,442,4382.035813
435.476381,442,4565.37126
434.423881,442,4750.260631
435.422162,442,5196.119037
435.270678,442,5378.152354
436.550443,442,5481.782105
435.139428,442,5665.207454
435.989897,442,5849.806729
466.571493,476,6257.520375
466.636649,476,6410.599699
466.455399,476,6565.66597
464.385556,476,6656.169255
465.288134,476,7070.040514
465.395009,476,7221.431978
466.47829,476,7373.706084
466.989696,476,7526.541408
466.277509,476,7942.101047
466.438056,476,8093.591737
546.385304,556,8248.847298
545.247882,556,8403.328505
545.03882,556,8868.260565
546.482882,556,9009.226541
548.667648,556,9149.63598
546.957648,556,9291.675153
546.175226,556,9695.005297
546.59796,556,9888.469946
547.221866,556,10027.200935
547.531554,556,10433.291719
562.782544,571,10598.477123
565.302232,571,10825.159668
563.266529,571,10987.292526
564.32231,571,11434.786628
563.1427,571,11733.115645
564.183325,571,11943.206418
562.408247,571,12154.499593
562.771997,571,12632.336423
564.655513,571,12940.260936
563.839888,571,13159.341146
627.304515,635,13649.267726
626.9335,635,13969.502586
626.619437,635,14290.203106
627.254203,635,14774.307729
623.381234,635,15094.203045
626.352015,635,15321.43211
627.692719,635,15641.083296
626.18975,635,16123.073511
624.379906,635,16441.92169
622.636859,635,16670.601406
693.478144,707,17248.410497
689.461113,707,17578.248993
691.513769,707,17905.635122
684.37041,707,18477.76332
676.141347,707,18712.727299
672.204081,707,19039.608539
690.55955,707,19620.362425
678.412128,707,19942.414915
687.096972,707,20525.151039
680.913769,707,20836.609169
718.292578,746,21150.972886
722.723594,746,21730.143461
718.779531,746,22038.813507
714.856562,746,22349.633877
734.564141,746,22895.638255
715.409687,746,23183.404779
729.968828,746,23474.002308
716.22625,746,23967.221522
730.747656,746,24293.843705
728.205078,746,24623.746448
805.688939,825,25312.242046
806.802533,825,25658.119451
795.717611,825,26261.431552
806.072689,825,26696.960324
791.024486,825,27295.046035
801.351283,825,27648.260423
797.914486,825,28098.651624
808.450189,825,28727.9978
797.352923,825,29087.674892
799.163158,825,29706.128381
821.229925,862,30170.811105
829.2468,862,30538.707383
823.60555,862,31256.038188
820.494769,862,31624.391983
825.97391,862,32347.447578
821.605863,862,32712.686115
829.03055,862,33177.439015
834.037269,862,33799.569789
819.5293,862,34175.162066
832.065707,862,34900.994728
869.151046,904,35386.822165
865.43839,904,36027.570071
865.855577,904,36504.871667
887.260656,904,36887.931222
871.320187,904,37611.646148
872.845812,904,38083.92139
872.423546,904,38709.870493
865.407062,904,39166.002665
874.015421,904,39806.934562
881.600812,904,40280.012262
933.368041,971,41025.789544
951.527494,971,41521.073614
955.637963,971,42274.781032
947.894135,971,42771.909275
943.55976,971,43520.078729
938.275932,971,43912.511373
942.083978,971,44403.11209
953.755932,971,45151.224143
953.842728,971,45643.262133
953.950307,971,46386.808832
