topo,num_flows,seed,scheduler,is_scheduled,consuming_time
CEV,50,2153,smt,True,33.475244760513306
CEV,10,2153,smt,True,0.0
CEV,20,2153,smt,True,0.0
CEV,30,2153,smt,True,0.0
CEV,40,2153,smt,True,0.0
CEV,80,2153,smt,True,104.23369550704956
CEV,60,2153,smt,True,0.0
CEV,70,2153,smt,True,0.0
CEV,90,2153,smt,True,134.57709312438965
CEV,100,2153,smt,True,163.92532992362976
CEV,50,2154,smt,True,42.987157344818115
CEV,10,2154,smt,True,0.0
CEV,20,2154,smt,True,0.0
CEV,30,2154,smt,True,0.0
CEV,40,2154,smt,True,0.0
CEV,80,2154,smt,True,123.16178679466248
CEV,60,2154,smt,True,0.0
CEV,70,2154,smt,True,0.0
CEV,90,2154,smt,True,180.19267630577087
CEV,100,2154,smt,True,227.33623337745667
CEV,50,2155,smt,True,45.45358967781067
CEV,10,2155,smt,True,0.0
CEV,20,2155,smt,True,0.0
CEV,30,2155,smt,True,0.0
CEV,40,2155,smt,True,0.0
CEV,80,2155,smt,True,146.44899988174438
CEV,60,2155,smt,True,0.0
CEV,70,2155,smt,True,0.0
CEV,90,2155,smt,True,186.06257486343384
CEV,100,2155,smt,True,239.58258962631226
CEV,50,2156,smt,True,38.248889446258545
CEV,10,2156,smt,True,0.0
CEV,20,2156,smt,True,0.0
CEV,30,2156,smt,True,0.0
CEV,40,2156,smt,True,0.0
CEV,80,2156,smt,True,91.64082312583923
CEV,60,2156,smt,True,0.0
CEV,70,2156,smt,True,0.0
CEV,90,2156,smt,True,130.39835906028748
CEV,100,2156,smt,True,155.16433835029602
CEV,50,2157,smt,True,30.807594537734985
CEV,10,2157,smt,True,0.0
CEV,20,2157,smt,True,0.0
CEV,30,2157,smt,True,0.0
CEV,40,2157,smt,True,0.0
CEV,80,2157,smt,True,103.75987195968628
CEV,60,2157,smt,True,0.0
CEV,70,2157,smt,True,0.0
CEV,90,2157,smt,True,170.35900163650513
CEV,100,2157,smt,True,272.6854450702667
CEV,50,2158,smt,True,32.72392559051514
CEV,10,2158,smt,True,0.0
CEV,20,2158,smt,True,0.0
CEV,30,2158,smt,True,0.0
CEV,40,2158,smt,True,0.0
CEV,80,2158,smt,True,124.98199129104614
CEV,60,2158,smt,True,0.0
CEV,70,2158,smt,True,0.0
CEV,90,2158,smt,True,218.13374876976013
CEV,100,2158,smt,True,319.58795380592346
CEV,50,2159,smt,True,42.481950759887695
CEV,10,2159,smt,True,0.0
CEV,20,2159,smt,True,0.0
CEV,30,2159,smt,True,0.0
CEV,40,2159,smt,True,0.0
CEV,80,2159,smt,True,130.46120142936707
CEV,60,2159,smt,True,0.0
CEV,70,2159,smt,True,0.0
CEV,90,2159,smt,True,213.98818016052246
CEV,100,2159,smt,True,294.2920198440552
CEV,50,2160,smt,True,50.88015151023865
CEV,10,2160,smt,True,0.0
CEV,20,2160,smt,True,0.0
CEV,30,2160,smt,True,0.0
CEV,40,2160,smt,True,0.0
CEV,80,2160,smt,True,187.77535557746887
CEV,60,2160,smt,True,0.0
CEV,70,2160,smt,True,0.0
CEV,90,2160,smt,True,183.34492206573486
CEV,100,2160,smt,True,255.24428725242615
CEV,50,2161,smt,True,36.5282187461853
CEV,10,2161,smt,True,0.0
CEV,20,2161,smt,True,0.0
CEV,30,2161,smt,True,0.0
CEV,40,2161,smt,True,0.0
CEV,80,2161,smt,True,109.88148760795593
CEV,60,2161,smt,True,0.0
CEV,70,2161,smt,True,0.0
CEV,90,2161,smt,True,159.83522725105286
CEV,100,2161,smt,True,224.804456949234
CEV,50,2162,smt,True,40.20193123817444
CEV,10,2162,smt,True,0.0
CEV,20,2162,smt,True,0.0
CEV,30,2162,smt,True,0.0
CEV,40,2162,smt,True,0.0
CEV,80,2162,smt,True,113.99273705482483
CEV,60,2162,smt,True,0.0
CEV,70,2162,smt,True,0.0
CEV,90,2162,smt,True,151.79484701156616
CEV,100,2162,smt,True,247.97855186462402
CEV,50,2163,smt,True,46.74710988998413
CEV,10,2163,smt,True,0.0
CEV,20,2163,smt,True,0.0
CEV,30,2163,smt,True,0.0
CEV,40,2163,smt,True,0.0
CEV,80,2163,smt,True,154.3470802307129
CEV,60,2163,smt,True,0.0
CEV,70,2163,smt,True,0.0
CEV,90,2163,smt,True,194.581552028656
CEV,100,2163,smt,True,247.69361853599548
CEV,50,2164,smt,True,30.89775824546814
CEV,10,2164,smt,True,0.0
CEV,20,2164,smt,True,0.0
CEV,30,2164,smt,True,0.0
CEV,40,2164,smt,True,0.0
CEV,80,2164,smt,True,92.68403005599976
CEV,60,2164,smt,True,0.0
CEV,70,2164,smt,True,0.0
CEV,90,2164,smt,True,125.03938937187195
CEV,100,2164,smt,True,223.2539496421814
CEV,50,2165,smt,True,35.859981060028076
CEV,10,2165,smt,True,0.0
CEV,20,2165,smt,True,0.0
CEV,30,2165,smt,True,0.0
CEV,40,2165,smt,True,0.0
CEV,80,2165,smt,True,104.98243522644043
CEV,60,2165,smt,True,0.0
CEV,70,2165,smt,True,0.0
CEV,90,2165,smt,True,148.14740896224976
CEV,100,2165,smt,True,156.98471999168396
CEV,50,2166,smt,True,32.6224570274353
CEV,10,2166,smt,True,0.0
CEV,20,2166,smt,True,0.0
CEV,30,2166,smt,True,0.0
CEV,40,2166,smt,True,0.0
CEV,80,2166,smt,True,82.77735614776611
CEV,60,2166,smt,True,0.0
CEV,70,2166,smt,True,0.0
CEV,90,2166,smt,True,115.05926942825317
CEV,100,2166,smt,True,159.675621509552
CEV,50,2167,smt,True,32.4731023311615
CEV,10,2167,smt,True,0.0
CEV,20,2167,smt,True,0.0
CEV,30,2167,smt,True,0.0
CEV,40,2167,smt,True,0.0
CEV,80,2167,smt,True,93.13312792778015
CEV,60,2167,smt,True,0.0
CEV,70,2167,smt,True,0.0
CEV,90,2167,smt,True,155.58379554748535
CEV,100,2167,smt,True,269.9102740287781
CEV,50,2168,smt,True,34.490020990371704
CEV,10,2168,smt,True,0.0
CEV,20,2168,smt,True,0.0
CEV,30,2168,smt,True,0.0
CEV,40,2168,smt,True,0.0
CEV,80,2168,smt,True,83.3946967124939
CEV,60,2168,smt,True,0.0
CEV,70,2168,smt,True,0.0
CEV,90,2168,smt,True,117.93572640419006
CEV,100,2168,smt,True,162.43801593780518
CEV,50,2169,smt,True,65.15020108222961
CEV,10,2169,smt,True,0.0
CEV,20,2169,smt,True,0.0
CEV,30,2169,smt,True,0.0
CEV,40,2169,smt,True,0.0
CEV,80,2169,smt,True,186.42958188056946
CEV,60,2169,smt,True,0.0
CEV,70,2169,smt,True,0.0
CEV,90,2169,smt,True,226.09953498840332
CEV,100,2169,smt,True,347.9291331768036
CEV,50,2170,smt,True,32.017006158828735
CEV,10,2170,smt,True,0.0
CEV,20,2170,smt,True,0.0
CEV,30,2170,smt,True,0.0
CEV,40,2170,smt,True,0.0
CEV,80,2170,smt,True,112.51696586608887
CEV,60,2170,smt,True,0.0
CEV,70,2170,smt,True,0.0
CEV,90,2170,smt,True,153.1384313106537
CEV,100,2170,smt,True,204.79452681541443
CEV,50,2171,smt,True,35.17640399932861
CEV,10,2171,smt,True,0.0
CEV,20,2171,smt,True,0.0
CEV,30,2171,smt,True,0.0
CEV,40,2171,smt,True,0.0
CEV,80,2171,smt,True,100.78200268745422
CEV,60,2171,smt,True,0.0
CEV,70,2171,smt,True,0.0
CEV,90,2171,smt,True,152.51349449157715
CEV,100,2171,smt,True,185.36877536773682
CEV,50,2172,smt,True,46.65418791770935
CEV,10,2172,smt,True,0.0
CEV,20,2172,smt,True,0.0
CEV,30,2172,smt,True,0.0
CEV,40,2172,smt,True,0.0
CEV,80,2172,smt,True,141.89010858535767
CEV,60,2172,smt,True,0.0
CEV,70,2172,smt,True,0.0
CEV,90,2172,smt,True,177.26023936271667
CEV,100,2172,smt,True,271.4609251022339
CEV,50,2173,smt,True,31.367050647735596
CEV,10,2173,smt,True,0.0
CEV,20,2173,smt,True,0.0
CEV,30,2173,smt,True,0.0
CEV,40,2173,smt,True,0.0
CEV,80,2173,smt,True,89.34174871444702
CEV,60,2173,smt,True,0.0
CEV,70,2173,smt,True,0.0
CEV,90,2173,smt,True,127.31275272369385
CEV,100,2173,smt,True,149.48971128463745
CEV,50,2174,smt,True,48.0202157497406
CEV,10,2174,smt,True,0.0
CEV,20,2174,smt,True,0.0
CEV,30,2174,smt,True,0.0
CEV,40,2174,smt,True,0.0
CEV,80,2174,smt,True,138.96062445640564
CEV,60,2174,smt,True,0.0
CEV,70,2174,smt,True,0.0
CEV,90,2174,smt,True,166.74696350097656
CEV,100,2174,smt,True,216.15061378479004
CEV,50,2175,smt,True,41.71555280685425
CEV,10,2175,smt,True,0.0
CEV,20,2175,smt,True,0.0
CEV,30,2175,smt,True,0.0
CEV,40,2175,smt,True,0.0
CEV,80,2175,smt,True,145.51875948905945
CEV,60,2175,smt,True,0.0
CEV,70,2175,smt,True,0.0
CEV,90,2175,smt,True,161.7741539478302
CEV,100,2175,smt,True,216.08517360687256
CEV,50,2176,smt,True,47.06040549278259
CEV,10,2176,smt,True,0.0
CEV,20,2176,smt,True,0.0
CEV,30,2176,smt,True,0.0
CEV,40,2176,smt,True,0.0
CEV,80,2176,smt,True,139.77281737327576
CEV,60,2176,smt,True,0.0
CEV,70,2176,smt,True,0.0
CEV,90,2176,smt,True,200.66697931289673
CEV,100,2176,smt,True,254.27687048912048
CEV,50,2177,smt,True,38.9678909778595
CEV,10,2177,smt,True,0.0
CEV,20,2177,smt,True,0.0
CEV,30,2177,smt,True,0.0
CEV,40,2177,smt,True,0.0
CEV,80,2177,smt,True,128.13577723503113
CEV,60,2177,smt,True,0.0
CEV,70,2177,smt,True,0.0
CEV,90,2177,smt,True,177.32614922523499
CEV,100,2177,smt,True,328.0852928161621
CEV,50,2153,smt_no_wait,True,40.41131544113159
CEV,10,2153,smt_no_wait,True,0.0
CEV,20,2153,smt_no_wait,True,0.0
CEV,30,2153,smt_no_wait,True,0.0
CEV,40,2153,smt_no_wait,True,0.0
CEV,80,2153,smt_no_wait,True,121.57139587402344
CEV,60,2153,smt_no_wait,True,0.0
CEV,70,2153,smt_no_wait,True,0.0
CEV,90,2153,smt_no_wait,True,146.97871780395508
CEV,100,2153,smt_no_wait,True,201.60540103912354
CEV,50,2154,smt_no_wait,True,48.75205373764038
CEV,10,2154,smt_no_wait,True,0.0
CEV,20,2154,smt_no_wait,True,0.0
CEV,30,2154,smt_no_wait,True,0.0
CEV,40,2154,smt_no_wait,True,0.0
CEV,80,2154,smt_no_wait,True,129.66386818885803
CEV,60,2154,smt_no_wait,True,0.0
CEV,70,2154,smt_no_wait,True,0.0
CEV,90,2154,smt_no_wait,True,202.76134777069092
CEV,100,2154,smt_no_wait,True,280.2160494327545
CEV,50,2155,smt_no_wait,True,50.98575949668884
CEV,10,2155,smt_no_wait,True,0.0
CEV,20,2155,smt_no_wait,True,0.0
CEV,30,2155,smt_no_wait,True,0.0
CEV,40,2155,smt_no_wait,True,0.0
CEV,80,2155,smt_no_wait,True,153.7278847694397
CEV,60,2155,smt_no_wait,True,0.0
CEV,70,2155,smt_no_wait,True,0.0
CEV,90,2155,smt_no_wait,True,186.1282181739807
CEV,100,2155,smt_no_wait,True,234.4558629989624
CEV,50,2156,smt_no_wait,True,43.34126329421997
CEV,10,2156,smt_no_wait,True,0.0
CEV,20,2156,smt_no_wait,True,0.0
CEV,30,2156,smt_no_wait,True,0.0
CEV,40,2156,smt_no_wait,True,0.0
CEV,80,2156,smt_no_wait,True,101.22765469551086
CEV,60,2156,smt_no_wait,True,0.0
CEV,70,2156,smt_no_wait,True,0.0
CEV,90,2156,smt_no_wait,True,136.0523600578308
CEV,100,2156,smt_no_wait,True,171.23170566558838
CEV,50,2157,smt_no_wait,True,34.4397406578064
CEV,10,2157,smt_no_wait,True,0.0
CEV,20,2157,smt_no_wait,True,0.0
CEV,30,2157,smt_no_wait,True,0.0
CEV,40,2157,smt_no_wait,True,0.0
CEV,80,2157,smt_no_wait,True,112.66445899009705
CEV,60,2157,smt_no_wait,True,0.0
CEV,70,2157,smt_no_wait,True,0.0
CEV,90,2157,smt_no_wait,True,185.41872906684875
CEV,100,2157,smt_no_wait,True,236.0559229850769
CEV,50,2158,smt_no_wait,True,37.51593327522278
CEV,10,2158,smt_no_wait,True,0.0
CEV,20,2158,smt_no_wait,True,0.0
CEV,30,2158,smt_no_wait,True,0.0
CEV,40,2158,smt_no_wait,True,0.0
CEV,80,2158,smt_no_wait,True,131.04783296585083
CEV,60,2158,smt_no_wait,True,0.0
CEV,70,2158,smt_no_wait,True,0.0
CEV,90,2158,smt_no_wait,True,203.54433751106262
CEV,100,2158,smt_no_wait,True,314.20125579833984
CEV,50,2159,smt_no_wait,True,48.74611783027649
CEV,10,2159,smt_no_wait,True,0.0
CEV,20,2159,smt_no_wait,True,0.0
CEV,30,2159,smt_no_wait,True,0.0
CEV,40,2159,smt_no_wait,True,0.0
CEV,80,2159,smt_no_wait,True,147.28942799568176
CEV,60,2159,smt_no_wait,True,0.0
CEV,70,2159,smt_no_wait,True,0.0
CEV,90,2159,smt_no_wait,True,187.17225551605225
CEV,100,2159,smt_no_wait,True,284.4363238811493
CEV,50,2160,smt_no_wait,True,55.745012521743774
CEV,10,2160,smt_no_wait,True,0.0
CEV,20,2160,smt_no_wait,True,0.0
CEV,30,2160,smt_no_wait,True,0.0
CEV,40,2160,smt_no_wait,True,0.0
CEV,80,2160,smt_no_wait,True,179.52808499336243
CEV,60,2160,smt_no_wait,True,0.0
CEV,70,2160,smt_no_wait,True,0.0
CEV,90,2160,smt_no_wait,True,191.0429003238678
CEV,100,2160,smt_no_wait,True,276.14075231552124
CEV,50,2161,smt_no_wait,True,39.64926195144653
CEV,10,2161,smt_no_wait,True,0.0
CEV,20,2161,smt_no_wait,True,0.0
CEV,30,2161,smt_no_wait,True,0.0
CEV,40,2161,smt_no_wait,True,0.0
CEV,80,2161,smt_no_wait,True,117.50459361076355
CEV,60,2161,smt_no_wait,True,0.0
CEV,70,2161,smt_no_wait,True,0.0
CEV,90,2161,smt_no_wait,True,179.0223982334137
CEV,100,2161,smt_no_wait,True,234.27453088760376
CEV,50,2162,smt_no_wait,True,43.872236251831055
CEV,10,2162,smt_no_wait,True,0.0
CEV,20,2162,smt_no_wait,True,0.0
CEV,30,2162,smt_no_wait,True,0.0
CEV,40,2162,smt_no_wait,True,0.0
