#{"t_start": 1690377800.600552, "env_id": "None"}
r,l,t
38.084063,41,25.170683
38.367188,41,26.018722
18.46,20,26.408065
18.494375,20,26.857629
18.191875,20,27.297092
39.261875,41,30.516788
39.2,41,31.364014
38.72,41,32.240324
22.608438,25,32.755168
18.363125,20,33.167417
38.864375,41,36.257023
39.14,41,37.18348
39.435313,41,38.118455
38.937813,41,41.305303
18.433125,20,41.731957
18.487187,20,42.219687
38.165,41,43.170372
44.95351,47,44.138199
44.95351,47,47.478213
45.381322,47,48.579007
44.862572,47,49.608356
44.755697,47,52.796002
45.415385,47,53.825887
44.513822,47,54.790107
45.236635,47,55.811044
45.309135,47,58.920927
44.982885,47,60.050967
62.079687,66,61.568615
62.253437,66,65.345654
47.778438,52,66.565308
62.121563,66,70.212677
61.353125,66,71.780159
62.55125,66,75.405287
62.209687,66,76.909603
61.592188,66,78.414892
61.735625,66,82.190541
62.693438,66,83.698195
62.452188,66,87.425102
18.24929,22,87.896894
69.120164,76,89.62751
23.28895,28,90.235221
18.631478,22,92.851762
14.986478,18,93.288638
70.544227,76,95.177504
15.253665,18,95.626153
17.937415,22,96.099726
17.81429,22,98.808487
15.782415,18,370.575362
69.050789,76,372.551916
70.703289,76,382.624388
69.043914,76,384.655079
16.115853,18,385.192987
5.730937,7,385.37779
5.725,7,385.537953
70.063602,76,395.717115
70.987977,76,397.766811
69.233602,76,407.862225
5.725,7,408.016768
70.670477,76,410.124061
15.466478,18,410.576308
5.723125,7,418.735131
71.100477,76,420.789423
69.417977,76,422.786661
71.473914,76,432.691456
44.675096,49,434.033592
43.772596,49,443.267375
77.302652,85,445.69151
77.60109,85,456.05556
43.485096,49,457.488093
78.169527,85,468.118472
77.95984,85,470.551332
84.905956,91,481.39966
77.260465,85,483.812774
84.420331,91,494.588329
20.985922,24,495.317499
85.973768,91,505.957743
84.478768,91,508.619593
43.940408,49,509.969917
84.791893,91,520.332045
84.846268,91,530.881118
85.300643,91,803.219223
84.681581,91,814.903021
84.315018,91,817.622628
85.853768,91,829.292266
89.004073,95,841.435996
88.895948,96,844.389272
50.566012,55,855.006561
86.806885,94,857.866639
90.406573,96,869.679522
87.397198,94,872.575793
86.647198,94,884.27668
85.412198,94,896.177896
32.146262,35,897.211777
88.869385,95,900.122386
49.588825,55,910.725146
32.6197,35,911.853121
86.54376,95,923.823527
86.331573,94,926.556862
88.39501,94,938.317426
88.686573,95,941.328948
90.19126,94,953.333
89.81751,95,965.179232
87.977198,94,968.279776
86.867823,94,980.143714
89.37251,96,1257.408409
86.998448,94,1268.551663
88.687823,95,1280.144858
84.442198,94,1282.921976
87.856885,94,1294.259303
88.683135,96,1297.343554
89.445635,95,1308.690366
91.980323,96,1320.155595
89.049073,94,1323.295772
87.085323,94,1335.394633
88.591573,95,1338.35209
88.780323,95,1349.952901
89.040323,94,1361.354988
87.800635,95,1364.446831
86.596885,94,1375.670886
87.709698,93,1387.063071
87.152198,94,1390.096239
89.770948,95,1401.378209
85.642823,94,1404.344804
87.815635,95,1415.794414
86.824385,95,1427.435117
86.427198,94,1690.980632
87.522198,94,1702.545245
85.319983,92,1705.632443
89.72001,95,1717.762454
87.356573,94,1729.477247
91.064385,96,1732.976974
89.349073,96,1744.953149
87.947823,93,1748.043725
88.811573,93,1759.801589
90.430635,96,1771.818123
86.444698,94,1775.151197
88.047198,95,1786.609828
88.983135,94,1790.06371
88.325323,94,1801.789877
89.280948,95,1813.410127
89.439073,95,1816.658942
90.508135,95,1828.25444
88.270948,94,1831.391392
90.11876,96,1843.198729
90.344073,95,1855.025449
89.532198,96,1858.295872
90.059698,96,1870.056691
85.253448,93,2140.921124
90.075635,96,2153.537941
90.859073,95,2166.037629
87.58126,93,2169.21059
87.419385,95,2181.506892
89.12376,93,2193.851552
88.229698,94,2197.457758
92.660948,96,2210.236173
90.18126,95,2213.749134
87.934983,92,2226.489859
89.925635,94,2239.37406
89.16626,94,2242.819439
88.89751,94,2254.937701
88.542198,93,2258.545187
89.26501,94,2270.778497
89.676885,95,2283.376526
89.49376,93,2286.798976
75.702538,81,2298.878276
87.49967,92,2302.055827
90.239385,95,2314.968509
86.084385,94,2318.272089
89.812198,95,2331.037744
88.124698,94,2609.781594
91.027198,95,2613.302127
90.254385,95,2625.914979
88.560948,95,2629.396986
88.95876,94,2642.063912
90.949698,95,2655.212488
88.504698,94,2658.931746
88.750323,94,2671.703296
52.531013,55,2673.611503
91.336885,96,2686.573934
91.530635,96,2690.189883
88.832823,94,2702.851522
87.87251,93,2715.413021
