#{"t_start": 1690166823.699383, "env_id": "None"}
r,l,t
40.912153,45,2.245052
41.367778,45,2.461417
41.462465,45,2.678102
34.175833,37,2.843059
24.786076,27,2.968069
40.217778,45,3.180584
40.34934,45,3.394286
40.127153,45,3.60581
24.527014,27,3.731767
24.182326,27,3.869935
24.958264,27,3.989423
37.07809,42,4.189245
40.864653,45,4.43838
33.629271,37,4.735021
40.548403,45,5.023269
33.428021,37,5.215869
32.668646,37,5.40505
39.613715,45,5.642129
33.874896,37,5.845671
33.616146,37,6.109178
41.066528,45,6.387386
18.474201,22,6.49699
28.197396,34,6.705413
50.633889,57,7.010289
19.384514,22,7.132816
24.050826,27,7.263948
29.961146,34,7.451421
44.638965,53,7.746891
50.952951,57,8.067
23.485514,27,8.211609
19.450139,22,8.335537
28.404896,34,8.526403
39.053715,44,9.194391
50.992639,57,9.499542
29.015833,34,9.690343
52.432014,57,10.073916
18.646701,22,10.209976
51.420451,57,10.58666
24.333951,27,10.742801
29.556146,34,10.937087
24.045514,27,11.115923
19.915139,22,11.239032
50.017639,57,11.597828
29.401458,34,11.785281
19.601389,22,11.951849
52.258576,57,12.259844
50.024201,57,12.59331
19.775139,22,12.744453
29.621146,34,12.959584
49.933576,57,13.295377
23.167701,27,13.439006
23.655514,27,13.61057
49.748264,57,13.982979
37.9011,42,31.009831
8.694985,10,31.091327
69.154977,72,31.523558
67.519352,72,32.025812
67.181227,72,32.450164
5.719062,7,32.489728
8.712485,10,32.548913
67.241852,72,33.061328
66.889352,72,33.533957
38.273287,42,34.289093
68.428727,72,34.726429
5.726875,7,34.781437
69.641227,72,35.250877
67.514977,72,35.723781
8.092485,10,35.780512
39.415787,42,36.026202
8.09436,10,36.096497
68.399352,72,36.54576
5.732812,7,36.590377
8.109985,10,36.651674
68.278102,72,37.105898
49.382787,56,37.478694
49.486849,56,37.849651
49.894974,56,38.188621
49.422162,56,38.572538
9.083438,11,38.62429
6.114687,8,38.686483
9.69375,11,38.738487
50.374662,56,39.130682
52.031537,56,39.473217
49.639037,56,39.818073
50.314974,56,40.177566
68.780402,79,40.763816
50.189349,56,41.074819
9.089375,11,41.142361
50.121224,56,41.492429
49.909037,56,41.88976
69.187902,79,42.846141
7.97125,11,42.899691
6.726875,8,42.957896
50.079662,56,43.308979
49.916224,56,43.699152
6.097187,8,43.73507
69.560714,80,44.315157
49.272162,56,44.666739
9.701563,11,44.735174
7.969375,11,44.797976
50.602162,56,61.939821
70.527902,78,62.475839
52.505599,61,62.91901
49.953412,56,63.285889
50.706849,56,63.719876
62.60537,72,64.238784
6.097187,8,64.29649
49.766849,56,64.712703
52.051849,56,65.174504
49.591224,56,65.608314
50.103724,56,66.045892
54.299037,60,66.498244
6.719062,8,66.546303
6.105,8,66.660399
50.092162,56,67.036335
69.042277,80,67.646445
49.412787,56,68.036342
50.596537,56,69.027813
51.720912,56,69.456113
6.717187,8,69.502391
50.409662,56,69.902208
69.918527,79,70.492364
68.985089,78,71.111552
70.304152,79,71.662662
49.999974,56,72.006253
54.548724,61,72.498797
69.519464,80,73.110651
6.717187,8,73.162953
49.237474,56,73.49401
50.036849,56,73.937311
61.655995,72,74.47034
50.950287,56,74.83734
49.881537,56,75.216355
51.075912,56,75.585992
51.245287,56,75.937052
70.216964,79,76.498222
9.699688,11,76.614481
49.868412,56,76.983354
50.280287,56,94.287379
54.065912,60,94.712354
50.176224,56,95.663603
50.562162,56,96.106629
50.366224,56,96.462005
52.559662,56,96.894001
73.399777,84,97.491713
69.978214,79,98.109544
69.417902,79,98.76155
70.648214,79,99.391411
69.485089,79,100.015871
74.643839,84,100.709216
52.327474,61,101.193283
73.832902,84,101.823079
8.581563,11,101.894899
49.541224,56,102.334106
68.950089,80,102.986796
50.420287,56,103.391013
75.081339,84,104.053649
71.393214,79,104.643738
72.214777,84,105.827418
73.587277,84,106.545101
50.480912,56,107.043354
50.400912,56,107.444767
75.149777,84,108.155777
51.560912,56,108.58776
51.153412,56,109.012028
69.951652,78,109.641783
53.471537,61,110.121465
70.494464,80,110.809389
70.926964,79,128.798577
70.869777,80,129.436714
50.530599,56,129.835992
71.696027,79,130.537214
65.984745,72,131.051531
69.810089,79,131.765054
70.698839,79,132.395735
72.335402,80,133.59402
74.007902,80,134.199007
52.580287,60,134.693696
70.936652,79,135.387526
