#{"t_start": 1690166823.9213278, "env_id": "None"}
r,l,t
42.905903,49,2.042941
42.852465,49,2.28298
31.198958,35,2.447417
30.757396,35,2.603126
44.462778,49,2.828027
42.587153,49,3.06181
30.146771,35,3.234761
29.346771,35,3.395554
43.252465,49,3.633573
30.424896,35,3.788801
44.179028,49,4.022352
45.886528,49,4.296995
34.673021,41,4.653948
43.112465,49,4.929023
43.052778,49,5.177813
29.936146,35,5.364364
43.214965,49,5.668478
52.468965,59,6.012632
53.777403,59,6.391721
52.210528,59,6.703169
51.274903,58,7.00303
51.706153,58,7.304369
58.098264,63,7.660236
53.15209,59,7.993574
53.53709,59,8.334663
51.701778,58,9.070462
12.625215,14,9.130333
56.384514,63,9.488078
49.621465,55,9.860573
52.050215,58,10.236344
11.980528,14,10.337357
52.24084,59,10.681865
53.374278,59,11.034298
52.386153,58,11.399313
11.29084,14,11.475226
57.898576,63,11.863271
53.083965,59,12.203991
53.575528,59,12.568264
12.058028,14,12.662872
52.33834,59,13.004627
11.999903,14,13.08732
53.38334,59,13.445249
55.547715,59,30.600422
53.199278,59,30.966006
58.913889,63,31.36499
57.676701,63,31.797922
59.144514,63,32.170754
59.167639,63,32.600493
54.27709,59,33.008457
52.80584,58,33.355195
52.857715,58,34.207346
12.56709,14,34.270908
53.308965,59,34.689784
12.599903,14,34.776409
12.042403,14,34.861268
51.228028,58,35.244475
58.956701,63,35.634838
52.718028,59,36.024312
51.681153,58,36.371367
53.80834,59,36.739047
53.14084,59,37.133147
52.138965,59,37.523293
52.877715,59,37.883269
53.180528,58,38.258819
12.583028,14,38.358527
25.954576,29,38.53052
56.603264,63,38.96202
52.904903,59,39.334057
11.98584,14,39.444301
50.863653,58,39.769829
57.450451,63,40.187179
61.315289,65,40.661795
56.673414,61,41.007823
61.086852,65,41.444592
59.362164,65,41.85558
61.297477,65,42.724732
59.812477,65,43.134327
60.434977,65,43.564698
16.525235,18,43.665369
60.146539,65,44.162834
60.232477,65,44.572778
60.163102,65,61.780645
61.081852,65,62.209752
80.256027,86,62.822415
80.435089,86,63.445812
80.448839,86,64.077685
80.957589,86,64.722471
81.384464,86,65.421185
79.571964,86,66.064684
36.389509,41,66.430143
80.156964,86,66.992715
19.556103,22,67.199373
19.255791,22,67.368044
80.121652,86,68.027697
80.153214,86,69.21562
81.163527,86,69.804548
35.165,38,70.120029
82.144062,90,70.815868
79.9725,90,71.446783
39.055313,43,71.704236
82.158125,90,72.378203
81.753125,90,73.057617
20.54375,23,73.171593
82.425313,90,73.853487
80.654062,90,74.503712
82.371875,90,75.072772
82.104375,90,75.672301
80.765625,90,76.333337
80.999375,90,93.844551
105.924352,111,95.21559
106.875289,111,96.008076
106.383727,111,96.807411
106.989039,111,97.615277
106.921852,111,98.545671
106.875602,111,99.372826
107.208102,111,100.321674
107.201227,111,101.156996
106.924039,111,102.044429
106.465289,111,102.941445
86.395563,93,103.639072
102.017813,111,104.538141
86.68025,93,105.751089
86.118688,93,106.55052
86.628688,93,107.267484
103.037813,111,108.218917
87.43275,93,108.892242
86.29525,93,109.651528
103.286563,111,110.58026
88.454938,93,128.679763
80.703125,85,129.346887
105.520625,111,130.24906
103.94875,111,131.176484
102.74125,111,132.065
103.645313,111,133.509297
87.6465,93,134.252948
86.373688,93,135.052389
101.363438,111,135.952827
79.449687,85,136.668615
104.631563,111,137.53661
87.498375,93,138.287644
102.85,111,139.06042
120.06285,131,140.228606
91.835263,99,140.994061
92.513076,99,141.76939
90.999013,99,142.546098
93.210263,102,143.268847
92.039951,99,144.53125
91.736513,98,145.315288
92.142451,99,163.305174
120.387537,131,164.286746
93.001201,99,165.004598
120.553475,131,166.053447
96.372138,103,166.848574
119.85035,131,167.887905
91.747451,98,168.612916
94.312451,103,169.401123
119.501912,131,170.340092
91.660888,98,171.741726
92.109326,99,172.468974
91.503388,98,173.259857
121.449725,131,174.212773
92.952763,98,174.912708
95.617451,103,175.709712
121.11285,131,176.735498
121.801912,131,177.731844
121.785037,131,178.789256
121.85785,131,196.883991
93.367138,98,197.71448
95.847451,103,199.068982
122.757225,131,200.111051
51.974471,57,200.538167
51.795721,57,200.964035
118.51659,129,201.997361
118.27534,128,202.916979
119.372215,128,203.910159
119.16159,129,204.862764
41.601173,45,205.156522
117.289402,128,206.201711
116.501277,127,207.186305
116.011277,127,208.682742
101.118596,112,209.516163
117.021277,128,210.435273
117.101902,128,211.426908
52.952284,57,211.79923
101.967346,112,212.646744
116.364715,128,230.733022
116.920027,127,231.686907
116.713777,127,232.586216
115.874402,129,233.549958
118.990027,129,234.511608
119.26034,129,236.447266
116.744402,128,237.398143
115.496277,128,238.40374
53.095721,57,238.805174
115.332527,127,239.764749
117.83159,127,240.665145
52.931346,57,241.141121
118.310027,128,242.000465
118.49034,129,242.938984
116.297215,129,243.949692
117.85034,129,244.914761
118.92659,128,246.78546
119.62034,129,264.572948
118.03409,128,265.563178
117.511277,127,266.538291
117.928152,129,267.459136
118.00034,128,268.359738
115.325652,127,269.209354
120.984715,129,270.141344
118.925652,129,271.192515
116.899715,127,272.139383
103.200783,112,274.083161
116.290965,128,275.012261
117.245027,128,275.987029
120.305965,128,277.021434
121.318777,129,277.962754
118.788777,128,278.915151
52.556971,57,279.308077
52.466971,57,279.700309
117.361902,128,297.608927
116.161902,128,298.544223
116.054402,127,299.502483
114.919715,127,301.834171
131.069977,143,302.950593
121.448152,129,303.879709
118.74909,129,304.890624
118.072215,128,305.971006
117.30034,127,306.960428
117.896277,128,307.896013
117.013152,128,308.89639
122.701902,129,309.914954
120.976902,129,312.276888
117.399715,128,313.224221
121.65909,129,314.225268
118.548465,128,315.164385
120.509715,128,333.743139
117.14784,127,334.787239
121.28909,129,335.797798
119.56784,128,336.792365
118.752527,128,337.778378
120.023152,129,338.794289
122.73534,129,340.760571
117.482527,127,341.778026
121.95659,128,342.812313
121.511902,129,343.782128
118.774715,128,344.940214
117.425027,127,345.89253
117.868777,127,346.815139
118.38159,127,347.777359
121.833152,129,348.71878
119.439715,128,349.67302
118.653465,129,369.014959
121.205027,128,369.985465
118.897215,128,371.096034
119.92284,127,372.18765
122.642527,129,373.220054
122.943152,129,374.149969
119.813465,129,375.153536
118.11909,127,376.110257
133.149352,143,377.220166
120.664402,128,379.125141
122.627215,129,380.214412
133.742164,143,381.356226
120.90784,129,382.394057
119.116277,128,383.362915
120.740652,129,384.38762
121.35159,129,385.379499
119.967215,128,403.295253
122.668152,129,404.306484
124.682527,129,405.340892
122.01409,129,407.789195
121.48659,129,408.82653
118.62659,128,409.845591
134.654664,143,410.89359
137.474664,143,412.114004
136.309977,143,413.384122
122.207527,129,414.417287
136.216852,143,415.519531
135.764977,143,416.641201
120.419715,128,419.12817
135.237164,143,420.249305
120.64284,128,421.191718
124.254402,129,439.262377
120.05784,128,440.314062
122.533152,129,441.325414
121.005027,128,442.323612
123.043777,129,443.34263
136.141539,143,444.521848
109.423226,115,445.41878
110.303226,115,447.659811
110.446664,115,448.577557
108.150414,115,449.46602
108.742289,115,450.489794
110.217289,115,451.417906
108.070101,115,452.331561
109.376664,115,453.294667
109.122914,116,454.220716
110.222914,115,455.178874
111.365414,116,456.122404
99.407914,105,474.115588
111.129789,115,476.7378
139.999283,149,477.927093
98.679476,104,478.694465
109.853851,115,479.595931
110.831039,115,480.560763
109.434476,115,481.421607
108.399789,115,482.334211
108.563226,115,483.266501
109.974476,115,484.244786
110.421976,115,485.222863
109.591351,115,487.72188
108.750101,115,488.661889
109.343851,115,489.502584
107.983539,114,490.384174
109.160101,115,491.392205
108.431351,115,492.536579
110.355101,115,493.54268
111.785414,116,511.828032
141.544596,149,513.145955
101.409476,105,513.959858
110.234476,115,514.936855
110.735414,115,517.234696
108.673539,115,518.100344
108.830101,115,519.062396
99.708226,105,519.925474
108.874476,115,520.912693
109.463539,116,521.882895
109.770414,115,522.874867
99.714164,105,523.782135
108.958539,115,524.741271
143.542615,151,526.116392
109.843539,115,527.139644
109.182914,115,529.42365
101.046351,104,530.308453
100.445726,104,548.229525
108.550726,115,549.16726
110.066351,115,550.138282
110.860101,115,551.186322
110.038539,115,552.204548
109.916039,115,553.10107
109.307289,115,554.194769
109.565101,115,555.227103
109.505726,115,556.214962
99.445726,105,558.538908
108.846039,115,559.460377
110.342601,115,560.449123
99.761351,104,561.319039
109.767914,115,562.290987
108.457289,115,563.296767
110.977914,115,564.275838
108.281664,115,565.344151
108.483539,115,566.362395
109.503539,115,584.453856
109.432289,115,585.322068
110.810414,115,587.65924
108.584164,115,588.567378
109.999789,115,589.590091
110.121351,115,590.486872
110.836976,115,591.540789
111.191976,115,592.520361
109.088851,115,593.522526
109.356351,115,594.593341
109.096664,114,595.545802
109.817289,115,596.522998
146.816678,154,599.256276
110.577601,115,600.338455
111.212601,115,601.312977
109.178226,115,602.35522
109.987601,115,603.273169
142.690221,149,621.692239
112.394476,116,622.677972
109.546664,115,623.721951
108.854476,115,624.700706
109.992601,115,625.703526
110.583539,115,626.760707
143.376471,149,629.452273
145.34074,151,630.81831
111.791351,116,631.85273
110.359476,115,632.823091
111.391039,115,633.853772
110.205101,115,634.862057
100.411976,105,635.782057
99.712914,104,636.667195
109.747914,115,637.620064
110.450101,115,638.605334
109.757601,115,640.99018
111.261351,115,642.008769
110.168539,115,659.932949
108.731664,115,660.863863
109.286351,115,661.889607
110.552601,115,662.898235
99.559476,104,663.756041
109.305414,115,664.721609
110.833851,115,665.680052
110.975726,115,666.742109
111.129789,115,667.752393
111.037601,115,670.119239
109.333226,115,671.025693
109.074476,115,672.003082
143.47949,151,673.311436
145.891053,152,674.603691
110.416039,115,675.547071
109.243226,115,676.559852
141.578033,149,677.912349
110.321039,115,696.202807
143.467721,149,697.533928
111.361351,115,699.942117
111.301039,115,701.005493
101.193539,104,701.934414
143.448346,149,703.210662
143.947408,149,704.487798
111.102914,115,705.510646
143.913658,149,707.00597
112.715101,116,708.03693
102.507289,105,708.970685
112.283226,116,709.971544
111.596976,115,712.312177
145.386365,151,713.747618
109.839164,115,714.742914
111.170414,115,715.720623
111.445414,115,733.832895
110.520414,115,734.783166
111.720101,115,735.772468
111.725414,116,736.877998
110.988851,115,737.843395
111.631664,115,738.828148
111.336664,115,739.94295
110.601351,115,742.308758
111.238851,115,743.359576
111.155414,115,744.312457
111.013226,115,745.335129
111.275414,115,746.258779
110.796351,115,747.216669
111.485726,115,748.169295
111.181351,115,749.191636
112.112289,116,750.148194
143.835846,149,751.515382
112.345101,116,753.786464
143.593346,149,772.161123
110.382289,115,773.251049
143.270533,149,774.737483
110.210726,115,775.784321
111.710726,115,776.808163
110.907289,115,777.877827
110.642601,115,778.825343
112.754164,116,779.868541
144.181471,149,781.131037
143.105533,148,783.786724
111.033539,115,784.832268
111.052914,115,785.837908
111.627289,115,786.832349
111.438851,115,787.845859
111.891039,116,788.94032
111.021039,115,789.907804
111.125101,115,808.135065
111.656351,115,809.11658
111.576039,115,810.222505
144.509283,149,811.619357
110.406039,115,813.907692
111.872601,115,814.884009
110.934164,115,815.886236
111.395101,115,816.873636
111.418851,115,817.872332
112.447601,116,818.934889
111.246976,115,819.925467
111.503226,115,820.930609
111.650726,115,821.944607
110.974789,115,822.980551
112.074476,116,825.332178
110.657914,115,826.329602
111.787289,115,827.367691
111.305101,115,828.373624
111.912289,115,846.633397
111.568851,115,847.636919
111.672914,115,848.645642
111.583851,115,849.808249
143.493346,149,851.169807
113.087601,116,852.230067
110.946039,115,853.263056
111.683851,115,855.736904
111.698226,115,856.703364
111.435726,115,857.766318
111.844789,115,858.804775
112.158851,116,859.860003
111.377601,115,860.95171
111.402289,115,861.991622
111.003226,115,862.968746
111.171351,115,864.019003
111.704476,115,865.005516
112.308851,116,883.028429
111.402914,115,885.626715
112.091039,116,886.638976
110.597914,115,887.624337
111.142914,115,888.537799
111.214164,115,889.607388
142.679283,149,890.948507
110.993226,115,891.930828
112.092289,116,892.899513
111.183539,115,893.922694
143.435846,148,895.352778
110.531039,115,897.805007
110.424164,115,898.799236
111.324476,115,899.82749
110.433539,115,900.790834
111.127914,115,901.800732
111.570726,115,902.846633
111.451664,115,903.897223
111.298851,116,921.984355
143.933346,149,923.353373
111.121039,115,924.426237
111.207289,115,925.526495
110.926351,115,927.901572
112.238851,116,928.97704
111.953539,116,929.974989
110.526351,115,931.129305
111.090414,115,932.203205
112.003539,116,933.250593
111.181039,115,934.322805
111.214476,115,935.327144
143.077408,149,936.685234
111.163226,115,937.695021
110.830414,115,940.15999
110.581351,115,941.191586
111.006351,115,942.32576
111.287601,115,960.733065
111.882601,115,961.765284
112.063851,116,962.808262
111.431664,115,963.788822
110.705414,115,964.872794
109.570101,116,965.934084
101.174476,104,966.875726
111.785726,115,967.962838
111.342601,115,970.341063
111.484789,115,971.371664
111.978539,116,972.438735
143.261783,148,973.791696
147.047928,152,975.257698
112.567289,116,976.269061
111.650414,115,977.27915
111.476039,115,978.276599
143.062096,149,979.669575
111.913851,115,997.652036
111.965414,116,1000.605101
110.214164,115,1001.676695
111.886664,115,1002.707996
112.140414,115,1003.707558
112.679476,116,1004.829503
111.094789,115,1005.817243
112.102289,115,1006.87313
111.637914,115,1007.844106
112.186351,116,1008.895031
111.256039,115,1009.89359
111.960414,115,1010.995664
144.315533,149,1014.349263
144.336783,148,1015.623145
142.825846,149,1016.979021
112.642601,116,1018.050483
111.225101,115,1019.059422
112.051976,115,1037.485196
144.501783,149,1038.931041
111.774476,115,1039.931387
112.351664,115,1040.975946
146.184803,151,1043.73738
111.699164,115,1044.832034
111.844789,115,1045.8487
144.275846,149,1047.137272
145.118033,149,1048.582174
112.062914,115,1049.536215
111.726351,115,1050.538065
111.503851,115,1051.577451
102.672289,105,1052.467819
113.015101,116,1053.577994
112.355101,116,1054.632962
102.757601,105,1056.840221
144.669596,149,1075.132813
111.105726,115,1076.177207
111.341664,115,1077.273656
111.088226,115,1078.292074
102.391039,105,1079.264292
144.604908,149,1080.692553
101.761351,104,1081.580326
83.220044,85,1082.310071
144.150533,149,1083.642264
111.584789,115,1086.032188
110.858226,115,1087.073248
111.221664,115,1088.1037
111.670726,115,1089.053394
144.705221,149,1090.406466
112.026039,115,1091.431333
145.484596,149,1092.854271
144.591471,149,1094.272233
112.906351,116,1112.234392
112.624789,116,1113.326833
111.616976,115,1115.756579
144.424908,149,1117.229199
111.887601,115,1118.235459
102.046664,104,1119.135514
112.206351,116,1120.174232
111.783226,115,1121.178025
83.017857,85,1122.047772
111.571351,115,1123.074497
111.355101,115,1124.074721
111.078539,115,1125.085446
110.939164,115,1126.159522
111.539164,115,1128.562394
111.346039,115,1129.6394
111.786976,115,1130.662234
113.112289,116,1131.679187
102.364476,105,1132.783601
144.738658,149,1151.276778
111.474789,115,1152.299506
111.031664,115,1153.37083
111.262601,115,1154.377066
83.088169,85,1155.170601
111.639164,115,1156.206423
111.053851,115,1158.598388
110.856039,115,1159.734975
82.919107,85,1160.518161
143.184908,149,1161.889898
83.220982,85,1162.705657
143.145533,148,1163.995444
144.224283,149,1165.425469
82.679419,85,1166.1336
144.430533,149,1167.60014
141.419908,146,1168.923959
83.143169,85,1170.923758
83.236607,85,1188.975167
143.180221,148,1190.297444
83.177232,85,1191.034755
110.921039,115,1192.11767
82.750357,85,1192.959018
112.355101,116,1194.014354
143.808033,148,1195.436037
111.773226,115,1196.422185
111.520414,115,1197.474682
112.594789,116,1198.464203
111.469476,115,1199.57334
112.455726,116,1202.054637
111.867289,115,1203.11965
143.329596,149,1204.462343
112.187289,116,1205.595016
111.410101,115,1206.676948
112.684476,116,1207.74867
112.060101,115,1208.75085
111.908539,115,1227.082599
111.976664,116,1228.146885
111.488226,115,1229.171224
142.953971,149,1232.040414
110.277289,114,1233.060359
111.673226,115,1234.049774
101.632289,104,1234.957782
102.573539,105,1235.831589
143.679596,149,1237.200564
111.131976,115,1238.216741
112.247601,116,1239.31748
144.052096,149,1240.736084
111.936351,115,1241.774098
112.621664,116,1244.138832
111.436664,115,1245.192904
112.598539,116,1246.159261
111.862601,115,1247.245222
111.356351,115,1265.522053
111.311351,115,1266.591451
83.204419,85,1267.324471
112.132914,116,1268.379073
144.196158,149,1269.82417
110.789164,115,1270.801919
111.675726,115,1271.799267
111.347601,115,1274.197738
110.685726,115,1275.264502
110.803851,115,1276.381231
111.328226,115,1277.416581
111.401976,115,1278.421237
144.378658,149,1279.815615
142.073971,148,1281.11595
111.332289,115,1282.146856
109.981664,115,1283.192665
110.769789,115,1284.271338
143.407408,148,1304.017941
142.690221,149,1305.348579
143.324283,149,1306.685367
111.279476,115,1307.721063
111.136351,115,1308.738903
109.970101,115,1309.856518
111.381351,115,1310.885329
142.907408,149,1312.301919
144.514908,149,1313.675333
144.428658,149,1316.3906
110.276039,114,1317.419709
112.675101,116,1318.353904
111.182601,115,1319.441738
110.665726,115,1320.394711
111.101976,115,1321.461477
111.243226,115,1322.475785
143.853971,149,1340.965912
144.479908,149,1342.324968
111.636664,115,1343.33248
111.140414,115,1344.378215
111.504789,115,1346.78
102.531664,105,1347.680954
143.911783,149,1348.986551
112.121976,115,1349.979327
144.305846,149,1351.398608
100.934789,104,1352.277376
111.454476,115,1353.225131
112.967914,116,1354.241454
111.633539,115,1355.249292
111.944476,115,1356.318458
111.149164,115,1358.789944
112.737601,116,1359.760475
143.818033,148,1361.039204
111.406664,115,1378.970395
143.411471,149,1380.401175
112.885726,116,1381.395419
144.278971,149,1382.813642
142.371158,148,1384.251143
112.363226,116,1385.295264
110.061351,115,1386.286155
111.477601,115,1388.828428
111.618539,115,1389.94512
112.537914,116,1391.074101
111.097914,115,1392.10401
110.414164,115,1393.076694
109.782601,115,1394.159947
110.828539,115,1395.182655
111.925726,116,1396.24469
110.262601,115,1397.290667
143.835533,149,1415.954584
111.132601,115,1418.477484
143.324283,148,1419.752615
111.523851,115,1420.855318
109.549476,115,1421.870579
110.803539,115,1422.887568
111.433226,115,1423.889357
111.064476,115,1424.938734
111.004789,116,1425.971189
110.634164,115,1426.991514
111.920726,115,1427.998852
110.915101,115,1429.083122
142.736471,149,1431.90222
147.442303,152,1433.338163
110.508851,115,1434.330986
111.556976,115,1435.308101
142.950221,148,1436.679313
111.344476,115,1455.271746
142.813658,148,1456.771293
100.636351,105,1457.6825
143.505846,148,1459.033357
