#{"t_start": 1690166823.7531128, "env_id": "None"}
r,l,t
40.193403,43,2.177962
19.174201,21,2.27347
18.230764,21,2.379241
40.33684,43,2.586556
18.134201,21,2.687031
18.258889,21,2.779925
40.156215,43,2.977288
40.361528,43,3.187564
41.034965,43,3.392161
17.695451,21,3.48077
39.48809,43,3.687006
40.066215,43,3.894781
40.506528,43,4.092446
38.918403,43,4.334767
40.038403,43,4.663416
32.192708,38,4.911597
12.784903,15,4.988665
15.132014,18,5.083824
32.746771,38,5.284626
55.394826,61,5.599622
15.110139,18,5.694317
12.986153,15,5.782815
54.585451,61,6.174533
13.24209,15,6.25065
30.331146,35,6.486819
12.582403,15,6.581677
54.510451,61,6.90575
12.90084,15,6.9799
12.901153,15,7.066835
53.761076,61,7.387708
30.962396,35,7.573304
12.706153,15,7.660927
54.749826,61,8.002642
34.318958,38,8.226509
31.754583,38,8.424317
53.365764,61,9.192842
33.280521,38,9.393707
14.969514,18,9.499069
15.054826,18,9.595839
15.875764,18,9.693123
54.920139,61,10.101408
33.025208,38,10.345829
55.002951,61,10.729371
53.405764,61,11.101864
29.726458,35,11.315619
33.438333,38,11.55154
15.776389,18,11.647976
53.345451,61,12.026431
54.301389,61,12.380127
54.003264,61,12.758652
42.998287,48,13.038683
57.459533,66,13.421317
42.547975,48,13.735428
59.055158,66,30.927214
58.259533,67,31.338784
23.971173,26,31.50536
59.536721,68,31.97867
58.963283,66,32.372744
61.041408,67,32.840661
58.065471,66,33.274282
59.542346,65,34.162924
24.349923,26,34.330919
58.153908,67,34.759068
59.547346,66,35.184742
44.095475,48,35.493653
58.675158,65,35.906156
59.957971,66,36.327331
57.350158,65,36.736072
57.837971,66,37.146539
57.762658,65,37.569701
59.017033,67,38.011968
57.357971,66,38.421119
43.045787,48,38.724459
56.981408,67,39.19181
41.63485,48,39.4749
57.449533,67,39.885908
56.770471,65,40.315521
57.120158,66,40.799545
23.82211,26,40.947181
59.517658,68,41.363667
42.632975,48,41.702596
59.665158,66,42.108443
58.652658,66,42.967479
59.162033,65,43.403439
57.983908,66,43.816624
55.934846,65,44.315538
43.003287,48,44.6133
57.677033,66,61.822327
58.036721,65,62.229171
57.405158,66,62.701648
23.804298,26,62.914767
60.410158,66,63.35885
57.811721,65,63.821356
57.587346,65,64.30964
43.582662,48,64.682958
59.109846,65,65.200298
43.743912,48,65.582599
23.855548,26,65.801649
58.723596,66,66.283241
58.509533,66,66.786211
57.065783,65,67.229077
59.063596,67,67.746092
56.678596,66,68.262969
57.827658,66,69.344202
57.593908,66,69.803654
23.93711,26,69.960423
59.497346,66,70.472147
57.807658,66,71.002069
42.153912,48,71.286306
58.198908,66,71.780401
57.213283,65,72.258694
30.294471,34,72.506102
57.063596,66,72.994337
56.833283,65,73.415772
74.774039,85,74.053977
56.885158,65,74.531642
58.777346,66,74.984386
58.865471,67,75.415593
60.112346,66,75.835454
56.782033,65,76.278617
60.299846,66,76.778321
59.618908,68,94.141729
58.516721,66,94.608664
61.785158,67,95.660971
42.96485,48,96.044233
23.356173,26,96.200664
58.594846,67,96.682404
58.238908,67,97.134448
58.759533,66,97.679036
62.075158,68,98.232612
57.624846,67,98.748374
60.586408,68,99.270734
58.270158,65,99.786001
60.706408,66,100.319103
58.197033,66,100.873818
57.348596,65,101.341262
59.054221,66,101.894411
31.299159,34,102.153723
42.83235,48,102.480779
60.193596,66,103.06226
58.707971,66,103.561388
60.585471,66,104.05383
59.140471,66,104.537116
42.011412,48,104.896227
59.436408,67,105.990619
59.009533,67,106.584107
59.191096,66,107.141173
62.657971,67,107.649425
61.697346,68,108.235756
63.164533,67,108.780573
58.027971,67,109.237385
58.067033,66,109.778324
60.795783,67,110.335669
57.444221,65,110.880237
57.023283,66,128.760041
58.647346,65,129.242069
59.737971,66,129.764153
59.105471,66,130.323964
59.426408,65,130.807124
58.758283,65,131.38566
43.745787,48,131.769238
58.469846,66,132.315018
23.489298,26,132.505122
60.842033,66,133.619959
61.240783,68,134.113692
60.298908,66,134.668038
60.058596,66,135.266271
63.901721,68,135.824518
60.905158,66,136.389507
78.366227,85,137.068497
58.747346,66,137.569279
59.007658,67,138.064328
58.957346,66,138.663967
58.808908,66,139.105383
61.959846,66,139.674852
23.866173,26,139.837569
58.261096,66,140.443876
61.696408,68,140.907854
61.143908,67,141.502972
60.766408,66,142.005686
59.508908,66,142.495951
59.503596,66,143.023583
60.042658,68,144.069897
60.012658,66,144.522512
60.268283,66,144.998486
60.333908,67,145.57323
61.396096,67,163.298995
59.422346,67,163.828623
60.418908,67,164.331408
23.966798,26,164.499563
61.290783,67,165.024232
60.888283,66,165.529936
80.962477,85,166.171492
59.622033,66,166.674524
61.534221,66,167.184684
61.875158,67,167.66123
59.612033,68,168.25739
59.106408,66,168.754445
61.165783,68,169.247692
60.540158,67,169.762938
59.419533,67,170.272989
78.292789,85,171.593416
42.6436,48,171.905855
59.634221,66,172.386849
61.018908,67,172.898975
77.824352,85,173.561459
76.974352,85,174.210577
