#{"t_start": 1690166823.8317444, "env_id": "None"}
r,l,t
47.212153,49,2.134091
47.609965,49,2.371536
47.457465,49,2.600611
47.177153,49,2.823775
47.901528,49,3.056529
47.479653,49,3.29345
46.97184,49,3.521008
47.426215,49,3.760756
47.62934,49,3.980217
46.756528,49,4.248098
55.228889,60,4.681245
54.383889,60,5.028102
55.997014,60,5.328773
55.543576,60,5.658961
55.456076,60,6.048117
51.216153,57,6.394294
55.757326,60,6.735161
54.757639,60,7.051538
51.079278,57,7.34865
54.918889,60,7.675062
55.047951,60,8.018869
36.446146,41,8.24423
33.945514,36,8.451398
36.589583,41,9.104128
56.569514,60,9.435976
41.139776,47,9.689658
66.179664,74,10.19539
8.100297,10,10.25625
27.502284,33,10.484584
28.295096,33,10.673101
7.482172,10,10.724237
1.76,3,10.750911
1.76,3,10.765885
39.552589,47,11.048208
1.752187,3,11.060424
8.092485,10,11.125047
8.092485,10,11.19129
1.76,3,11.204049
40.220714,47,11.49879
27.914784,33,11.682948
1.76,3,11.703103
67.493727,74,12.153732
1.76,3,12.170189
7.480297,10,12.218952
8.102172,10,12.284728
1.752187,3,12.306599
1.752187,3,12.320338
67.801227,74,12.783099
66.766539,74,13.209902
38.818839,47,13.500961
68.156539,74,30.750455
28.231034,33,30.969145
28.186659,33,31.149725
67.698414,74,31.640453
27.801971,33,31.868915
66.454039,74,32.311483
66.733414,74,32.825571
28.956034,33,33.053571
1.76,3,33.07314
28.803221,33,33.28597
65.336539,74,34.230403
66.241227,74,34.725554
76.564777,83,35.241556
76.570714,83,35.755851
5.132187,7,35.810739
75.547589,83,36.336355
74.575714,83,36.850908
73.076964,80,37.368171
74.058527,80,37.894372
76.979152,83,38.436104
75.724152,83,38.952483
74.949777,83,39.526175
41.437009,47,39.772828
75.379152,83,40.319249
76.630089,83,40.888606
41.445759,47,41.175088
55.657162,62,41.600296
77.176652,83,42.535256
44.779062,49,42.86858
65.534687,73,43.365395
84.372187,93,43.977586
85.04,93,44.607442
65.33375,71,61.85698
66.869375,73,62.328198
84.561875,93,62.991464
66.615312,73,63.531555
85.819063,93,64.203013
22.681875,25,64.393308
67.068437,73,64.949074
66.190625,73,65.555008
66.24875,72,66.074918
65.611875,73,66.663297
66.089687,72,67.14137
66.022187,73,67.710665
83.66625,93,68.986368
86.882812,93,69.678962
66.34375,73,70.220807
85.455312,93,70.931042
66.129687,72,71.383311
23.252813,25,71.608642
83.987188,93,72.274089
22.590625,25,72.447088
86.598125,93,73.14109
86.69625,93,73.799395
24.617735,27,73.980185
65.601096,72,74.506117
52.846339,57,74.886819
37.198846,41,75.139072
87.344977,96,75.785934
85.875602,95,76.500733
85.793414,96,94.027967
88.498102,96,95.292281
89.429664,96,96.01784
87.416539,96,96.684016
88.435289,96,97.384305
87.692164,96,98.170648
37.494159,41,98.455222
77.63284,85,99.126955
86.578727,96,99.92278
87.719352,96,100.710066
88.491539,96,101.403717
88.204977,96,102.171802
88.416227,96,102.949871
91.8,99,103.677909
92.590937,100,104.423187
94.595938,100,105.774212
92.016563,100,106.616155
93.041875,101,107.444906
89.997188,99,108.261013
91.563437,101,109.014266
93.350625,100,109.817825
89.8825,99,110.640296
92.189063,99,128.805987
92.721875,100,129.567668
89.699375,98,130.392431
93.501563,101,131.22429
91.95,100,132.01283
89.39125,99,132.831797
94.320625,101,134.172893
90.911875,99,134.989382
91.4225,99,135.837783
90.215937,100,136.691247
30.6025,34,136.951985
92.978125,100,137.767747
90.655312,99,138.54495
38.6525,42,138.812875
38.825313,42,139.095306
31.021563,34,139.410355
91.302813,99,140.275524
90.635625,99,141.032788
90.424375,98,141.787816
91.216562,100,142.572102
76.550375,83,143.14391
93.58125,101,144.459257
92.722188,101,145.212906
92.630313,101,163.258891
116.525,126,164.215069
92.664687,100,164.97011
91.924375,101,165.71329
115.828125,126,166.696595
91.264062,99,167.430081
90.800625,100,168.241335
92.656875,101,168.983642
116.529375,126,169.927902
90.754375,99,171.362784
91.013125,99,172.090174
92.715625,100,172.83604
92.208125,101,173.621696
94.608438,99,174.348661
94.519063,101,175.068856
92.555,100,175.839009
93.915937,101,176.635741
38.510312,42,176.933491
93.11375,101,177.750173
91.810312,99,178.496801
93.744062,100,196.400013
95.154375,101,197.220761
106.191188,115,198.691634
92.414375,101,199.484511
92.15625,99,200.291061
118.72625,126,201.205541
94.299063,101,202.035504
92.71875,101,202.784138
94.081563,101,203.504989
93.07625,99,204.255341
106.377437,116,205.134495
92.630625,100,205.897825
95.6775,101,206.717753
95.569063,101,207.485298
92.53625,101,208.77118
107.923437,119,209.678085
118.290938,126,210.57478
95.462813,101,211.308309
95.157813,101,212.095853
91.796875,99,212.84196
78.528812,83,230.58005
116.292813,126,231.549366
95.807813,101,232.273319
93.738437,100,232.962366
108.966813,115,233.863078
116.376875,126,234.744251
119.484687,126,236.653109
116.323438,126,237.611789
116.927813,126,238.616175
124.413475,132,239.617489
123.544725,132,240.523136
81.789871,89,241.219985
120.944412,132,242.106607
121.961287,132,243.066948
121.20285,132,244.123507
122.975975,132,245.0714
64.23814,68,246.566584
125.097537,132,264.358057
125.3216,132,265.357522
124.629725,132,266.386506
