topo,num_flows,seed,scheduler,is_scheduled,consuming_time
CEV,200,2128,drl,True,9.253588438034058
CEV,25,2128,drl,True,0.0
CEV,50,2128,drl,True,0.0
CEV,75,2128,drl,True,0.0
CEV,100,2128,drl,True,0.0
CEV,125,2128,drl,True,0.0
CEV,150,2128,drl,True,0.0
CEV,175,2128,drl,True,0.0
CEV,300,2128,drl,True,16.626373291015625
CEV,225,2128,drl,True,0.0
CEV,250,2128,drl,True,0.0
CEV,275,2128,drl,True,0.0
CEV,350,2128,drl,True,24.644774913787842
CEV,325,2128,drl,True,0.0
CEV,375,2128,drl,True,28.176657676696777
CEV,400,2128,drl,True,34.444793462753296
CEV,200,2129,drl,True,9.42404055595398
CEV,25,2129,drl,True,0.0
CEV,50,2129,drl,True,0.0
CEV,75,2129,drl,True,0.0
CEV,100,2129,drl,True,0.0
CEV,125,2129,drl,True,0.0
CEV,150,2129,drl,True,0.0
CEV,175,2129,drl,True,0.0
CEV,300,2129,drl,True,17.325414180755615
CEV,225,2129,drl,True,0.0
CEV,250,2129,drl,True,0.0
CEV,275,2129,drl,True,0.0
CEV,350,2129,drl,True,23.70936632156372
CEV,325,2129,drl,True,0.0
CEV,375,2129,drl,True,26.3399555683136
CEV,400,2129,drl,True,30.333009004592896
CEV,200,2130,drl,True,10.998585939407349
CEV,25,2130,drl,True,0.0
CEV,50,2130,drl,True,0.0
CEV,75,2130,drl,True,0.0
CEV,100,2130,drl,True,0.0
CEV,125,2130,drl,True,0.0
CEV,150,2130,drl,True,0.0
CEV,175,2130,drl,True,0.0
CEV,300,2130,drl,True,20.616839170455933
CEV,225,2130,drl,True,0.0
CEV,250,2130,drl,True,0.0
CEV,275,2130,drl,True,0.0
CEV,350,2130,drl,True,28.155816078186035
CEV,325,2130,drl,True,0.0
CEV,375,2130,drl,True,30.27409529685974
CEV,400,2130,drl,True,35.2676100730896
CEV,200,2131,drl,True,10.426615715026855
CEV,25,2131,drl,True,0.0
CEV,50,2131,drl,True,0.0
CEV,75,2131,drl,True,0.0
CEV,100,2131,drl,True,0.0
CEV,125,2131,drl,True,0.0
CEV,150,2131,drl,True,0.0
CEV,175,2131,drl,True,0.0
CEV,300,2131,drl,True,22.722416877746582
CEV,225,2131,drl,True,0.0
CEV,250,2131,drl,True,0.0
CEV,275,2131,drl,True,0.0
CEV,350,2131,drl,True,259.55809593200684
CEV,325,2131,drl,True,0.0
CEV,375,2131,drl,False,300.0055282115936
CEV,400,2131,drl,False,300.0
CEV,200,2132,drl,True,11.495854616165161
CEV,25,2132,drl,True,0.0
CEV,50,2132,drl,True,0.0
CEV,75,2132,drl,True,0.0
CEV,100,2132,drl,True,0.0
CEV,125,2132,drl,True,0.0
CEV,150,2132,drl,True,0.0
CEV,175,2132,drl,True,0.0
CEV,300,2132,drl,True,20.318644046783447
CEV,225,2132,drl,True,0.0
CEV,250,2132,drl,True,0.0
CEV,275,2132,drl,True,0.0
CEV,350,2132,drl,True,28.600608110427856
CEV,325,2132,drl,True,0.0
CEV,375,2132,drl,True,34.307830810546875
CEV,400,2132,drl,True,38.862468004226685
CEV,200,2133,drl,True,9.926791429519653
CEV,25,2133,drl,True,0.0
CEV,50,2133,drl,True,0.0
CEV,75,2133,drl,True,0.0
CEV,100,2133,drl,True,0.0
CEV,125,2133,drl,True,0.0
CEV,150,2133,drl,True,0.0
CEV,175,2133,drl,True,0.0
CEV,300,2133,drl,True,19.00191593170166
CEV,225,2133,drl,True,0.0
CEV,250,2133,drl,True,0.0
CEV,275,2133,drl,True,0.0
CEV,350,2133,drl,True,24.259600400924683
CEV,325,2133,drl,True,0.0
CEV,375,2133,drl,True,27.813418865203857
CEV,400,2133,drl,True,31.17657971382141
CEV,200,2134,drl,True,10.353264331817627
CEV,25,2134,drl,True,0.0
CEV,50,2134,drl,True,0.0
CEV,75,2134,drl,True,0.0
CEV,100,2134,drl,True,0.0
CEV,125,2134,drl,True,0.0
CEV,150,2134,drl,True,0.0
CEV,175,2134,drl,True,0.0
CEV,300,2134,drl,True,20.506948709487915
CEV,225,2134,drl,True,0.0
CEV,250,2134,drl,True,0.0
CEV,275,2134,drl,True,0.0
CEV,350,2134,drl,True,60.821614027023315
CEV,325,2134,drl,True,0.0
CEV,375,2134,drl,True,61.507999420166016
CEV,400,2134,drl,True,33.929381370544434
CEV,200,2135,drl,True,9.606597185134888
CEV,25,2135,drl,True,0.0
CEV,50,2135,drl,True,0.0
CEV,75,2135,drl,True,0.0
CEV,100,2135,drl,True,0.0
CEV,125,2135,drl,True,0.0
CEV,150,2135,drl,True,0.0
CEV,175,2135,drl,True,0.0
CEV,300,2135,drl,True,18.48895525932312
CEV,225,2135,drl,True,0.0
CEV,250,2135,drl,True,0.0
CEV,275,2135,drl,True,0.0
CEV,350,2135,drl,True,25.913636445999146
CEV,325,2135,drl,True,0.0
CEV,375,2135,drl,True,28.764928817749023
CEV,400,2135,drl,True,33.230629205703735
CEV,200,2136,drl,True,8.787286520004272
CEV,25,2136,drl,True,0.0
CEV,50,2136,drl,True,0.0
CEV,75,2136,drl,True,0.0
CEV,100,2136,drl,True,0.0
CEV,125,2136,drl,True,0.0
CEV,150,2136,drl,True,0.0
CEV,175,2136,drl,True,0.0
CEV,300,2136,drl,True,17.120792388916016
CEV,225,2136,drl,True,0.0
CEV,250,2136,drl,True,0.0
CEV,275,2136,drl,True,0.0
CEV,350,2136,drl,True,22.693028211593628
CEV,325,2136,drl,True,0.0
CEV,375,2136,drl,True,27.99467182159424
CEV,400,2136,drl,True,31.758642196655273
CEV,200,2137,drl,True,10.121597051620483
CEV,25,2137,drl,True,0.0
CEV,50,2137,drl,True,0.0
CEV,75,2137,drl,True,0.0
CEV,100,2137,drl,True,0.0
CEV,125,2137,drl,True,0.0
CEV,150,2137,drl,True,0.0
CEV,175,2137,drl,True,0.0
CEV,300,2137,drl,True,21.39508605003357
CEV,225,2137,drl,True,0.0
CEV,250,2137,drl,True,0.0
CEV,275,2137,drl,True,0.0
CEV,350,2137,drl,True,29.358714818954468
CEV,325,2137,drl,True,0.0
