#{"t_start": 1690269963.8721483, "env_id": "None"}
r,l,t
78.608594,81,15.408448
78.030312,81,21.174867
76.800625,81,23.907565
77.065,81,29.731925
77.892812,81,32.552473
77.230625,81,38.462219
78.223125,81,41.287425
77.095781,81,47.257292
77.6325,81,50.136459
77.308906,81,56.184026
94.593526,98,60.122649
94.335401,98,67.367522
94.869229,98,74.532587
95.814151,98,78.792029
95.489932,98,85.932223
94.459854,98,89.9577
94.962666,98,97.200934
95.742197,98,104.245677
95.901651,98,108.389819
95.161572,98,115.773032
118.3425,124,124.861097
118.708281,124,133.763911
118.188047,124,392.899038
119.215547,124,478.78915
120.491719,124,564.900784
119.410937,124,650.82705
119.451875,124,736.906349
117.605859,124,743.192885
119.885312,124,830.045904
120.831016,124,916.570207
129.671761,134,1004.079265
129.524105,134,1091.473113
129.67598,134,1099.120534
128.065902,134,1186.100439
128.700121,134,1273.540915
129.870433,134,1363.35708
128.647777,134,1451.567409
129.605433,134,1787.011238
129.522543,134,1861.700589
130.567777,134,1937.028073
148.912734,153,1946.248345
148.632812,153,2022.656747
147.707734,153,2099.120504
148.117969,153,2175.293674
150.687031,153,2251.718363
149.557031,153,2328.149843
149.871719,153,2404.479759
148.291562,153,2480.948501
150.006172,153,2557.086691
149.276953,153,2633.558455
182.342242,188,2780.755999
181.943024,188,3121.132311
181.845602,188,3215.416141
183.160446,188,3309.185819
182.782555,188,3403.23797
183.578492,188,3576.143214
183.28693,188,3669.812622
184.509117,188,3764.142523
182.295133,188,3857.792576
184.671305,188,3952.306946
194.926719,203,4126.821878
196.490234,203,4221.596435
197.438594,203,4565.499707
195.349687,203,4737.508057
198.427812,203,4832.305875
197.367031,203,4927.503358
196.545078,203,5023.130594
196.358125,203,5195.933065
196.347031,203,5290.481768
199.346016,203,5386.158019
213.008392,219,5562.202362
210.696517,219,5907.03967
213.951986,219,6085.796969
214.764095,219,6185.599069
212.542533,219,6285.82514
212.833158,219,6464.857404
213.219955,219,6564.981777
214.757845,219,6742.159027
213.938705,219,6841.391164
214.080502,219,6941.527167
224.272109,231,7121.687574
227.133828,231,7476.009444
226.826562,231,7652.420724
227.908984,231,7753.403272
224.628125,231,7929.380857
228.162344,231,8030.527439
225.000937,231,8205.476346
228.231797,231,8307.211969
227.14375,231,8483.746864
226.898828,231,8584.516494
254.703189,259,9016.191763
255.412564,259,9199.277898
255.848111,259,9305.75102
256.090611,259,9488.344073
255.631704,259,9672.479621
255.311704,259,9780.524982
255.152095,259,9964.126062
255.22272,259,10147.948431
256.723267,259,10501.459441
255.639439,259,10695.02058
282.725938,288,10893.457441
280.212422,288,11091.762088
281.930938,288,11211.674345
281.352734,288,11411.560509
282.399609,288,11613.036182
