#{"t_start": 1690096463.4543393, "env_id": "None"}
r,l,t
58.339063,63,1.881669
24.356875,28,2.040707
14.928125,17,2.124975
59.633438,63,2.434865
58.190313,63,2.752681
57.973125,63,3.079522
58.05,63,3.420417
58.8375,63,3.780919
58.448125,63,4.100964
58.979688,63,4.406581
58.762813,63,4.7193
14.780937,17,4.790407
59.7575,63,5.194312
54.448188,59,5.519975
74.730625,81,5.956632
54.609125,59,6.32475
74.527813,81,6.783508
74.996563,81,7.214134
75.76,81,7.657846
74.87875,81,8.111146
10.078812,12,8.183582
74.340938,81,8.638083
75.863438,81,9.079545
74.863438,81,9.500916
55.556313,59,9.817643
54.320063,59,10.147245
53.841313,59,10.444809
74.588437,81,10.877207
74.731875,81,11.318189
21.229375,24,11.434625
88.48625,94,11.945117
22.08125,24,12.089391
88.340313,94,12.619979
88.018438,94,29.384355
21.305625,24,29.530547
86.534062,94,30.016094
88.614375,94,30.540066
87.329688,94,31.127887
87.278125,94,31.679668
87.814063,94,32.244161
22.058438,24,32.37107
22.180937,24,32.510809
87.505,94,33.002866
88.02875,94,33.556615
1.76,3,33.5711
95.619356,107,34.199667
1.752187,3,34.215005
39.443814,47,34.470932
1.752187,3,34.493943
1.752187,3,34.511205
97.457481,107,35.253684
75.353214,85,35.801305
19.747927,23,35.932686
39.652946,44,36.17613
50.3047,59,36.539271
51.136888,59,36.959
51.281575,59,37.265523
39.993501,47,37.528988
95.539668,107,38.2061
19.99199,23,38.343354
96.944668,107,39.032407
38.131384,44,39.255906
1.76,3,39.286396
37.182946,44,39.536515
38.215134,44,39.74944
1.752187,3,39.770647
41.560689,47,40.093595
96.744668,107,40.70814
51.425325,59,57.517134
41.581314,47,57.749304
95.909356,107,58.450223
39.821001,47,58.755362
38.013571,44,59.03336
42.012251,47,59.296662
51.48595,59,59.71021
51.769388,59,60.11123
41.217251,47,60.426971
1.752187,3,60.441571
1.752187,3,60.45482
88.658559,99,61.170894
96.744356,107,61.822632
96.730918,107,62.548299
40.456626,47,62.818614
41.428814,47,63.064104
40.756314,47,63.316233
51.610638,59,63.750543
37.388884,44,64.006776
40.226939,47,64.319079
1.76,3,64.335907
40.730064,47,64.586145
95.103418,107,65.263894
98.000918,107,66.008769
41.1725,46,66.306213
34.997188,41,66.546797
18.40625,20,66.729799
99.207187,111,67.446697
21.905312,24,67.599522
38.656563,46,67.91065
98.656875,111,68.591493
64.159688,71,69.061878
18.439062,20,69.185634
63.270625,71,69.590419
64.061563,72,70.070478
106.087812,117,87.223485
35.673438,41,87.469119
99.669062,111,88.191543
108.299375,117,89.001876
107.97375,117,89.71223
100.40375,110,90.49592
100.685937,111,91.175402
107.390625,117,91.969278
64.376563,72,92.447427
21.565,24,92.615103
36.196562,41,92.893508
64.154063,71,93.3763
106.251875,117,94.147557
107.472813,117,94.921784
63.280313,71,95.400255
99.279062,111,96.187264
99.792187,111,96.928212
21.56625,24,97.074728
99.97875,111,97.856594
97.801875,111,98.557245
63.378125,71,99.016532
106.591875,117,100.863687
99.417813,111,101.625806
54.902813,63,118.419164
64.631563,72,118.88231
107.4325,117,119.753345
31.375937,34,119.949652
100.624375,111,120.743376
108.4825,117,121.565064
100.274062,111,122.359623
105.921875,117,123.150221
100.690027,116,124.044898
77.536339,90,124.693624
103.480965,117,125.532045
67.15485,76,126.063282
102.241277,117,126.993499
29.862797,33,127.21496
103.715027,117,128.117256
75.950714,87,128.800398
98.84909,117,129.740918
101.584402,117,130.629484
69.892975,80,131.16081
99.25159,116,132.062251
73.3536,84,132.708843
39.01336,45,149.389825
103.40034,117,150.306297
66.461412,76,150.873655
102.920027,117,151.763557
71.236725,80,152.392103
102.444715,117,153.333818
105.658777,117,154.229732
103.725027,117,155.223423
105.063777,117,156.136246
40.159298,45,156.46208
104.206902,116,157.372046
79.908526,90,158.113236
104.18409,117,159.049046
101.906277,117,159.952036
105.02159,117,160.877696
105.638152,117,161.812805
101.348152,116,162.675572
104.935652,117,163.553237
101.698465,117,164.416773
105.208152,117,181.541346
105.308465,117,182.47407
103.700652,117,183.411265
106.09534,117,184.421594
104.086277,117,185.245682
107.003777,118,186.206629
102.936277,117,187.08376
103.538465,117,187.944109
76.427901,87,188.612359
102.458152,117,189.454258
102.938465,117,190.290663
105.207215,117,191.190515
104.395027,117,192.039059
105.138152,117,192.94198
104.708777,117,193.862004
102.812527,117,194.761106
104.151902,117,195.575741
104.075965,117,196.438463
104.73034,117,213.686491
104.76284,117,214.602053
104.99409,117,215.488642
107.993777,117,216.372842
108.04659,117,217.19816
103.682215,117,218.007658
105.107527,116,218.911737
30.402485,33,219.174796
104.451277,117,220.052586
106.995965,117,220.891486
105.53784,116,221.725268
104.041902,117,222.601984
105.120652,117,223.459287
107.137527,117,224.335783
103.462527,117,225.227992
105.016277,117,227.758506
106.405965,117,228.61429
105.640965,117,229.406644
107.69409,117,246.706995
108.01034,117,247.596971
103.303465,117,248.464933
109.589402,118,249.415059
109.277527,118,250.316098
110.286902,118,251.17636
105.585965,117,252.106938
81.250401,90,252.822383
106.35284,117,253.692637
109.911902,117,254.577509
106.746277,116,255.43702
106.52159,117,256.315205
104.75534,117,257.162756
107.531902,116,257.983011
105.710652,117,258.845424
107.37284,117,259.716886
130.331539,143,260.834316
108.465027,117,261.751126
79.642276,90,278.524324
106.75784,117,279.478745
110.318777,118,280.399761
111.398152,118,281.224628
110.085965,118,282.206964
107.541902,116,283.112797
107.21784,117,284.002265
108.487215,117,284.880562
105.959402,117,285.821644
107.42784,117,286.727246
135.652789,143,287.897177
107.763152,117,288.854715
111.132527,117,289.801486
105.681902,117,290.711663
109.470652,117,291.660591
105.819715,116,292.554524
110.036902,118,293.51562
107.523777,118,310.543759
110.69784,118,311.518493
112.337215,118,312.480323
110.83659,117,313.425164
108.270027,116,314.355948
108.116902,116,315.333624
112.76284,118,316.377761
