#{"t_start": 1690096463.3998153, "env_id": "None"}
r,l,t
15.009375,19,1.714846
3.504375,6,1.742582
62.86875,68,2.104357
59.600625,68,2.443888
3.512187,6,2.470273
27.016875,29,2.619351
61.263438,68,2.975146
15.520313,19,3.065401
15.473438,19,3.153334
62.163125,68,3.51797
61.774375,68,3.911585
16.030938,19,4.022171
4.116562,6,4.049263
4.124375,6,4.077477
23.69625,29,4.216071
4.116562,6,4.239234
24.878125,29,4.38654
15.00875,19,4.473329
62.427813,68,4.809143
60.684687,68,5.192276
16.210938,19,5.324257
61.90625,68,5.70078
24.204375,29,5.834918
61.805625,68,6.284461
60.932812,68,6.65617
40.035,47,6.931401
22.159062,25,7.062899
42.684062,47,7.307028
59.346875,68,7.663131
21.477187,25,7.791838
60.258125,67,8.197048
58.204687,67,8.582687
59.625312,68,8.936866
59.005625,67,9.311095
59.124375,68,9.664457
22.955937,25,9.788639
41.356875,46,10.045433
59.090937,67,10.401236
41.217813,47,10.638791
57.389062,66,10.988237
40.877187,47,11.243141
58.83125,67,11.599738
60.619687,67,11.972252
40.995312,47,12.240165
41.405625,47,12.511796
22.525625,25,12.653688
22.824062,25,29.006053
21.950312,25,29.149231
42.343125,47,29.426066
21.60875,25,29.5745
40.443438,47,29.828317
57.978125,66,30.168383
41.308125,47,30.43458
61.49875,68,30.834284
76.961563,86,31.348731
59.475625,67,31.766455
41.261563,47,32.054744
41.799687,47,32.328249
59.584063,68,32.712524
40.880625,47,32.942725
21.23875,25,33.069832
22.213125,25,33.197275
78.421562,86,33.72456
66.03025,75,34.162998
65.436813,75,34.588368
77.475,86,35.165438
59.560313,68,35.61094
58.086562,66,36.034878
64.58775,75,36.466035
75.2075,86,37.044874
76.966563,86,37.515369
60.63,68,37.927592
75.149063,86,38.46228
65.059312,75,38.936576
57.361562,67,39.337749
21.944687,25,39.475156
21.159687,25,39.612817
76.024375,86,40.120714
61.518125,67,40.527258
60.755938,67,40.931674
41.615625,47,57.637033
22.034062,25,57.752284
60.95125,67,58.195114
76.022813,86,58.74439
59.370312,67,59.151503
58.110938,67,59.564214
77.033125,86,60.166322
41.802188,47,60.481498
58.958437,68,60.950087
58.856875,67,61.37914
67.501812,75,61.863908
76.100312,86,62.47023
92.9725,98,63.032798
91.590937,98,63.605547
92.217187,98,64.25123
55.150625,59,64.574067
48.511875,53,64.927443
89.757812,98,65.566821
93.054688,98,66.236259
89.981875,98,66.876012
90.725313,98,67.512625
54.095313,59,67.900205
90.71,98,68.502033
91.010312,98,69.148868
91.01625,98,69.721101
103.839043,113,70.454418
105.237481,113,87.57764
105.469043,113,88.332031
104.714043,113,89.081395
105.698418,113,89.774744
105.495606,113,90.573761
58.550325,64,90.970316
9.441875,11,91.03758
104.742168,113,91.771479
104.464043,113,92.535783
59.31845,64,92.979475
105.212793,113,93.731639
105.401543,113,94.427043
54.410313,66,94.928248
55.177188,66,95.338441
26.497812,29,95.561346
85.2625,96,96.255804
55.095625,65,96.632231
36.577188,41,96.955226
51.296563,60,97.351926
56.048438,66,97.825902
85.106563,96,98.403463
57.2975,66,98.883918
51.29,61,99.297795
56.4375,66,100.717224
47.446563,56,101.127007
48.095625,56,101.519004
56.669375,66,118.342318
55.1025,66,118.803988
83.8675,96,119.474679
36.565,41,119.737014
123.26625,136,120.721718
57.426563,66,121.167355
57.4375,66,121.622877
52.074688,61,122.044742
54.870625,61,122.495669
57.227188,66,122.912921
60.450938,66,123.395185
57.660625,66,123.878091
58.794688,66,124.401079
49.46,56,124.806121
50.289375,56,125.214912
36.78375,41,125.506044
71.745,83,126.093797
51.993438,60,126.560815
42.679375,50,126.941097
51.52375,61,127.37168
55.613438,66,127.894337
56.395938,65,128.398143
88.140312,96,129.179026
41.273125,50,129.552547
53.58625,61,130.016245
56.595625,66,130.52542
51.484687,60,130.938889
54.191875,65,131.414438
36.102188,41,131.730713
84.308125,96,132.446992
56.671875,66,132.975433
59.37125,66,149.835581
57.960938,66,150.367267
56.72375,66,150.869513
84.395625,96,151.572812
54.431562,61,152.03886
55.897813,65,152.578277
84.528125,96,153.326623
55.093438,65,153.868433
58.15375,66,154.373656
55.83375,65,154.899226
57.94,66,155.471155
123.700938,136,156.499164
123.75125,136,157.5874
53.938125,61,158.074335
121.579063,136,159.141247
51.241875,61,159.609188
53.35875,61,160.079034
57.724688,66,160.602402
41.993125,47,160.993864
85.5175,96,161.741564
37.349688,41,162.020224
37.524063,41,162.324213
122.378437,136,163.41736
57.620938,66,163.87925
26.465,29,164.0952
54.849375,61,164.548206
122.446562,136,181.815823
83.92,96,182.599252
125.059375,136,183.706021
86.62,95,184.519619
56.201563,61,184.939897
121.340625,136,185.975959
57.29375,66,186.532931
120.080938,136,187.560543
125.748125,136,188.573402
127.290289,134,189.530937
127.833414,135,190.495854
127.218414,136,191.565377
127.414977,134,192.494208
130.011539,136,193.588526
127.512477,135,194.647285
137.632789,145,195.652454
127.570602,134,196.629159
127.636227,135,213.996286
133.602164,142,215.05386
128.948102,136,216.099008
127.290914,134,217.106459
130.358727,136,218.080303
137.345289,145,219.217239
127.567789,135,220.19396
129.630602,136,221.18031
128.709039,135,222.192521
126.542789,134,223.233264
127.893727,135,224.207168
133.707164,142,225.253573
127.717789,134,227.908531
127.810602,134,228.871511
138.760914,145,230.015376
127.363414,134,247.408696
129.539977,135,248.354903
135.743102,145,249.492023
130.001852,135,250.504839
138.380289,145,251.651214
128.443102,134,252.667979
