#{"t_start": 1690096463.4441333, "env_id": "None"}
r,l,t
61.491875,67,1.913947
62.149063,67,2.269161
61.388438,67,2.602397
61.558125,67,2.954349
4.512187,7,2.981037
47.74875,53,3.253383
61.639063,67,3.629022
5.124375,7,3.658885
61.925,67,4.034866
61.207813,67,4.356974
61.884063,67,4.69521
61.57,67,5.053814
48.858438,53,5.394232
48.528125,53,5.660956
63.106875,67,6.069849
26.52525,29,6.239719
76.196563,81,6.669699
76.101563,81,7.117578
76.979688,81,7.55171
25.791187,29,7.70933
76.40625,81,8.181954
75.488438,81,8.638057
24.888062,29,8.78738
76.261875,81,9.233877
76.883438,81,9.661227
75.744063,81,10.101484
74.900312,81,10.513985
76.853438,81,10.947991
2.14,4,10.963124
55.125625,62,11.310364
66.65125,74,11.699052
56.073125,62,12.056423
90.803438,98,12.610717
89.385313,98,29.389197
90.540625,98,29.91922
88.531563,98,30.461671
20.109063,23,30.597655
2.744375,4,30.620105
2.752187,4,30.641679
2.744375,4,30.673678
2.744375,4,30.691847
88.019375,98,31.285799
90.955938,98,31.887614
57.009063,63,32.250458
89.2175,98,32.790249
33.866563,38,32.980087
88.936875,98,33.539052
20.449062,23,33.68533
2.752187,4,33.706886
20.024062,23,33.828106
34.01875,38,34.0552
2.752187,4,34.083934
19.797187,23,34.21893
65.150937,74,34.666954
20.061562,23,34.794098
89.01875,98,35.456449
88.521563,98,36.068484
2.132187,4,36.08616
102.857793,114,36.821965
49.035689,55,37.131575
103.254668,114,37.798499
43.325446,48,38.108908
39.282321,43,38.375617
43.729509,48,38.666315
61.049075,69,39.115366
49.307564,55,39.416723
103.955918,114,40.093521
65.735325,74,40.529477
48.645689,55,40.856014
62.6897,69,57.676218
62.028138,69,58.107832
66.465638,74,58.604262
103.025606,114,59.27017
101.189043,114,60.062385
102.280918,114,60.825728
42.844196,48,61.185636
42.671696,48,61.445493
102.174043,114,62.201776
103.182168,114,62.931859
30.294802,33,63.081639
105.012168,114,63.836998
49.114126,55,64.160014
61.740638,68,64.551276
103.550606,114,65.269261
96.706563,106,66.000131
95.638125,107,66.733121
13.8975,17,66.83262
93.302188,106,67.533952
17.478125,20,67.639967
95.22875,106,68.323526
94.741563,106,69.015616
16.373438,20,69.145246
93.950938,106,69.778119
93.140625,106,70.497993
93.714375,106,87.529347
93.801875,106,88.232574
95.670938,106,88.959972
95.747813,106,89.610729
113.511875,125,90.479004
94.414688,106,91.126472
95.616875,106,91.827994
94.358125,106,92.560668
93.864063,106,93.274896
94.171875,106,93.959997
24.937812,29,94.161791
95.0925,106,94.872296
92.990625,106,95.597092
93.384688,106,96.330474
97.776563,107,97.051437
97.014688,106,97.798689
17.371875,20,97.897701
17.419687,20,98.035678
17.59625,20,98.148824
96.869375,106,98.877977
93.8775,106,100.565944
93.6525,106,101.311517
94.930938,106,118.418899
94.15625,107,119.171851
95.314375,106,119.905937
94.894688,106,120.657769
116.455313,125,121.499711
114.017813,125,122.397268
113.68,125,123.243409
95.130625,106,124.111266
98.435,107,124.856121
93.853125,106,125.621436
96.512813,106,126.402539
93.71875,106,127.192812
95.246563,106,128.013719
94.427188,106,128.868078
96.639375,106,129.6797
95.366875,107,130.474878
96.036563,107,131.246447
94.677188,106,132.061157
94.505625,106,132.852951
94.255938,107,150.059079
94.644688,106,150.86551
93.93875,107,151.685524
98.955938,107,152.504687
17.45875,20,152.667185
115.597188,125,153.666019
97.286875,106,154.49928
112.584375,125,155.523041
98.370313,107,156.361713
97.683438,107,157.201881
95.115625,106,158.060362
96.335625,107,158.932781
96.177188,106,159.718957
95.919063,107,160.543219
94.465,106,161.412762
93.986563,106,162.169414
115.2325,125,163.172591
95.821563,106,163.957185
95.340938,106,164.688564
114.762188,125,181.923104
94.511875,106,182.757171
97.4375,107,183.661236
99.07125,107,184.560116
113.555313,125,185.479038
115.689375,125,186.484846
101.583283,107,187.269855
99.505783,108,188.083847
102.506721,108,188.881347
99.639221,107,189.631301
99.965471,107,190.403302
118.834402,126,191.384021
99.496096,108,192.173676
100.441721,107,193.01606
99.573283,109,193.832357
100.444533,107,194.701803
100.105158,107,195.45182
99.932033,108,196.224428
136.967789,147,213.652728
99.625783,108,214.513611
100.987346,107,215.287903
100.967658,108,216.09573
99.915783,108,216.90315
101.079533,108,217.639805
136.225602,147,218.798817
101.017346,108,219.569027
101.887033,108,220.362206
100.852033,108,221.180271
99.737658,107,221.983498
101.519533,108,222.760072
99.708596,108,223.613906
102.386408,108,224.38642
101.714533,108,225.195853
102.037033,108,227.657319
101.032346,107,228.470068
100.133908,107,229.215364
100.915783,107,230.070757
101.716096,107,247.257695
102.672033,107,248.028666
100.439846,107,248.782057
101.641408,109,249.636227
102.282658,108,250.496337
140.304039,147,251.647465
103.654221,108,252.461789
102.868908,108,253.230923
101.462346,107,254.01755
138.347789,147,255.182203
102.467346,109,255.97563
101.528908,108,256.797438
102.053283,108,257.582384
101.613908,108,258.352145
102.558908,107,259.179034
101.643283,108,259.932372
102.555471,108,260.816634
100.889533,107,261.637959
139.295602,147,278.895854
104.294846,108,279.693449
102.857033,108,280.541429
103.052033,108,281.337518
104.289846,108,282.252872
139.256852,147,283.3793
102.077033,107,284.184085
139.870914,147,285.278413
103.670783,108,286.116845
101.349846,107,286.994216
102.892971,107,287.902878
101.305471,108,288.784817
103.342971,108,289.665875
102.554221,108,290.484315
104.070158,108,291.299174
103.071096,108,292.163576
104.076721,109,293.065257
105.600471,109,293.935443
138.747164,147,311.297691
141.637164,147,312.422029
140.817789,147,313.686199
135.670938,147,314.937986
135.10875,144,316.153363
137.454688,147,317.379362
95.723813,101,318.285887
139.7975,147,319.517996
133.776563,144,320.798524
134.764063,144,322.011432
139.609063,147,323.274892
134.953438,144,324.497608
95.559438,101,325.336774
134.018438,144,326.518182
137.181875,147,327.815575
138.337188,147,345.164081
95.646313,101,346.075035
97.520688,101,346.954753
97.122875,101,347.783447
140.871875,147,349.089475
134.954688,144,350.307018
139.873438,147,351.553122
98.547875,101,352.485151
139.14625,147,353.779846
97.013188,101,354.659616
139.7725,147,355.893788
177.57093,184,358.385189
108.17321,115,359.268862
66.872454,69,359.805373
67.988391,70,360.375982
108.914148,114,361.282898
67.824954,70,361.830997
67.531829,70,378.579132
178.119992,184,380.074869
67.634641,70,380.688525
110.39571,114,381.575149
67.701829,70,382.099278
109.98571,115,383.043869
68.689016,70,383.643259
175.933742,184,385.116618
175.96718,184,386.664542
67.214329,69,387.18961
68.200579,70,387.763536
68.121829,70,388.259223
110.198523,114,389.217448
110.050085,114,390.102724
68.623391,70,390.706239
109.886648,114,391.63673
109.88571,114,392.571101
177.001867,184,394.134591
65.812141,68,394.752326
109.412273,114,412.022963
68.454954,70,412.580167
65.854016,68,413.185711
177.20343,184,414.67592
176.75218,184,416.276309
68.482141,70,416.771431
68.043079,70,417.424466
176.42468,184,418.950959
110.956335,114,419.840863
110.146023,114,420.788598
68.701516,70,421.378546
67.312454,69,421.881011
109.867273,114,422.851355
176.26718,184,424.325313
67.808391,69,424.886164
110.42821,114,425.779777
177.710305,184,427.298433
117.551241,123,428.267658
117.814054,123,445.36359
117.638116,123,446.347572
117.257804,123,447.315009
117.020304,123,448.310758
117.202804,123,449.304545
117.457491,123,450.322432
178.09737,186,451.97738
115.503429,123,453.005283
114.831866,122,454.000536
115.961241,122,454.968497
116.365616,122,455.986346
116.871554,123,457.049279
117.957491,123,458.025697
115.233429,123,459.014732
115.633429,123,459.957667
118.272179,123,461.021141
117.319366,123,478.452912
118.155616,123,479.470017
118.687179,123,480.497793
116.974679,123,481.554022
119.148429,123,482.550543
115.393116,122,483.490118
118.967491,123,484.507947
116.892804,123,485.536671
118.774366,123,486.508922
117.474991,123,487.581339
118.929991,123,489.633011
119.217179,123,490.695242
118.359991,123,491.751673
116.558429,122,492.755245
115.059366,122,493.802572
118.400616,123,494.846834
118.994366,123,512.034377
119.217179,123,513.036038
118.827491,123,514.07327
117.866241,123,515.050837
118.448741,123,516.089159
167.705104,174,517.608742
117.529054,122,518.597018
119.449679,123,519.676042
118.590304,123,520.700242
118.082179,123,521.742446
118.963116,123,522.670159
120.115304,123,523.690844
118.723429,122,524.790276
118.904054,123,525.808525
118.210304,123,526.777999
117.211866,122,527.770465
119.967491,123,528.766308
117.636241,122,545.82634
118.642179,123,546.836945
118.198116,122,547.875292
119.781866,123,548.892214
118.682179,123,549.890835
117.769679,123,550.86172
118.319991,123,551.922191
120.196554,123,552.931126
118.352179,123,553.905477
118.127491,123,554.902192
118.049679,123,555.915753
