#{"t_start": 1690096463.4375417, "env_id": "None"}
r,l,t
62.806875,66,1.914913
62.176875,66,2.263318
62.165938,66,2.590383
62.254688,66,2.938232
63.500313,66,3.268185
62.240313,66,3.6401
62.9075,66,4.007423
63.537188,66,4.330708
62.71625,66,4.661265
62.56875,66,5.00976
65.543437,71,5.437628
63.6925,71,5.787604
65.65625,71,6.252499
80.406875,86,6.712215
80.565312,86,7.193296
79.712812,86,7.650338
80.25875,86,8.141287
80.320937,86,8.626868
79.697812,86,9.097791
78.535937,86,9.542895
80.787812,86,10.013007
80.75375,86,10.462679
65.726562,71,10.839485
79.195,86,11.287931
82.328125,88,11.767722
41.24625,45,12.022026
41.0225,45,12.272149
81.045,88,29.01672
70.514688,74,29.44212
42.081875,45,29.661371
80.9625,88,30.154128
81.762188,88,30.653069
69.309375,74,31.1192
80.818438,88,31.609171
81.169688,88,32.163732
55.368125,59,32.482451
82.3025,88,32.95723
81.129063,88,33.442827
81.91125,88,33.970344
82.148438,88,34.466916
91.119809,103,35.162992
81.756652,91,35.775545
93.330746,103,36.362723
83.481339,91,36.989722
81.016964,91,37.48127
81.716027,91,38.043388
82.899777,91,38.595871
57.218501,63,39.021078
81.864777,91,39.522677
81.669152,91,40.043168
56.129439,63,40.415389
100.506231,110,57.522491
81.317277,91,58.048176
82.721027,91,58.660505
57.282564,63,59.044859
92.973871,104,59.695524
94.765121,104,60.412714
97.869043,109,61.182168
80.684464,91,61.728004
81.102277,91,62.379709
80.893214,91,62.907786
56.919751,63,63.221889
81.351339,91,63.851035
81.496339,91,64.394924
81.945402,91,64.955649
98.246856,109,65.663277
81.081339,91,66.272644
100.406231,110,66.979763
99.017793,110,67.719196
80.989464,91,68.285486
81.533839,91,68.863943
81.802589,91,69.447708
82.580402,91,70.014619
93.618246,104,87.097699
56.346314,63,87.481651
99.687481,109,88.18604
98.751856,110,88.939816
81.791652,91,89.51769
100.804356,110,90.275037
80.935714,91,90.858204
94.124809,104,91.549929
80.868839,91,92.112113
93.925434,104,92.834944
94.817934,104,93.563225
101.252793,110,94.248784
82.724152,91,94.85109
92.205746,103,95.56065
81.452277,91,96.207635
99.048106,110,96.948354
82.382902,91,97.544622
82.081027,91,98.15458
93.177309,104,98.860119
83.353527,91,100.444522
97.688418,109,101.223323
96.043559,104,118.323768
82.741964,91,118.913077
102.177793,110,119.696035
99.799668,110,120.484092
94.566996,104,121.19076
99.372793,109,121.954154
101.231543,109,122.710913
82.025402,91,123.355553
82.994152,91,124.083756
81.576027,91,124.739626
83.825402,91,125.362051
92.751996,103,126.117468
100.462793,110,126.972859
93.258246,104,127.729882
92.926371,104,128.547257
99.860918,110,129.41098
81.585714,91,130.097675
101.447793,111,130.927197
98.222168,110,131.759933
94.061684,104,132.581961
95.336996,104,149.680137
94.391371,104,150.469104
99.771543,110,151.35197
93.650434,104,152.101034
103.505293,110,152.983649
99.860918,109,153.883196
82.983214,91,154.643282
97.167621,104,155.474045
94.946059,104,156.279132
101.369043,110,157.125967
95.929496,104,157.980353
82.620402,91,158.678261
101.815293,111,159.546148
95.536684,104,160.313889
102.092481,110,161.205107
83.760089,91,161.943942
83.607589,91,162.633698
100.423106,111,163.48838
99.677793,110,164.308284
83.756339,91,164.972202
95.717621,104,182.000576
84.422589,91,182.722473
83.771027,91,183.487649
83.315089,91,184.237853
84.054777,91,184.930805
93.603871,104,185.744869
99.760293,111,186.617783
98.756543,110,187.447047
102.078106,110,188.267249
96.406996,104,189.042445
102.387793,110,189.809933
82.338527,91,190.46654
101.965606,109,191.312405
100.914668,110,192.107524
102.464668,109,192.939635
82.245402,91,193.671347
97.740746,104,194.475425
99.186543,110,195.248287
86.123839,91,195.924362
94.999809,103,196.656941
100.659981,110,213.872356
95.069184,104,214.671251
101.046543,110,215.524051
103.711543,111,216.34632
103.877481,111,217.149301
84.796027,91,217.763543
103.406543,110,218.575873
99.917481,109,219.396519
103.521231,110,220.232073
103.454981,110,221.034253
96.060746,104,221.813766
96.136371,104,222.584034
98.717309,104,223.367746
97.997934,104,224.15188
84.760714,91,224.835477
84.532277,91,225.489857
84.657589,91,227.825818
85.268527,91,228.514658
102.651231,110,229.289833
83.915089,91,230.03732
103.645606,109,247.224643
102.780293,110,248.017721
104.235293,111,248.840343
98.976059,104,249.622519
101.578418,110,250.493579
105.883731,111,251.340466
106.034668,112,252.228768
97.695121,104,252.995755
104.868418,110,253.815302
100.100434,104,254.636766
86.175089,91,255.331599
103.265606,110,256.112117
104.824043,110,256.948262
103.601543,111,257.755423
104.217168,112,258.573292
95.745746,104,259.330951
103.696543,110,260.109131
86.818527,91,260.873427
86.355089,91,261.581773
104.009043,110,278.510514
106.514356,110,279.407629
105.240606,110,280.285846
88.341964,91,280.946387
106.375606,112,281.788688
105.029668,110,282.599286
87.787277,91,283.378621
107.934981,112,284.227076
98.806996,104,285.005541
87.397902,91,285.763117
86.893839,91,286.388652
100.305746,104,287.247548
85.500089,91,288.020778
105.506543,111,288.939815
86.114777,91,289.687036
106.416231,110,290.5313
104.582793,110,291.363368
104.098731,111,292.248403
106.653731,111,293.16316
106.005606,111,294.063837
106.151543,111,311.124318
107.744981,112,312.009808
98.305746,104,312.870571
107.022481,111,313.805825
99.917934,104,314.564249
107.613106,112,315.518248
105.526231,110,316.468599
105.154981,110,317.490428
107.129043,111,318.418749
86.668839,91,319.190555
99.026371,104,320.153772
86.883214,91,320.905839
108.184981,112,321.8425
105.913418,111,322.763407
88.449464,91,323.607991
100.544184,104,324.448223
105.706543,110,325.400862
99.192621,104,326.23418
87.352277,91,326.948761
107.579356,111,344.115724
106.390293,110,345.050758
107.557793,112,346.038842
107.456231,112,346.998356
108.257793,112,347.986962
88.590714,91,348.685069
107.895918,111,349.630284
106.245293,110,350.580229
107.866543,111,351.569194
107.645918,111,352.603086
107.828418,112,353.580414
108.973418,112,354.553789
108.688731,112,355.489356
100.251371,104,356.37167
109.331856,112,358.220582
105.503731,110,359.115472
108.262168,112,360.021481
105.976231,110,360.825206
100.699496,104,361.694905
106.987793,111,378.756601
108.789981,112,379.69602
107.829356,111,380.635622
107.931543,112,381.472644
108.256543,112,382.37494
108.394981,111,383.247788
107.306231,110,384.118839
108.572793,112,385.092738
108.633418,112,386.046155
107.054668,111,386.954763
107.199356,111,387.823402
106.647168,110,388.701619
107.067793,111,389.595287
107.237168,111,390.493621
107.438106,112,391.372169
107.373418,112,392.295549
108.089981,111,393.202715
108.591856,112,394.203499
108.475293,111,395.100527
106.934981,110,412.396363
108.179356,111,413.388049
108.265606,111,414.29146
107.234668,110,415.194339
106.473731,110,416.06181
108.889043,112,416.987072
100.147309,104,417.860198
109.514356,112,418.830432
107.423731,111,419.721634
107.070293,111,420.643556
110.101543,112,421.546467
108.303731,112,422.471922
107.580918,111,423.350574
108.213106,111,424.221256
108.789668,112,425.12962
108.054356,111,425.988147
107.725606,112,426.936966
108.383418,112,427.825712
107.467793,112,444.809374
108.879043,111,445.727705
108.258418,111,446.668648
107.764356,110,447.52921
107.226543,110,448.421756
108.695606,112,449.248183
100.414496,104,450.123241
108.420606,111,451.027315
108.587793,112,452.128157
106.642481,111,453.0406
108.230918,111,453.901695
109.509668,112,454.824064
101.681684,104,455.660683
107.326231,111,456.563501
108.624043,112,457.525122
108.950606,112,458.401644
107.519043,111,459.289958
108.544356,111,460.173783
108.445606,112,461.168588
109.023731,112,478.502673
108.928731,112,479.392126
101.147934,104,480.295615
108.165918,111,481.162367
105.877481,110,482.078711
107.239043,111,483.009096
109.485293,112,483.898358
108.817168,111,484.807104
109.774668,112,485.780151
109.310606,112,486.670609
109.490293,112,487.650179
108.083731,112,489.577526
109.466231,112,490.521297
109.320918,112,491.428952
109.031231,112,492.402956
109.063731,112,493.376393
110.106231,112,494.284425
107.521543,110,495.232575
108.915606,112,512.384778
88.066652,91,513.156196
108.381543,111,514.042277
101.394496,104,514.810231
109.652168,112,515.768089
110.315606,112,516.731326
108.433731,111,517.747144
108.195918,111,518.654044
108.822793,112,519.618543
107.769668,111,520.566304
101.651371,104,521.388894
109.279356,112,522.291172
108.953418,112,523.208843
109.516856,112,524.145389
109.287481,112,525.108875
109.723106,112,526.029132
107.162481,110,526.933056
109.211231,112,527.863071
108.071543,111,528.738819
101.753559,104,545.687915
109.335606,112,546.614345
109.205918,112,547.51678
109.661856,112,548.427113
109.293731,112,549.370304
110.011856,112,550.255838
109.228731,112,551.195988
107.909356,112,552.157282
109.894043,112,553.113733
101.371996,104,553.865492
109.709356,112,554.766368
108.725606,111,555.695353
108.675918,111,556.620496
108.389981,111,557.548472
108.615918,112,558.52546
109.483418,112,559.441474
109.855918,112,560.373761
109.924356,112,561.326024
108.906231,112,578.760856
107.102793,110,579.718052
109.850918,112,580.670659
107.526231,111,581.607053
110.206231,112,582.520001
108.930606,112,583.512693
109.538418,112,584.422623
109.666543,112,585.355088
101.490746,104,586.256231
109.480606,112,587.274737
110.238418,112,588.275613
110.241231,112,589.332473
107.661231,110,590.223477
110.387168,112,591.085266
109.655606,112,591.999987
109.791856,112,592.930213
110.192793,112,593.919393
108.505606,111,594.805021
110.020293,112,595.737741
110.340293,112,613.13146
109.096231,112,614.192912
110.285606,112,615.131601
110.278731,112,616.151391
110.113731,112,617.134967
110.270918,112,618.133665
109.826231,112,619.100489
109.804356,112,620.047039
110.026856,112,620.994023
110.037481,112,623.110471
108.648106,111,624.093518
109.059668,111,625.028844
110.221856,112,626.016884
109.544043,112,626.979207
110.472481,112,628.046041
