#{"t_start": 1690096463.4571576, "env_id": "None"}
r,l,t
34.171563,38,1.752065
62.760313,68,2.108261
62.650313,68,2.453215
34.939063,39,2.650778
63.400938,68,2.998772
63.42375,68,3.343333
63.053438,68,3.739453
63.05875,68,4.094322
63.468125,68,4.424112
63.811875,68,4.757768
35.380625,39,4.957251
35.026563,39,5.231909
12.327187,14,5.329597
63.223438,68,5.668006
62.607188,68,6.120367
47.399438,51,6.372358
71.113438,78,6.809691
71.75125,78,7.228201
31.975,35,7.424674
32.17125,35,7.599593
71.755,78,8.0407
31.42625,35,8.276038
31.495312,35,8.461439
45.77475,51,8.722288
46.825688,51,9.003255
32.823125,35,9.196014
32.44625,35,9.374356
55.44125,61,9.69647
71.3775,78,10.126292
32.883125,35,10.297172
70.844687,78,10.705774
72.250938,78,11.131788
13.330687,15,11.205277
32.049375,35,11.389761
71.415313,78,11.813972
71.34125,78,12.254697
32.40125,35,12.468219
71.505938,78,29.114042
70.743438,78,29.574198
30.340625,35,29.760489
32.236875,35,29.937035
32.235625,35,30.13866
20.749063,23,30.283633
97.778125,107,30.890202
31.539375,35,31.114204
3.752187,5,31.138265
38.041875,43,31.363521
85.412813,96,31.979004
31.202188,35,32.171489
50.08625,56,32.491072
32.358125,35,32.696182
38.392813,43,32.906934
98.645,107,33.510062
29.214063,32,33.705493
48.330313,56,34.020125
38.825313,43,34.275277
97.647188,107,34.975045
99.379688,107,35.685088
31.516563,35,35.893107
38.556875,43,36.128406
95.496563,107,36.815317
49.570937,56,37.137754
27.88875,32,37.32189
20.753125,23,37.451801
48.949375,56,37.77672
38.812813,43,38.062633
95.558125,107,38.737744
28.391562,32,38.919549
28.675625,32,39.122961
95.52125,107,39.709198
97.005625,107,40.352732
96.2375,107,41.038206
28.195,32,57.616522
87.715,96,58.213578
97.756563,107,58.902894
29.927321,33,59.093943
93.558731,105,59.789412
80.431964,88,60.374749
94.733418,105,61.104396
78.917277,88,61.662022
94.193106,105,62.387497
20.957927,23,62.514331
72.905714,79,62.969666
93.899043,105,63.588236
93.890606,105,64.281746
86.518246,97,64.859085
77.352902,87,65.442441
93.515606,105,66.151355
78.331652,87,66.709541
79.741652,87,67.263191
78.179777,88,67.863832
20.749802,23,67.982204
80.436027,88,68.545122
95.300293,105,69.220173
96.083106,105,69.875616
80.873214,88,70.448826
74.018527,79,87.318128
95.919356,105,87.983659
79.226652,86,88.547162
29.912634,33,88.793611
79.183839,88,89.358177
94.109356,105,90.069436
94.472481,105,90.782822
93.510918,105,91.464222
21.221365,23,91.588279
78.646339,88,92.202943
95.069043,105,92.891862
82.227277,88,93.503644
81.006652,88,94.076301
95.159043,105,94.745213
93.498418,105,95.466378
81.544152,88,96.059343
78.142589,87,96.65886
