#{"t_start": 1690108558.6228864, "env_id": "None"}
r,l,t
32.754125,36,14.761945
9.09125,11,15.077993
32.773813,36,16.200777
194.495,214,23.524835
1.752187,3,23.624977
35.756625,40,25.009046
36.835688,40,26.403345
1.752187,3,26.506891
37.380063,40,27.877779
33.07225,36,29.071729
35.001,40,30.423747
32.537563,36,31.692965
9.099063,11,32.098474
35.295375,40,33.456342
1.752187,3,33.544009
36.985063,40,34.820142
9.081563,11,35.165358
30.791937,36,36.388786
194.017188,214,43.57191
1.76,3,43.658184
87.509937,100,46.920076
36.779125,40,48.285304
51.6035,57,50.201722
1.752187,3,50.301533
9.093125,11,50.699217
34.65225,40,51.94807
1.76,3,52.038628
90.357125,100,55.346098
9.089375,11,55.753489
48.955688,57,57.643128
31.460375,36,58.80911
9.07375,11,59.161035
71.812813,80,61.848165
1.76,3,61.94199
32.4835,36,63.237114
1.76,3,63.329247
1.76,3,63.43231
1.76,3,63.521671
9.089375,11,63.898092
34.568813,40,65.161367
1.76,3,65.258636
1.752187,3,65.347063
8.479063,11,65.755403
1.76,3,65.869735
35.083813,40,67.152307
51.430688,57,69.054612
202.985938,223,76.555721
9.701563,11,76.90523
203.67,223,349.153291
31.917562,36,350.41765
1.752187,3,350.537199
109.82875,123,354.770249
1.76,3,354.863907
33.757875,36,356.106444
1.76,3,356.191853
92.85775,100,359.622199
31.568812,36,360.963512
1.752187,3,361.066835
31.611313,36,362.316811
71.170625,80,365.086503
202.523438,223,373.313682
1.752187,3,373.417262
194.600625,214,381.092688
34.865063,40,382.495066
33.10475,36,383.707589
31.601625,36,385.048085
196.2675,214,392.513822
71.915938,80,395.448587
264.290625,289,405.658754
33.461625,36,406.950859
111.102813,123,411.351312
8.47125,11,411.721889
1.752187,3,411.837659
88.414625,95,415.182106
196.18,214,683.350658
36.366938,40,684.787131
1.752187,3,684.962592
32.62475,36,686.344166
205.035,223,694.516714
267.02625,289,705.276135
89.836812,100,709.00013
194.8425,214,716.817179
36.361,40,718.397245
266.549375,289,728.958097
90.55275,100,732.82438
185.9585,204,740.243283
9.709375,11,740.662049
200.605312,223,749.025234
9.079688,11,749.545784
269.076875,289,1025.400045
268.25875,289,1036.518013
188.918188,204,1044.564483
264.805313,289,1055.507431
265.624375,289,1066.273442
267.385625,289,1077.576282
267.253125,289,1089.198683
268.212813,289,1361.838478
208.996591,225,1370.9582
207.951278,224,1379.851689
182.530653,196,1387.162335
209.901278,224,1395.994703
207.058466,223,1405.08629
210.545653,223,1413.69297
206.764403,224,1422.486329
209.958466,224,1431.18738
208.648153,224,1440.001562
217.681121,233,1709.500698
215.046746,233,1718.51561
215.021278,230,1727.673763
216.263621,233,1736.722366
212.081591,224,1745.720279
215.435808,233,1755.115508
219.155496,233,1764.426464
215.613621,233,1773.332432
215.270808,233,1782.478415
53.587608,56,2049.693209
209.188153,224,2058.787036
216.144246,233,2067.98118
216.091121,233,2077.272689
251.120186,271,2088.291981
210.281903,224,2097.132841
216.452683,233,2106.492854
219.929871,235,2115.648095
208.485653,224,2124.472088
215.852058,233,2397.471608
252.999561,271,2409.361338
252.438311,271,2420.349467
211.268153,224,2429.342681
207.705966,223,2438.188197
254.812373,271,2449.1632
217.083933,233,2458.406549
211.194403,225,2467.494091
207.559716,223,2476.404982
219.789871,233,2751.793691
220.985183,233,2760.99564
348.210602,377,2776.144104
220.668308,233,2785.597174
217.450966,230,2794.423782
254.934248,271,2805.086529
253.520811,271,2815.969893
351.267164,377,3094.986733
220.742058,234,3104.461419
354.445289,377,3119.437414
220.703933,233,3128.769651
222.487371,233,3138.314857
217.101433,233,3147.687843
211.097841,224,3156.698719
218.449558,233,3166.055996
223.703621,235,3439.691831
357.881227,377,3454.958933
254.854561,271,3466.101189
213.749716,224,3474.876768
219.761746,233,3484.198419
221.943621,233,3493.527616
223.229871,233,3502.833359
223.160496,234,3512.379824
225.595808,234,3794.884618
223.857996,234,3803.989886
221.754246,233,3813.165018
225.370808,233,3822.337105
224.855496,233,3831.8164
213.969403,223,3840.872633
221.607996,233,3850.093979
255.999561,271,3860.835421
216.406278,224,3869.874541
225.817371,234,4146.42658
225.578308,234,4155.833543
360.171539,377,4170.901876
260.481748,271,4181.538343
224.912058,235,4191.257489
221.818621,233,4200.731478
224.338308,233,4210.279142
224.925496,234,4219.877771
361.018102,377,4499.815638
222.695966,230,4509.462201
226.814558,235,4518.925055
222.104246,232,4528.474907
218.695653,224,4537.144939
262.454873,271,4548.0856
360.324977,377,4563.464773
225.309558,233,4839.394741
227.071121,234,4848.862019
216.317528,223,4857.710457
228.345808,233,4866.963234
359.293102,377,4881.859363
215.844403,223,4890.731066
216.911278,223,4899.980035
259.641436,271,4910.843802
360.338414,377,5190.848179
225.985808,233,5200.292102
260.782373,272,5211.557926
55.366046,56,5213.977582
224.159558,234,5223.48299
216.068466,223,5232.437928
294.371748,308,5245.025131
217.030966,224,5253.776712
217.317216,224,5262.87535
218.126591,224,5537.605248
359.935602,377,5552.863662
358.831874,375,5567.647161
361.518124,375,5582.649782
359.633437,375,5598.047897
363.666874,375,5613.125013
360.403437,375,5897.001
361.758124,375,5912.222592
319.477015,330,5925.494484
363.408437,375,5940.273163
319.905765,331,5953.418758
362.671874,375,6237.753518
362.519062,375,6253.085121
413.314415,425,6270.641173
365.037812,375,6285.731856
362.754062,375,6300.902365
323.96139,331,6314.202669
364.275624,375,6594.333495
322.11014,330,6607.770142
360.989374,375,6622.972015
323.052328,331,6636.221107
322.106703,330,6649.4894
365.031562,375,6664.820057
365.370624,375,6945.198462
364.050312,375,6960.822039
364.368437,375,6975.92948
363.667187,375,6991.442759
319.968578,330,7005.130174
365.522499,375,7290.070112
364.328749,375,7305.668701
366.942812,375,7321.089818
365.294062,375,7336.399395
363.934062,375,7351.758238
365.052812,375,7367.093942
366.590312,375,7648.058061
324.994515,330,7662.145346
366.949687,375,7677.92759
366.117187,375,7693.925399
325.157015,331,7707.726457
324.01764,331,7981.110645
367.774999,375,7997.012126
364.745312,375,8012.757009
366.878437,375,8028.721883
322.379203,330,8042.641291
364.639687,375,8058.430327
367.007499,375,8332.84147
367.076562,375,8348.609671
367.476874,375,8364.109509
367.057187,375,8379.487093
325.027953,331,8393.335998
367.024687,375,8408.793833
366.148749,375,8682.756685
324.454828,331,8696.588203
367.620937,375,8712.402748
324.007953,330,8726.523047
323.45139,330,8740.258206
324.470453,330,9019.063288
368.455937,375,9034.662965
324.360453,331,9048.136245
367.126874,375,9063.616851
323.834515,330,9077.402272
366.985624,375,9093.195461
324.791703,331,9372.165866
323.799828,330,9385.876492
366.649999,375,9401.523702
325.011703,330,9415.190672
324.246078,330,9428.923231
323.13889,330,9442.623983
