#{"t_start": 1690108559.2419403, "env_id": "None"}
r,l,t
88.195875,95,15.981224
85.2415,92,19.062438
165.171563,176,25.227774
39.700375,43,26.640786
85.92775,92,29.774363
164.813438,178,35.769828
134.035313,145,40.492764
87.799,95,43.794921
135.619688,145,48.587441
86.419625,92,51.620669
86.78275,92,54.662386
39.586,43,56.098736
167.795938,179,62.057072
40.410688,43,63.555173
40.43225,43,64.96466
40.586625,43,66.372894
166.11375,178,72.246941
40.188188,43,73.719005
39.451313,43,75.231694
86.336187,92,78.275761
40.5385,43,79.670167
39.724438,43,81.130594
165.567813,177,352.035184
85.461188,92,355.197018
85.561813,92,358.315786
209.911875,225,366.299217
40.485688,43,367.924838
89.67525,95,371.439884
87.004938,92,374.766515
85.891188,92,377.988741
86.5915,92,381.267519
86.171813,92,384.573554
39.997875,43,386.016127
167.068438,179,392.334147
223.737188,241,400.968481
169.294063,179,407.383573
135.755625,145,412.444537
205.937188,222,680.787194
87.99275,95,684.343518
166.621563,178,690.817788
68.874062,74,693.628715
137.265,145,699.137617
189.521313,201,706.466532
87.810875,95,709.98428
167.479063,177,716.525229
168.976875,179,723.128007
89.643375,95,726.552094
253.741875,276,737.015738
89.157125,95,740.368344
40.72975,43,742.052309
87.226188,92,745.521197
164.947188,178,752.259128
254.29025,272,1027.527717
40.273812,43,1029.002123
168.86,178,1036.025999
257.170313,277,1046.750851
168.2375,178,1053.505612
165.774375,179,1060.249401
224.162813,241,1069.429636
254.317188,277,1080.21812
168.735938,179,1087.616929
166.465938,175,1094.097611
168.328125,178,1362.714676
169.979375,179,1369.984347
263.517188,281,1381.111748
168.23125,176,1387.706298
251.240563,271,1398.356895
169.875938,179,1405.725372
167.327188,178,1412.553668
169.169688,179,1419.626237
166.778438,176,1426.385142
40.004125,43,1428.031748
171.459375,179,1435.034745
226.034375,241,1704.972685
168.281875,178,1711.999551
262.518125,281,1722.980263
255.14,276,1733.742851
168.454375,179,1740.81144
262.3925,281,1752.063539
169.531563,178,1759.19297
261.15,281,1770.132515
258.7525,281,1781.210009
265.01375,281,2057.551154
256.108063,272,2068.212881
172.494688,179,2075.49347
260.620313,281,2086.842757
171.23625,178,2093.830029
257.575313,276,2104.872101
226.207188,241,2114.120724
266.901563,281,2125.535846
228.584688,241,2398.981091
266.019375,281,2411.088307
172.415938,179,2418.341264
264.292813,281,2429.63203
168.305,175,2436.592479
228.63375,241,2446.25972
262.863438,281,2457.443748
257.825625,277,2468.662308
227.755625,239,2744.462466
258.422813,276,2755.202599
171.097188,179,2762.282288
173.326563,179,2769.260386
264.009375,282,2780.951771
268.345938,281,2791.87917
170.7775,179,2798.928131
263.8325,281,2809.906816
229.293438,241,2819.525809
286.038438,304,3095.867564
268.229688,281,3107.249499
172.755313,178,3114.389135
287.9075,305,3126.359352
171.037188,177,3133.61769
268.088438,281,3144.992769
264.992813,281,3156.35648
267.742188,282,3167.707469
290.206563,305,3444.21517
232.717188,241,3453.683838
174.232813,179,3461.133564
172.53375,178,3468.340417
268.385938,281,3479.568095
271.309375,281,3490.758899
269.449688,281,3502.009715
173.458438,178,3509.116112
88.16525,92,3512.962746
214.648438,224,3795.092502
174.111875,179,3802.018699
270.182188,281,3813.09943
292.395,305,3825.212315
269.330625,281,3836.766471
267.855,281,3847.938538
287.526875,304,3859.898757
267.42125,281,4138.307475
287.987813,304,4150.740463
174.13875,178,4157.654411
270.627813,281,4168.929155
175.251563,179,4176.115488
174.506875,179,4182.97642
271.120625,281,4194.520845
173.736875,178,4201.864666
265.564688,277,4213.334335
263.631188,272,4488.86925
270.299375,281,4500.508698
261.071813,272,4511.625845
