#{"t_start": 1690108556.7383595, "env_id": "None"}
r,l,t
258.90375,279,24.770646
52.207563,56,26.694438
215.352125,233,34.727241
259.405625,279,43.965684
206.81375,219,51.263112
262.35,279,60.492845
167.134438,179,66.494664
51.906938,56,68.382411
159.2085,170,73.896708
52.472563,56,75.810104
153.365625,164,81.37823
53.83225,56,83.238775
52.35225,56,349.867899
259.53875,279,359.48959
237.815625,255,368.514729
153.191562,164,374.623705
154.445937,164,380.397294
155.089375,164,386.222119
167.91225,179,392.462357
155.092813,164,398.421773
237.401875,255,407.421526
264.016563,279,417.363611
154.954062,164,683.698694
262.341875,279,693.877458
218.963688,233,702.702413
159.163188,170,708.938752
261.486875,279,719.24613
52.623813,56,721.40607
262.908437,279,731.533899
261.822187,279,741.96085
262.474687,279,752.594985
103.816167,110,756.604344
166.712317,179,1028.420798
195.193778,206,1036.291495
150.479192,157,1042.444998
104.162417,110,1046.890871
196.979403,207,1054.568256
140.495442,149,1060.226539
195.480966,207,1067.851249
194.193778,206,1075.916222
49.453233,52,1077.995858
140.612942,149,1083.800621
49.807608,52,1085.908621
127.994956,135,1091.446989
127.763394,135,1096.430654
325.207164,353,1372.195902
195.054403,208,1380.300388
194.592216,206,1388.186265
192.044091,206,1396.426676
194.030653,206,1404.495556
193.686903,206,1412.742476
194.995966,206,1420.832624
167.890442,179,1427.796463
194.094091,206,1435.800441
192.898153,207,1443.875841
235.409246,250,1714.107291
169.234817,179,1720.969585
178.890028,189,1728.556847
195.102216,206,1736.600413
192.924091,206,1744.766999
191.695028,206,1752.805875
195.299091,206,1761.217625
193.995966,207,1769.434581
328.384039,353,1783.140468
329.228102,353,2062.216665
195.347841,207,2070.441919
196.086278,206,2078.729749
149.498254,157,2084.97883
197.140341,208,2093.381549
330.301227,353,2107.49495
195.894716,206,2115.340883
194.351591,206,2123.583165
196.384403,207,2395.682392
170.056692,179,2402.981545
196.492841,206,2412.139459
195.760653,206,2420.448654
196.872841,206,2428.743692
196.836591,207,2436.94846
275.006191,292,2448.677271
193.807841,206,2456.787954
329.672477,353,2471.132223
332.448414,353,2751.3886
198.600028,208,2759.400211
334.264664,353,2773.40074
197.443778,207,2781.941353
332.826227,353,2795.846069
198.977841,207,2804.063427
195.423778,206,2811.964843
198.225653,207,2820.387433
195.345341,206,3092.757591
196.942841,206,3100.868502
201.331278,207,3109.350526
196.550028,206,3117.523493
197.761903,207,3125.599548
197.818778,206,3134.16322
200.256278,208,3142.549958
198.719403,206,3150.842119
200.981591,208,3159.206588
198.405966,205,3167.436426
198.439091,206,3439.894178
199.334403,207,3448.27076
197.940966,206,3456.45549
197.498153,206,3465.015453
197.698778,206,3473.10566
199.916591,206,3481.423715
199.174091,207,3489.705244
200.338778,208,3498.119824
200.569091,206,3506.336641
197.158153,206,3514.705439
196.002528,206,3796.055515
199.559403,206,3804.09375
201.285966,208,3812.304738
199.304716,206,3820.436765
199.389403,206,3828.64941
199.797216,206,3837.232658
199.245966,206,3845.340019
200.757216,206,3853.476272
201.406278,206,3861.678906
198.001903,206,3869.983671
200.039716,206,4145.390633
200.989091,206,4153.882416
200.193466,206,4161.839998
200.689403,208,4170.204113
201.170341,206,4178.497079
200.570028,207,4186.446677
198.415653,206,4194.941762
200.243778,206,4203.469302
199.703153,206,4211.944377
199.862216,206,4220.420287
199.861591,206,4493.257411
199.602841,206,4501.78406
199.744716,206,4510.46156
198.858778,206,4518.76006
336.021852,353,4533.068566
202.132216,207,4541.057223
197.439091,206,4549.399643
200.081591,207,4557.754314
334.366539,353,4838.736682
158.615077,163,4845.467298
158.526952,162,4852.015833
246.183292,252,4861.737917
158.959139,162,4868.326027
243.779229,252,4878.524665
159.138827,163,4884.848147
317.74581,327,4897.877409
246.499229,253,4908.217161
316.669248,327,5185.887012
157.460389,162,5192.754493
158.950077,162,5199.095238
370.620312,387,5215.358075
246.740792,253,5225.61604
157.593827,162,5232.143013
158.954139,162,5238.582365
158.330077,162,5245.21119
157.272577,162,5251.862707
160.406327,163,5258.345984
316.812685,327,5537.198431
158.673202,162,5543.704531
159.128514,163,5550.155319
161.057889,165,5556.862454
159.481014,163,5563.116316
245.620792,252,5573.312703
159.565389,163,5579.906981
159.232889,163,5586.46473
245.810479,252,5596.790687
158.827264,163,5603.319334
162.118514,165,5609.959826
158.656952,162,5885.154523
157.641327,162,5891.785922
162.338514,165,5898.492415
159.376952,162,5905.075712
158.674452,162,5911.567007
159.008514,163,5918.28498
158.631952,162,5924.790557
159.232577,163,5931.069953
157.664139,162,5937.589567
317.369873,327,5950.608934
159.013514,163,5957.079241
158.321014,162,5963.640791
160.272889,165,6239.429963
158.247889,162,6246.17079
158.472264,162,6252.816335
157.024764,162,6259.475529
159.202889,163,6266.114422
157.249764,162,6272.818914
156.663827,162,6279.384691
244.389854,252,6289.361805
158.337264,162,6295.965179
160.389764,164,6302.603105
157.897889,162,6309.22353
158.809764,162,6315.571121
158.680389,163,6587.10126
158.076327,163,6593.691164
316.347685,329,6607.032309
160.135389,164,6613.703244
159.115702,163,6620.430482
156.670702,162,6626.935087
159.662889,163,6633.570929
314.488935,328,6646.564496
157.656639,163,6653.228211
158.330077,162,6659.962579
158.718514,162,6666.485913
316.084248,328,6944.959757
315.46831,327,6958.417477
158.072577,163,6965.225592
245.567979,253,6975.563146
370.418749,388,6991.50219
159.641014,165,6998.251327
158.088202,162,7004.886555
159.295389,164,7011.711053
245.279542,253,7291.652632
159.916014,164,7298.303097
