#{"t_start": 1690370121.422083, "env_id": "None"}
r,l,t
3.132187,5,8.135501
39.032813,42,9.616615
38.170625,42,11.128637
38.430313,42,12.51133
38.3575,42,14.997633
3.124375,5,15.246218
37.604688,42,16.578303
3.132187,5,16.723279
38.669063,42,18.054024
40.001875,42,19.5808
38.767813,42,21.90268
38.472188,42,23.184931
38.429375,42,24.780579
48.52476,51,27.248323
46.022885,51,28.932504
35.682568,40,30.318832
36.134443,40,31.640506
47.692885,51,34.24783
45.867885,51,36.062385
5.597187,7,36.272898
46.681947,51,37.885133
5.659062,7,39.209772
45.867572,51,40.955433
31.635693,34,42.173319
46.702885,51,43.950678
48.512572,51,46.607681
36.203818,40,47.985484
46.592572,51,49.752877
45.819135,51,52.29367
57.8775,64,54.548939
36.91125,43,56.122693
16.279375,19,56.82565
37.996875,43,59.34849
16.409062,19,60.087126
37.280938,43,61.586942
38.34625,43,63.264753
6.726875,8,63.53871
50.296563,59,66.868322
17.356562,19,67.609836
37.655,43,69.266913
37.570625,43,70.983984
37.955938,43,73.513847
6.106875,8,73.786564
6.72875,8,74.22141
52.040313,59,76.468412
56.547813,64,80.226649
16.295625,19,80.841869
6.105,8,81.141671
16.868125,19,81.808993
16.925312,19,82.436061
58.512813,64,85.022025
51.186875,59,88.583086
57.188125,64,90.91272
57.52625,64,270.225077
38.015,43,271.881058
59.778438,64,274.429621
16.768437,19,275.102208
16.290938,19,286.851029
53.403125,59,289.329956
6.100937,8,289.622226
58.713438,64,292.214778
6.717187,8,302.473155
38.63,43,304.18048
59.273438,64,307.082652
57.595,64,320.387464
38.769375,43,322.107214
58.1125,64,324.602001
2.752187,4,324.745375
70.456414,78,337.74884
69.675477,78,340.792676
49.962081,56,353.551123
6.713125,8,353.861203
49.547706,56,356.106414
42.528129,47,357.849362
68.884852,78,370.990575
51.269894,56,373.97195
62.776039,69,386.810249
49.632706,56,389.159829
70.031727,78,402.858006
69.474539,78,406.10276
70.192664,78,419.185098
