#{"t_start": 1690370121.4941816, "env_id": "None"}
r,l,t
15.168375,17,8.377207
36.668438,39,9.819471
36.290312,39,11.228364
14.234625,17,11.863673
15.184313,17,12.38111
36.667813,39,14.792862
14.986188,17,15.356763
37.185,39,16.627269
36.14625,39,17.855026
37.159062,39,19.253654
15.036812,17,20.825597
35.9875,39,22.053057
36.689375,39,23.280719
36.274062,39,24.737
36.490625,39,26.848164
50.058822,53,28.583846
49.654135,53,30.359947
25.135272,28,31.314847
25.746834,28,33.183006
49.676635,53,34.981678
49.671947,53,36.708992
50.061322,53,39.50057
17.971117,20,40.142522
24.840897,28,41.277035
49.16101,53,43.055116
18.002367,20,43.761028
49.279447,53,46.509813
50.440697,53,48.28645
48.700385,53,50.161784
50.24851,53,52.788746
55.980625,59,54.92394
29.606875,34,56.113339
30.765,34,58.229301
55.16875,59,60.543555
31.045625,34,61.738582
53.825625,59,64.951037
31.135313,34,66.413974
55.660313,59,68.644933
2.752187,4,68.788544
54.73875,59,72.052146
55.5975,59,74.354757
2.14,4,74.485676
54.761875,59,76.707912
53.155313,59,80.293402
31.272813,34,81.466814
53.79875,59,83.78536
55.83375,59,86.996935
55.624476,60,89.469652
51.179187,55,91.540862
55.333226,60,270.751258
61.961102,69,273.455498
55.830101,61,286.780104
50.609812,55,289.067338
54.247289,59,291.481677
55.348851,61,303.875107
63.017352,69,306.939065
55.702914,60,320.052991
63.207352,69,322.738909
64.702664,69,325.403856
63.613289,69,338.139276
63.316727,69,340.867303
55.049476,60,353.742716
54.166976,59,356.134736
55.001039,60,358.41459
63.671102,69,371.212284
62.414539,69,374.593853
64.469539,69,387.492393
54.535414,59,389.998823
54.069789,60,402.932563
56.056351,61,405.52225
50.237937,55,407.741805
62.202977,69,420.475451
63.310789,69,423.414965
64.452664,69,436.480992
54.918226,61,439.207294
50.686375,55,441.529829
56.485101,61,454.085391
63.548914,69,457.244261
41.548644,45,469.232528
64.267039,69,472.158261
39.001033,45,474.151735
86.991893,95,665.036854
86.861581,95,668.865591
87.403143,95,683.246073
85.918768,95,697.068865
68.63446,75,700.440776
68.147273,74,713.311136
7.403125,9,713.63686
6.496562,9,713.997796
88.002206,95,718.368507
66.692585,75,731.68747
88.368456,95,736.023871
70.137898,75,748.968679
66.89071,74,752.711564
87.022206,95,766.896846
67.145085,72,770.095485
88.274706,95,784.21521
38.753846,45,786.496796
86.732518,95,800.147706
7.403125,9,800.492409
86.228768,95,814.532452
52.702575,59,817.204501
74.934165,83,830.523626
74.71854,82,834.158436
73.95479,81,847.31638
75.807915,82,851.136166
75.02104,82,864.58915
75.245415,82,868.508661
76.499165,83,882.489311
75.97854,81,1062.508692
76.45229,82,1073.922274
76.39229,83,1078.214769
75.924478,82,1089.497825
76.26604,82,1093.275604
76.195415,81,1105.131154
76.640728,82,1109.10791
76.498228,82,1120.382818
74.93729,83,1124.982198
77.02604,82,1136.985422
73.780103,82,1140.743875
75.971978,82,1153.263786
75.95104,83,1164.411612
75.821977,83,1168.289567
78.236353,82,1179.944685
12.67625,14,1180.522701
77.251665,82,1184.863324
75.077915,81,1196.787716
76.316665,82,1200.783323
76.33604,82,1212.041919
75.454477,82,1216.09058
76.269165,82,1227.893409
11.45375,14,1228.588988
74.56479,82,1232.542201
12.065938,14,1241.661739
77.080415,83,1245.757987
77.000103,82,1256.937953
76.100728,82,1435.319424
76.26854,82,1449.340132
76.504165,82,1453.444382
77.366353,82,1467.562977
76.00354,81,1471.429044
74.26104,81,1485.863172
74.876352,82,1490.118401
75.848853,82,1503.8907
77.775103,83,1508.026354
76.288853,81,1521.766777
74.711353,81,1525.901921
78.451353,82,1539.798207
76.018228,81,1543.912452
74.332915,82,1558.081472
76.417603,82,1562.393504
75.83979,82,1576.42983
75.77104,81,1590.931262
76.622915,82,1595.089151
75.27104,82,1609.251678
75.570415,82,1613.183247
74.61104,82,1627.06716
75.111353,82,1631.320346
74.66604,82,1645.551739
77.636665,82,1649.535299
74.461977,81,1663.781427
75.680103,82,1843.205462
78.03354,82,1856.920726
77.530102,82,1861.18181
75.804165,82,1875.617211
76.449165,81,1879.921123
76.35479,81,1894.07969
76.216353,82,1898.343734
77.494165,83,1912.640069
76.041665,82,1916.9562
77.659165,82,1931.565542
76.45854,82,1936.17784
76.429478,82,1950.376858
76.388228,82,1964.76624
79.112603,83,1969.052871
76.360415,82,1983.381829
76.726353,82,1987.614713
77.856978,82,2001.368236
78.690103,83,2005.549876
76.805415,82,2020.441841
74.921665,82,2024.76525
77.32604,82,2039.058741
78.53854,82,2043.25178
76.418228,81,2057.247346
79.837915,83,2061.582041
77.544165,81,2075.820722
77.254478,83,2254.046219
77.823228,82,2267.013127
77.84604,82,2271.125552
76.21729,81,2284.334473
78.39854,82,2288.43403
77.104165,83,2301.474296
77.089165,82,2314.913884
76.45354,81,2318.947494
77.506665,82,2332.070887
77.245728,81,2336.462865
78.19104,82,2349.34955
78.038853,82,2354.438199
