#{"t_start": 1690370120.1427774, "env_id": "None"}
r,l,t
43.891563,45,10.848598
44.0525,45,12.438509
44.174375,45,13.92097
44.025313,45,16.577138
44.035,45,18.005716
43.69375,45,19.47307
43.783438,45,22.065126
43.947813,45,23.470267
44.304375,45,24.928828
43.755625,45,26.542315
48.440697,53,29.110577
49.209135,53,30.826631
49.436322,53,32.669975
48.465697,53,35.316735
40.381115,45,36.973167
49.44226,53,38.594827
48.950072,53,41.403059
49.198197,53,43.354957
48.885697,53,45.189358
48.22851,53,47.919334
48.175385,53,49.71046
7.444062,9,50.008701
7.447812,9,50.313223
15.150938,18,51.004611
62.543125,70,54.218468
7.097187,9,54.508017
6.81625,9,54.771165
14.635625,18,55.404228
7.077812,9,55.748692
62.010938,70,58.335421
13.930625,18,59.93277
14.530938,18,60.631589
14.304063,18,61.333148
40.106563,46,62.989057
41.294063,46,64.713844
61.643438,70,68.477144
7.209375,9,68.813806
61.769688,70,71.605543
62.494688,70,75.104173
40.15125,46,76.971257
62.287188,70,80.597431
61.387188,70,83.434422
39.169375,46,85.2932
40.17125,46,88.004952
14.507813,18,88.714708
39.629688,46,90.687667
63.558125,70,93.294082
39.868438,46,271.992267
40.308438,46,273.758051
62.441563,70,287.340195
15.0325,18,288.170752
14.157188,18,288.834449
15.747813,18,289.740777
63.985938,70,292.588212
68.029539,75,305.469749
45.638331,51,307.830537
44.165831,51,310.024396
66.505164,75,323.603385
68.602352,75,326.470466
67.966727,75,339.414054
66.413914,75,342.417531
2.14,4,342.543314
46.629581,51,355.062099
68.097352,75,358.124705
45.795519,51,369.820343
29.428241,33,371.243907
2.14,4,371.530232
25.875512,29,372.683824
69.202664,75,376.323332
28.815741,33,387.792972
67.509227,75,390.968307
67.383289,75,404.436319
28.864178,33,405.862504
45.084581,51,407.965258
45.248331,51,410.110141
67.831414,75,423.081722
72.444081,79,426.539796
71.484081,79,440.028771
15.264672,17,440.745775
15.31936,17,441.449585
52.950473,58,453.949314
71.530018,79,457.346893
72.811268,79,471.012641
72.347831,79,474.331761
15.15686,17,475.072934
51.956098,58,488.279248
14.93936,17,488.977713
40.104158,44,666.938396
15.172172,17,667.639244
51.942973,58,669.965202
53.942348,58,682.517176
15.311547,17,683.287033
72.710643,79,687.131221
73.331268,79,700.056292
73.813768,79,703.734965
73.344706,79,716.631255
72.906893,79,720.232741
93.59501,100,734.540824
94.062823,100,749.010424
94.79001,100,753.697029
93.736573,100,768.17756
