#{"t_start": 1690370119.1029644, "env_id": "None"}
r,l,t
36.956875,40,11.659569
37.965312,40,13.20085
37.8775,40,14.525887
38.05625,40,16.909801
37.404062,40,18.255441
37.08875,40,19.513622
37.4475,40,20.800061
37.43625,40,23.240122
37.408437,40,24.504873
37.2625,40,25.757278
51.67851,58,27.809448
52.585072,58,30.607426
11.430492,13,31.011124
10.806742,13,31.399903
51.745385,58,33.428825
51.165385,58,36.223737
51.16476,58,38.294803
14.986429,17,38.792216
10.659554,13,39.215287
51.42226,58,42.113013
14.502054,17,42.71123
13.297054,17,43.413001
13.785492,17,44.009488
52.890072,58,46.022068
10.297367,13,46.478632
54.52601,58,49.366273
22.957772,27,50.3032
51.498822,58,52.311864
10.917367,13,52.718403
13.678617,17,54.178852
51.941635,58,56.125434
68.275313,71,58.733383
67.074688,71,62.327358
66.255313,71,64.930723
65.944063,71,68.774518
67.283438,71,71.453136
23.359375,26,72.478615
48.712188,54,75.495345
66.46,71,78.237965
22.66,26,79.195549
66.887188,71,83.161198
67.015313,71,85.940951
23.129062,26,86.902226
49.65,54,90.199642
49.265313,54,92.22479
23.220313,26,93.154023
66.5075,71,272.72867
66.794688,71,275.537536
69.649539,77,289.478423
70.367039,77,292.778651
70.438289,77,305.66023
16.84304,20,306.499522
17.733978,20,307.602428
72.586727,77,310.870744
68.246727,77,324.527341
71.412352,77,327.464046
67.603914,77,340.472801
11.846108,14,341.040956
11.931421,14,341.557321
68.130789,77,355.000553
16.835228,20,355.948192
12.318921,14,356.523956
68.954227,77,359.57184
26.721137,31,360.716966
70.668602,77,374.131424
71.697039,77,377.589381
18.12929,20,388.497937
69.785164,77,391.678572
69.887977,77,405.321803
11.985483,14,405.870438
17.803665,20,406.76352
69.005789,77,409.932296
12.613296,14,410.494026
72.642977,77,423.544485
19.88929,23,424.581007
69.807039,77,438.072629
79.250018,87,441.781363
80.313143,87,455.475295
78.846893,87,459.432123
75.762518,87,473.21419
29.19461,33,474.540293
70.616715,79,478.100761
21.199047,24,489.750646
81.254393,87,669.47494
80.565018,87,683.082996
26.811173,30,684.484242
71.004527,79,688.300972
62.466648,68,700.666689
25.162423,30,702.180276
82.260331,87,715.571513
61.423835,68,718.59946
62.95821,68,721.593832
70.551715,79,735.043005
77.723143,87,748.925826
80.950331,87,752.645723
21.24811,24,753.880695
28.23711,33,755.591009
79.609081,87,769.442575
21.819252,24,770.448595
64.426075,70,783.223844
78.267538,85,787.281095
21.880815,24,788.466936
79.565038,84,801.754812
78.2891,85,806.024949
78.850975,85,819.18627
78.409413,85,823.158272
80.525975,87,836.415115
47.648598,51,838.916916
79.4066,85,852.093349
64.672638,70,855.30255
78.995663,86,868.99695
80.47535,85,873.136262
77.82285,84,1063.042499
21.676752,24,1064.416012
78.46785,86,1076.092667
82.693788,87,1080.572453
78.902225,85,1091.979265
80.398475,86,1095.97475
78.878475,85,1107.983449
65.47295,70,1111.34741
79.64535,85,1122.840508
79.450038,85,1127.523082
79.3816,85,1139.657456
79.746913,86,1151.750889
79.447538,86,1156.321531
80.458787,86,1167.604541
78.368475,85,1171.710644
22.268627,24,1172.877594
79.574725,85,1184.576745
78.248788,86,1188.94776
79.611288,86,1201.152286
65.16795,70,1204.465437
80.504725,85,1216.238644
79.475663,86,1228.236597
78.776913,84,1232.149952
80.318163,86,1244.753433
80.400663,85,1248.880128
80.0316,87,1260.395257
80.295663,85,1439.109745
81.484725,85,1453.092347
79.7416,85,1457.706779
80.068788,85,1471.6295
79.577538,85,1475.685667
82.539413,86,1490.401743
79.55035,84,1504.646408
81.583788,86,1508.817752
80.980038,86,1522.857925
79.9616,87,1527.011038
80.218163,85,1540.968631
82.0441,87,1545.581457
79.968788,87,1560.032155
80.0891,86,1564.499954
80.8441,86,1578.722576
79.120975,86,1593.481544
83.780038,87,1598.168582
81.85035,86,1612.264092
81.0041,86,1616.528095
79.81535,86,1630.432454
81.56285,86,1635.075525
81.355663,86,1649.264846
80.182225,85,1653.478076
79.774413,86,1667.964638
82.254413,87,1847.721086
82.023163,87,1861.581545
78.985038,85,1876.379401
65.71545,70,1880.220545
81.737538,86,1894.593634
79.324725,85,1898.798646
81.216913,86,1913.444797
82.087538,86,1917.803778
82.7341,87,1932.60411
80.644725,85,1937.494556
81.503163,87,1952.04534
81.656288,86,1956.44296
81.652538,86,1970.998152
80.883475,84,1985.452275
79.470663,86,1989.842484
82.676913,87,2003.84852
80.72785,86,2008.207189
80.821913,87,2023.347722
95.829073,102,2028.592561
82.007225,87,2043.299914
81.002225,85,2057.210831
81.760038,86,2061.859164
79.852538,85,2076.33844
78.904413,84,2080.732719
80.080663,85,2267.75362
81.705663,85,2272.055947
82.426288,86,2285.40413
82.899725,86,2289.913335
80.976913,86,2303.040891
82.863163,86,2308.157503
82.604725,86,2320.930755
84.144725,87,2334.335133
83.199725,87,2339.09138
83.904413,87,2352.147116
83.481913,87,2357.502267
81.871913,86,2370.919796
82.103788,85,2375.529463
84.060038,86,2388.474792
83.8116,87,2393.298173
80.360663,85,2406.924707
81.205975,85,2420.650795
83.708163,87,2425.298723
81.128788,85,2438.600363
81.7141,85,2443.130654
81.76785,86,2457.583284
83.478788,86,2461.931959
81.143475,84,2474.996098
82.8666,87,2479.96386
80.412225,85,2667.870616
84.321913,87,2672.928173
83.160038,86,2684.96305
84.736913,87,2697.716857
84.23785,87,2702.284531
84.117225,87,2714.283077
84.201913,87,2718.863615
83.00535,86,2731.463734
80.730038,85,2735.991487
84.8341,87,2748.295846
82.806913,86,2753.014485
84.520975,87,2765.65863
82.53035,86,2778.131302
80.30785,85,2782.798216
82.01285,86,2795.444533
82.096913,86,2799.984212
83.068475,86,2812.800441
79.917538,84,2817.229546
82.14535,86,2829.763746
84.090975,87,2834.622563
81.755975,86,2847.107539
82.63285,87,2859.595532
82.149413,86,2864.479923
83.9841,87,3051.650786
83.423163,87,3057.774476
83.575975,87,3072.211417
82.832538,86,3077.478996
84.8991,87,3092.403549
84.649413,87,3097.630221
81.482538,85,3111.816192
84.800663,87,3127.301004
83.435038,87,3132.336457
85.139413,87,3147.444525
82.952538,86,3152.504853
84.7716,87,3167.193033
84.473788,87,3172.318537
83.717225,86,3188.097499
84.971288,87,3192.958976
83.569725,86,3206.984233
81.072225,85,3221.1654
83.026288,85,3225.800873
83.32285,87,3240.313223
81.1441,85,3245.399287
84.998475,87,3260.459083
84.212225,87,3265.115004
83.635975,87,3279.291806
83.639413,86,3285.004328
81.947538,85,3475.194084
83.250038,86,3480.548205
82.412538,86,3495.468564
81.3491,85,3508.988316
81.294413,85,3514.586428
83.366288,86,3528.426184
83.243788,86,3533.565715
85.083163,87,3547.832517
83.457225,86,3553.262229
81.3841,85,3567.555327
83.78035,86,3572.832773
84.335038,87,3587.285633
84.707538,87,3601.608126
83.373163,87,3606.407928
84.112225,87,3620.017337
83.71785,87,3624.860169
82.25035,84,3638.857312
83.3416,86,3644.312087
82.1791,85,3657.566511
82.7791,86,3662.282301
83.224413,87,3676.326845
85.090038,87,3690.270937
83.005038,86,3695.073984
84.71035,87,3708.821342
83.432225,87,3889.965319
84.423163,87,3904.716838
83.9866,87,3910.357475
85.488163,87,3925.418178
84.2941,87,3930.087871
83.669413,87,3944.559394
82.520038,86,3958.672645
82.42535,86,3963.449442
83.14035,86,3977.762223
82.9466,86,3982.538968
83.145038,86,3996.252065
84.268475,87,4001.279978
85.16035,87,4015.428573
85.089725,87,4020.272635
84.105038,86,4034.54459
84.058163,87,4049.346888
84.301913,87,4054.447433
84.270038,86,4069.272189
81.820975,85,4074.101337
85.23035,87,4088.037483
83.942225,87,4092.85692
85.355038,87,4107.106617
83.579413,86,4111.98879
84.363475,87,4302.054028
85.090975,87,4307.043728
84.4466,87,4320.772202
84.621913,87,4334.545214
84.015663,86,4339.522133
83.080975,86,4353.322744
84.945038,87,4358.506257
84.233163,86,4372.299575
84.07285,86,4377.35231
84.068788,86,4392.317845
84.2066,86,4397.446339
84.648788,87,4411.178249
85.331288,87,4424.890913
85.402538,87,4430.378113
98.89626,102,4445.468647
85.225975,87,4450.633418
83.749725,86,4464.418675
83.9441,86,4469.505662
85.330975,87,4483.486748
84.153788,86,4497.348892
84.241288,86,4502.398677
85.001913,87,4516.914166
85.416288,87,4521.831062
85.602225,87,4536.496354
84.530663,87,4717.686504
85.108163,87,4731.083041
84.494413,86,4735.946864
85.183475,87,4748.948862
85.361288,87,4761.588712
84.93535,87,4767.008424
84.423475,87,4779.640405
84.328163,87,4785.144871
85.071288,87,4798.354619
84.690663,87,4803.469502
84.911913,87,4815.511014
84.710663,87,4820.704113
84.992225,87,4833.53546
85.104725,87,4846.250975
85.526288,87,4851.38341
84.916913,87,4863.83893
85.155663,87,4868.953121
84.434413,87,4881.589124
82.458163,86,4886.475537
83.9016,86,4899.436088
85.440038,87,4904.63431
84.1691,86,4918.076782
84.855038,87,4930.560466
82.332225,84,4935.911705
84.1566,87,5123.900163
84.121288,86,5129.01957
84.805663,87,5143.594602
84.660038,87,5148.832327
84.298475,87,5163.767525
85.3066,87,5169.303471
84.051288,87,5183.540307
85.2216,87,5197.75543
84.178788,87,5203.48564
84.61785,87,5217.850158
85.022538,87,5223.071111
83.693475,86,5236.996414
84.660975,87,5242.397664
84.73785,87,5256.197309
84.371913,87,5261.629458
84.455663,87,5276.199406
85.143475,87,5290.164057
84.336288,87,5295.877085
85.244413,87,5309.913631
85.02535,87,5315.238881
85.38785,87,5329.287994
84.276913,87,5334.409015
84.114413,87,5348.384734
84.884725,87,5538.608584
84.634413,87,5543.922653
85.185975,87,5558.688017
84.818475,87,5564.456317
85.08785,87,5579.247519
85.315975,87,5584.411483
85.056288,87,5599.125529
84.825663,87,5604.606025
85.2366,87,5618.70506
85.263475,87,5633.891369
83.3666,86,5639.604413
83.928163,87,5654.749388
84.28535,87,5660.007564
84.416913,87,5674.767327
85.091913,87,5680.067946
84.122538,87,5694.620043
84.806288,87,5699.793924
84.220038,87,5714.797357
84.645975,87,5729.160054
84.0466,87,5734.558033
85.103475,87,5748.738705
85.314413,87,5753.834361
84.9416,87,5768.680851
84.89535,87,5774.212618
84.880663,87,5966.662065
85.446288,87,5972.118338
83.856288,86,5987.837165
85.4391,87,6003.183114
84.8291,87,6008.459546
84.124725,87,6024.442838
84.7666,87,6029.651736
84.875975,87,6045.178828
85.1116,87,6050.359328
84.970975,87,6066.036874
85.07285,87,6071.431063
85.048788,87,6087.057804
84.208788,87,6102.183004
85.109725,87,6107.520453
84.660975,87,6122.713389
84.726913,87,6128.063271
84.87785,87,6143.284266
85.322538,87,6148.432353
84.128475,86,6164.216214
84.778788,87,6169.633587
85.2641,87,6185.191007
85.253475,87,6200.452333
84.700663,87,6205.735111
84.223475,86,6397.515497
85.165663,87,6402.528116
84.56035,87,6417.947051
85.376288,87,6423.053662
85.273475,87,6438.163011
85.393163,87,6443.516349
84.575038,87,6458.169193
84.745663,87,6472.795082
85.385038,87,6478.179958
85.203163,87,6493.453953
84.700038,87,6498.887094
85.190663,87,6514.129034
85.259725,87,6519.227178
85.330663,87,6534.245115
84.813163,87,6549.04818
85.149725,87,6554.629677
85.52535,87,6570.021966
85.191913,87,6575.584383
85.516913,87,6590.893735
85.0516,87,6596.554087
85.0416,87,6611.273671
84.6916,87,6616.821056
85.180663,87,6631.606553
81.904725,86,6646.307001
85.53285,87,6829.404771
85.263163,87,6844.796253
85.26785,87,6850.607852
85.289725,87,6865.43608
85.212225,87,6870.595561
85.172538,87,6885.377655
85.267538,87,6890.66766
85.312538,87,6905.807583
84.873163,87,6920.556459
85.4466,87,6926.569663
84.9716,87,6940.809976
85.2866,87,6945.98154
85.47035,87,6960.266
84.114725,87,6965.491136
85.44285,87,6980.148493
85.000975,87,6985.698537
84.97785,87,7001.002041
85.4541,87,7015.037868
84.94285,87,7020.460268
85.180663,87,7034.835366
85.502538,87,7040.427826
85.406913,87,7055.128157
85.446913,87,7061.464648
85.322538,87,7249.275478
85.461913,87,7254.392004
85.567538,87,7269.538223
85.392225,87,7284.61179
85.54785,87,7289.624537
85.415975,87,7305.184505
84.268163,87,7310.668281
85.337538,87,7325.661112
85.485663,87,7331.332071
82.123163,85,7346.73559
85.5091,87,7352.170169
84.918475,87,7366.87771
85.376913,87,7381.649125
85.330038,87,7386.852529
84.8866,87,7402.25176
84.635975,87,7407.771167
85.4691,87,7423.441199
85.680975,87,7428.751325
85.384413,87,7444.957434
85.393163,87,7450.27828
85.361288,87,7465.834846
85.3691,87,7481.10707
84.9341,87,7486.534418
85.579725,87,7501.502401
85.375975,87,7683.991887
85.259413,87,7699.036435
85.53285,87,7704.271811
85.528475,87,7719.125837
85.344725,87,7734.533059
85.49285,87,7740.200289
85.594725,87,7755.213686
85.462225,87,7760.617698
85.242225,87,7776.408238
85.497538,87,7781.98618
85.540663,87,7797.049763
85.199725,87,7802.434625
85.273788,87,7818.120851
85.313163,87,7833.577531
84.912225,87,7839.790883
85.493163,87,7855.181543
85.512538,87,7860.635076
85.485663,87,7876.74203
84.8716,87,7882.124127
85.267225,87,7897.127192
84.7466,87,7902.583375
85.45535,87,7917.309797
85.517225,87,7932.447539
85.400038,87,8114.165343
85.486913,87,8127.957522
85.423163,87,8133.555707
85.587225,87,8147.026048
85.277538,87,8152.118293
85.425038,87,8164.934447
85.392225,87,8170.550503
85.492538,87,8184.475882
85.587225,87,8197.793135
85.3991,87,8203.269376
85.40035,87,8217.133197
85.493475,87,8222.480303
85.696913,87,8236.361744
85.532538,87,8241.638267
85.564725,87,8255.190587
85.5641,87,8260.99721
85.470038,87,8274.397484
85.499725,87,8287.889263
85.423788,87,8293.39167
85.1666,87,8306.616827
84.804725,87,8311.519807
85.53285,87,8325.345412
85.0591,87,8330.500827
85.290975,87,8344.327255
85.58035,87,8527.77716
85.524413,87,8541.937389
85.3691,87,8555.259389
85.3766,87,8561.510862
85.130038,87,8574.470809
85.547538,87,8579.565742
85.408163,87,8593.385633
85.220663,87,8599.100458
85.493475,87,8612.630498
85.487538,87,8625.749038
85.13035,87,8631.726406
85.485663,87,8644.554669
85.473163,87,8650.419281
85.539725,87,8664.275085
85.603475,87,8669.430022
85.4316,87,8682.698997
85.595975,87,8688.088871
85.628475,87,8701.372622
85.485975,87,8714.966856
85.532225,87,8720.260316
85.259413,87,8733.606475
85.533163,87,8738.880312
85.470663,87,8752.761937
85.323163,87,8758.116623
85.266288,87,8948.102107
84.96535,87,8953.392711
84.935038,87,8966.383201
85.547538,87,8979.526984
85.5091,87,8985.573255
85.3291,87,8998.172701
84.789725,87,9004.284914
85.414725,87,9018.422737
84.94535,87,9023.790835
85.314725,87,9036.752074
85.4541,87,9042.144021
85.500975,87,9055.053416
85.399413,87,9067.578141
85.3066,87,9073.345095
85.54035,87,9086.553829
85.462538,87,9092.591949
85.610975,87,9106.164347
85.07535,87,9112.095641
84.674725,87,9125.749671
84.934725,87,9131.073592
85.48535,87,9144.397959
85.446288,87,9157.125131
85.493163,87,9162.778314
85.564413,87,9368.755832
85.512225,87,9374.10824
85.1541,87,9388.947195
85.5241,87,9394.183784
85.464725,87,9407.304634
85.531913,87,9412.651974
85.360038,87,9425.309225
85.409413,87,9438.475216
85.376913,87,9444.000727
84.978475,87,9456.555168
85.335975,87,9462.0263
85.51785,87,9474.979763
85.416288,87,9480.532216
85.4541,87,9493.875688
85.461913,87,9506.865731
85.622225,87,9512.582362
85.137225,87,9525.860229
83.992538,87,9531.480628
85.578788,87,9544.934151
85.228163,87,9550.017745
85.416288,87,9563.362697
85.307225,87,9568.740219
85.539413,87,9581.967079
85.215038,87,9594.66672
85.539725,87,9776.468455
85.501288,87,9791.360688
85.531913,87,9796.821829
85.476913,87,9811.883559
85.4691,87,9817.227509
85.08285,87,9831.24873
85.509413,87,9836.98122
85.524725,87,9851.642852
85.54785,87,9866.430731
85.66535,87,9871.814076
85.492538,87,9886.419076
85.5716,87,9891.91534
85.657538,87,9906.946146
85.422538,87,9911.966252
85.40785,87,9926.32558
85.399413,87,9931.483865
85.547225,87,9945.401644
84.4816,87,9959.968056
85.240038,87,9965.055753
85.500663,87,9979.100595
85.478163,87,9984.503252
85.540038,87,9999.677448
85.595038,87,10005.029603
85.54785,87,10196.565924
84.584413,87,10201.8708
85.2966,87,10216.203642
85.3991,87,10231.330714
85.3091,87,10236.614293
85.422225,87,10251.790632
84.781288,87,10257.090905
85.516288,87,10272.031901
85.321288,87,10277.042938
85.258788,87,10291.951209
85.215038,87,10297.830066
84.82535,87,10312.650301
84.808475,87,10327.526435
84.818475,87,10332.598995
85.337225,87,10347.317102
85.027225,87,10353.036352
84.840038,87,10367.442665
82.153475,85,10372.731417
85.38285,87,10387.223454
85.533475,87,10392.629591
85.446288,87,10407.776841
85.356288,87,10422.926249
82.571913,85,10428.031222
85.626288,87,10442.888435
85.25035,87,10624.543775
85.501288,87,10639.138521
85.693163,87,10644.607797
85.49285,87,10659.180212
85.587225,87,10664.879175
85.5716,87,10679.658337
85.610975,87,10694.667366
85.571913,87,10699.932695
85.51285,87,10715.898942
85.328163,87,10721.128316
85.61785,87,10735.959232
85.5866,87,10741.808033
85.5316,87,10757.414835
84.733788,87,10772.139995
85.45535,87,10777.783198
82.450663,85,10793.049757
85.100038,87,10798.360696
85.430038,87,10812.518701
85.29035,87,10818.076321
85.720663,87,10833.062082
84.578788,87,10838.787058
85.673475,87,10853.888765
85.5716,87,10868.459141
85.532538,87,11050.583858
85.618788,87,11065.094864
85.414725,87,11070.386272
85.453788,87,11084.445864
85.415038,87,11089.827683
85.57285,87,11104.785601
85.603475,87,11110.237648
85.148788,87,11124.697986
84.823163,87,11139.029834
85.501288,87,11144.545338
85.6416,87,11158.93379
85.226288,87,11164.087036
85.626288,87,11178.887543
84.520038,86,11184.119438
85.713163,87,11198.952157
85.383475,87,11204.826428
85.548475,87,11219.113478
85.508475,87,11234.489245
84.848475,87,11239.908807
84.8541,87,11254.405693
85.43285,87,11259.620609
85.649413,87,11274.726335
85.53535,87,11279.743055
85.360663,87,11294.796679
85.54785,87,11475.471097
83.826288,86,11490.640955
85.477538,87,11505.931803
85.618163,87,11511.611699
85.36785,87,11526.344191
85.532225,87,11531.734068
84.906913,87,11546.739756
85.241913,87,11552.612943
85.392225,87,11567.821027
85.618163,87,11573.069728
85.394725,87,11588.194155
85.2866,87,11602.650254
85.338163,87,11608.39015
85.2991,87,11623.691775
85.602538,87,11629.195087
85.235663,87,11643.923005
85.433788,87,11649.474488
85.414413,87,11664.825936
85.533163,87,11670.494479
85.586913,87,11685.978525
85.430038,87,11701.743074
85.375038,87,11706.921274
84.886913,87,11722.329251
85.642225,87,11902.959934
85.28535,87,11918.24122
85.3516,87,11923.703011
85.465038,87,11939.222647
85.457225,87,11954.072097
85.500663,87,11959.552671
85.347538,87,11975.047886
85.082225,87,11980.607278
84.875038,87,11996.234696
85.4891,87,12001.766548
85.239725,87,12016.630704
85.461913,87,12022.118244
85.571913,87,12037.248052
85.351288,87,12052.491095
85.515975,87,12057.506385
85.492225,87,12073.258145
85.4766,87,12078.557464
85.532225,87,12093.818419
85.390975,87,12099.434261
85.6416,87,12115.040794
85.5041,87,12120.722094
85.551913,87,12135.710898
85.098163,87,12150.850673
85.398788,87,12156.212172
85.524413,87,12346.433171
84.982225,87,12352.081345
