#{"t_start": 1690370120.519795, "env_id": "None"}
r,l,t
37.286875,39,10.216152
37.180938,39,11.698115
37.871875,39,13.028734
37.989688,39,14.320872
36.26375,39,16.701243
28.164062,30,17.632068
11.126188,13,18.015798
27.327188,30,18.997595
36.4,39,20.428244
37.552188,39,22.684475
28.02375,30,23.58477
27.305937,30,24.582348
36.985312,39,26.002202
36.709063,39,28.085948
36.70875,39,29.411892
45.718303,50,31.096649
38.896006,42,32.481977
49.506322,54,35.273445
45.52924,50,36.96947
46.492053,50,38.5317
50.352885,54,41.374257
49.807572,54,43.346622
45.094553,50,45.097533
38.128193,42,47.460036
50.61851,54,49.267952
50.497885,54,51.17615
48.988822,54,53.84169
48.254447,54,55.783596
38.549131,42,57.282065
39.158506,42,59.745535
39.046318,42,61.375528
44.115803,50,63.133714
49.193822,54,66.453053
49.49851,54,68.372797
50.94351,54,70.458309
54.464687,58,73.678189
55.226562,58,75.854166
20.925937,23,76.796934
54.691562,58,79.984336
20.910937,23,81.19925
20.07,23,81.977276
55.356562,58,84.153292
20.661875,23,85.059945
55.66125,58,88.268266
54.149375,58,90.738721
54.84625,58,92.825803
54.705,58,271.99823
20.441562,23,272.87144
54.46,58,275.208625
54.566875,58,288.364459
62.922601,69,291.368255
5.116562,7,291.641172
70.449852,77,304.598145
5.124375,7,304.88407
70.793602,77,308.35437
5.426562,7,308.606205
60.804476,68,321.958131
61.372914,68,324.720683
69.368914,77,337.605282
60.898539,68,340.286823
61.724164,68,353.322523
61.159164,68,356.272738
60.816351,68,358.806029
60.497601,68,371.588226
5.434375,7,371.835473
61.121351,69,375.289779
71.031727,77,388.472664
70.155789,77,391.653222
69.504227,77,405.405343
60.895726,68,408.175532
62.071976,69,420.908548
70.402039,77,424.192422
33.177928,37,425.904076
58.772601,68,438.819425
5.41875,7,439.115045
32.977303,37,440.734186
31.668241,37,442.346838
60.522914,68,455.248271
68.808289,77,458.654962
5.41875,7,458.971249
32.619491,37,470.749349
62.680101,69,473.622921
5.116562,7,473.928344
60.950414,68,476.950633
33.309803,37,489.148258
70.195789,77,668.462288
71.825164,77,681.647107
52.23571,58,684.439059
5.116562,7,684.749064
75.797518,83,698.011077
77.680018,83,701.752967
28.158846,34,703.360475
75.572206,83,716.457346
5.72875,7,716.846644
1.752187,3,716.973933
52.55071,59,719.597555
74.152518,83,733.203533
52.91946,59,735.973847
74.228768,83,749.367333
30.748533,34,750.862277
16.784672,20,751.80909
