#{"t_start": 1690166012.335101, "env_id": "None"}
r,l,t
29.585235,32,7.498757
37.106346,42,9.060009
14.467485,18,9.777519
81.994393,89,13.254448
14.60686,18,13.993811
2.14,4,14.141282
15.22686,18,14.852529
15.234672,18,15.556371
2.752187,4,15.752445
2.132187,4,15.907069
82.400643,89,26.618511
37.811346,42,28.272951
15.76936,18,29.008013
28.256485,32,30.270247
81.026268,89,40.809754
2.14,4,40.971938
63.758523,71,43.828215
26.806173,32,45.128685
2.744375,4,45.288517
14.537172,18,46.024809
2.14,4,46.178342
36.288846,42,47.797457
83.191268,89,58.502735
16.443422,18,59.215667
26.893673,32,60.502854
81.407206,89,63.983517
64.43571,71,66.77222
79.973768,89,77.485896
83.331268,89,80.989681
27.056173,32,82.328056
16.443422,18,83.063938
64.224773,71,93.232392
2.14,4,93.384621
15.76936,18,94.100862
84.319706,89,97.740477
2.752187,4,97.879169
15.699672,18,98.588652
81.447518,89,109.192058
15.761547,18,109.89236
15.087485,18,110.571223
28.346485,32,111.824558
2.132187,4,111.974504
15.017797,18,112.731597
37.661346,42,114.384446
82.882518,89,117.994394
64.790398,71,127.767566
82.446268,89,131.309944
106.122168,114,142.861897
108.250918,114,410.99341
48.772946,52,413.111003
97.941059,104,424.39536
107.613418,114,429.015628
97.927309,104,433.261228
107.499668,114,445.056188
108.384356,114,449.719488
106.932481,114,461.5673
95.739184,104,465.993558
97.619809,104,477.667082
106.486543,114,482.40066
107.808106,114,494.672286
96.335434,104,498.969548
97.818246,104,503.370084
83.657589,88,514.44468
108.550918,114,519.188923
108.214981,114,531.553142
121.940165,136,537.121853
123.658915,136,550.280976
127.881103,136,827.102215
32.903259,35,828.504272
125.58704,136,845.451565
124.876103,136,862.540217
127.401103,136,868.197171
126.426103,136,885.214093
55.972815,59,887.632613
87.628,94,891.535048
126.289853,136,908.257722
127.18079,136,913.968118
125.56704,136,930.892299
171.603438,179,949.659534
170.923125,179,957.144084
170.967813,179,975.895216
168.448438,179,994.320397
169.297188,179,1267.543872
171.331563,179,1285.420328
169.673125,179,1303.50925
172.348125,179,1321.600384
169.830938,179,1328.757557
170.70625,179,1346.957331
181.00547,189,1365.50049
178.05922,189,1384.035525
179.345158,189,1391.871752
180.638908,189,1410.349429
179.235783,189,1428.682502
180.052033,189,1718.906802
181.526095,189,1726.754833
179.276095,189,1747.288942
182.273283,189,1767.827749
107.845294,113,1772.578803
179.428595,189,1793.457773
161.926154,174,1813.521377
159.858966,173,1820.726115
205.18316,219,1842.921105
208.015035,219,1864.9222
162.395529,174,1885.47993
204.822535,219,2172.924675
205.71191,219,2197.469263
207.90566,219,2221.611379
205.479098,219,2230.75165
162.937091,174,2253.09358
159.653341,173,2275.592487
148.409904,157,2281.988269
207.427535,219,2306.331396
103.994941,110,2326.014819
161.355841,172,2333.168486
2.744375,4,2333.333732
165.448341,178,2356.093804
207.836598,219,2644.006589
147.631466,156,2662.741866
208.261598,219,2684.143386
149.965216,157,2690.871367
