#{"t_start": 1690166012.249669, "env_id": "None"}
r,l,t
12.232813,15,6.975144
30.280548,34,8.184608
84.406581,92,11.817554
12.38,15,12.372992
85.485956,92,16.035475
12.852813,15,23.764818
84.359706,92,27.482098
12.27125,15,28.046233
33.82336,39,29.595524
85.514081,92,40.26007
42.436971,49,42.286821
84.855956,92,45.951298
11.938438,15,46.516421
11.605,15,47.11064
12.550625,15,47.680136
42.847283,49,49.66985
85.594706,92,60.476711
44.227283,49,62.425042
44.350721,49,64.303226
34.745548,39,65.890333
84.899393,92,76.602073
84.521581,92,80.295827
84.777831,92,84.016724
84.575018,92,95.077191
41.798259,45,96.907079
91.396964,97,100.818631
97.069809,105,111.90546
109.025606,117,116.607428
41.871384,45,118.418802
90.094777,97,129.270577
42.297321,45,131.013272
42.030446,45,132.835352
90.896652,97,143.715211
90.501027,97,411.171266
90.150402,97,415.063976
41.326071,45,423.99475
92.415714,97,427.893575
42.100134,45,429.75713
109.514356,117,441.620666
91.768214,97,445.656924
90.628527,97,449.609944
109.764356,117,461.558943
109.834356,117,466.532913
109.108418,117,478.794292
42.481384,45,480.652513
111.703106,117,485.420718
92.351652,97,497.080635
110.208418,117,501.925545
109.570918,117,514.238578
111.007168,117,519.123836
110.617168,117,531.574228
67.018397,72,534.559156
136.630478,145,547.990815
137.372978,145,825.254069
138.520478,145,842.5297
136.545478,145,848.603629
136.653915,145,865.963945
137.728915,145,872.022234
137.606103,145,889.387768
138.63329,145,906.508508
138.397353,145,912.649679
138.01329,145,929.874438
57.512437,62,932.471419
150.113125,161,950.47467
153.870313,164,957.321735
154.232188,164,975.446797
154.235625,164,993.254168
57.33025,62,995.802714
157.016563,164,1279.149629
155.756875,164,1285.682072
154.263125,164,1303.11099
137.08275,146,1309.087845
157.035938,164,1326.46908
155.814063,164,1343.934714
155.860313,164,1350.704044
153.314375,164,1368.236824
116.176264,126,1384.208347
119.035327,126,1389.352862
171.562033,184,1407.547065
171.00797,184,1425.765005
170.817658,184,1703.035816
168.908283,184,1723.439176
155.323208,168,1743.118034
127.477827,135,1748.700719
170.804845,184,1769.139587
172.390158,184,1789.734899
118.475014,126,1794.99467
170.202658,184,1815.436109
125.226889,135,1821.122042
174.225783,184,1841.876456
170.068908,184,1862.41529
154.445396,168,1882.656954
124.593764,135,1888.337416
172.99922,184,2174.410605
30.592269,34,2175.785352
197.75191,208,2199.762301
84.734264,92,2203.582457
199.188785,208,2227.451978
86.214264,92,2231.209154
197.337535,208,2255.064678
197.473473,208,2278.87758
198.47316,208,2302.677215
198.927223,208,2326.428121
197.577535,208,2350.365076
199.068473,208,2359.152716
199.74316,208,2646.696421
197.914098,208,2667.569095
