2023-07-23 18:35:51,035 - INFO - Start training with 60 flows.
2023-07-23 18:55:44,731 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:55:50,733 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:56:00,808 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:56:10,982 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 18:56:21,082 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 18:56:31,936 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:56:37,916 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:56:47,895 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:56:57,610 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:07,844 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:18,619 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:24,452 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:34,402 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:44,910 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:57:55,101 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 18:58:05,653 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:02:13,148 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:02:23,364 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:02:34,102 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:02:45,077 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:02:55,271 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:01,684 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:11,834 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:21,843 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:31,865 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:41,687 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:51,948 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:03:57,880 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:04:08,292 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:04:18,228 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:04:33,851 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:08:47,493 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:08:57,614 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:09:08,098 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:09:18,740 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:09:25,597 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:09:36,383 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:09:46,780 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:09:57,284 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:10:08,400 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:10:14,167 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:10:24,778 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:10:35,345 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:10:45,661 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:10:56,231 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:11:06,876 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:11:13,207 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:15:40,324 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:15:51,268 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:15:57,762 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:16:09,179 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:16:20,812 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:16:32,079 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:16:43,570 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:16:49,924 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:00,802 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:12,575 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:23,971 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:35,090 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:46,280 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:17:52,173 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:18:03,646 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:22:31,627 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:22:38,015 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:22:58,425 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:23:09,284 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:23:19,838 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:23:26,982 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:23:37,988 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:23:48,772 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:23:59,924 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:24:15,560 - INFO - SchedulingError: injection time is too late	Scheduled flows: 53
2023-07-23 19:24:26,395 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:24:37,235 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:24:53,490 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:25:04,476 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:29:24,359 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:29:35,762 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:29:46,808 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:30:03,374 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:30:14,572 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:30:35,714 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:30:46,673 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:30:53,880 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:31:05,118 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:31:16,203 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:31:32,263 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:31:43,547 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:31:54,665 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:36:08,706 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:36:22,678 - INFO - SchedulingError: injection time is too late	Scheduled flows: 32
2023-07-23 19:36:29,604 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:36:43,698 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:37:10,846 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 19:37:30,016 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:37:48,202 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:38:02,479 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:38:16,454 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:38:31,579 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:38:45,415 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:39:04,844 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 19:39:18,447 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 19:39:32,828 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
