#{"t_start": 1690108552.8370333, "env_id": "None"}
r,l,t
62.463125,70,14.456118
41.6885,46,16.174042
15.449375,17,16.710728
44.456313,50,21.28837
44.541,50,23.203691
43.1435,50,25.070621
61.439688,70,30.33315
64.162188,71,33.265342
40.578813,46,37.598885
41.180688,46,39.375218
64.120625,70,42.113469
41.180688,46,46.417975
40.696625,46,48.201116
50.874062,58,50.489545
41.009438,46,54.926491
15.238437,17,55.556361
120.634687,136,60.884488
120.44625,136,68.935829
41.530375,46,73.308938
63.944375,71,75.944167
61.6175,71,81.202096
61.145,71,83.791721
15.16875,17,84.471826
41.140062,46,86.238826
61.956562,71,91.510582
88.730563,99,98.155694
62.4675,69,100.834504
62.520625,70,103.757254
41.360063,46,108.005424
40.983813,46,109.762423
121.001875,136,118.327279
119.80125,136,374.294206
45.503813,50,376.394652
125.625938,136,388.192034
40.429125,46,389.999749
119.8775,136,401.232779
40.7185,46,403.289704
64.404062,71,412.000337
127.026563,136,423.322439
63.809688,71,426.208348
45.169125,50,428.385464
42.575063,50,436.338169
125.25375,137,447.636975
40.115375,46,450.16731
123.5275,137,461.842773
61.638437,69,464.619357
44.575063,50,472.602449
61.914063,70,475.560159
122.8825,136,487.430854
86.25775,94,497.421908
64.632812,71,500.357654
87.05275,98,510.186901
121.3775,136,521.774745
41.2585,46,523.632126
62.484687,70,526.525077
43.852875,50,534.51419
61.901562,69,783.314134
122.930938,136,794.72518
123.765,136,805.846255
65.055312,71,809.624081
125.253125,136,820.468055
125.189688,136,831.905565
61.840625,70,834.868962
15.594687,17,840.804684
45.011625,50,843.064152
63.229062,71,846.174649
125.601875,136,857.303647
124.210938,136,868.425395
90.4065,99,878.12485
45.561313,50,880.365301
42.080688,46,882.47087
123.940938,136,893.747402
123.432188,136,904.89317
120.515313,136,916.060231
123.116875,136,927.417583
63.873437,71,930.55544
40.621938,46,937.709899
120.239063,136,1186.686786
65.34875,71,1194.447091
126.070938,137,1205.265103
125.435313,136,1215.656018
63.57,69,1218.823844
126.06,136,1230.003035
127.67875,137,1240.659171
167.901563,181,1253.376085
124.175938,136,1263.556501
123.823125,136,1274.116752
123.315,136,1285.466382
85.897438,95,1289.92258
126.7625,136,1300.300202
64.7325,71,1308.464393
122.804688,136,1314.625456
90.663063,99,1323.383977
122.939688,136,1334.538544
128.123438,136,1586.724052
88.125563,95,1591.430663
128.506875,137,1602.496071
123.571875,136,1614.04997
88.776188,95,1622.984107
125.44875,137,1633.966909
126.091875,136,1640.457616
90.373688,99,1649.063929
125.665938,136,1659.534415
124.905313,136,1670.012504
126.296875,137,1680.674326
125.776562,136,1691.633279
123.339375,136,1697.842516
90.577438,99,1707.38943
123.597813,136,1717.642233
122.427813,136,1728.461994
126.48125,136,1982.745935
127.636563,137,1993.831013
127.649375,136,2000.425282
64.629063,71,2008.109805
127.714375,136,2019.777747
127.174688,136,2031.270546
129.098125,137,2042.183683
125.987188,136,2048.669267
126.954688,136,2059.96025
124.970938,136,2071.01024
130.863125,137,2081.974834
126.400312,136,2092.862975
128.064375,136,2103.824424
128.839063,137,2115.112179
126.728438,136,2126.084753
127.837188,137,2379.563295
128.95625,136,2391.301785
130.850625,137,2403.02439
127.62875,136,2414.760744
130.349063,137,2426.917099
128.830313,137,2438.790242
91.079,95,2443.772733
127.510938,136,2455.340672
127.698125,137,2467.011286
129.825313,137,2479.212979
131.672188,137,2491.107918
131.729375,137,2502.734596
126.855625,136,2514.28784
130.825625,137,2525.880443
128.64,137,2533.59929
131.47125,137,2545.681
129.60625,136,2802.876626
127.988438,136,2814.411843
171.199063,181,2828.046833
126.685313,136,2839.337425
125.647188,136,2850.385419
131.48875,137,2862.354141
129.11375,137,2873.713644
129.206875,137,2885.339571
126.49375,136,2892.752528
128.17125,136,2904.254602
130.689688,137,2915.709773
129.5525,136,2926.832237
172.395625,182,2940.806834
126.438125,136,2952.323567
132.366563,137,3208.401889
130.909375,137,3219.875427
132.93875,137,3231.914704
173.3625,182,3245.810835
175.297813,182,3260.16928
130.726875,137,3271.969585
129.548438,136,3283.575972
131.671563,137,3295.030816
129.892188,137,3307.353055
130.359375,137,3314.519446
130.1575,137,3326.12623
128.216875,136,3338.269873
130.9475,137,3350.295358
129.331875,136,3361.834777
131.6225,137,3616.360228
172.48375,182,3633.330455
131.635938,137,3648.105066
175.22125,182,3665.334811
178.784688,186,3682.681938
133.236563,137,3698.008292
172.349063,182,3714.652742
183.439,192,3739.629422
131.87375,137,3747.703453
132.895938,137,3762.370414
131.749375,137,3777.966496
189.284,197,3795.540685
128.77375,136,3810.252003
132.738125,137,4068.861202
131.455313,136,4080.554796
184.638375,193,4096.017056
131.218438,136,4107.570338
131.363125,136,4119.145635
173.929063,182,4133.011458
173.3475,181,4146.805026
175.390938,183,4166.498034
133.480625,137,4173.876944
176.04125,183,4193.068202
132.836875,137,4200.272329
133.434375,137,4211.953274
173.04,181,4226.005339
132.22625,137,4477.231408
172.062813,181,4503.341904
132.724688,137,4511.564945
133.611563,137,4527.243063
177.939063,183,4545.063219
188.621188,197,4572.678159
185.175875,193,4591.274833
132.8525,137,4606.732843
183.484938,192,4626.276843
177.874375,186,4644.841379
173.609375,181,4662.84118
176.638125,183,4689.439715
133.935313,137,4936.173785
133.795625,137,4952.606876
175.668125,183,4979.44381
133.579688,137,4988.262345
172.93125,181,5014.408984
175.573438,181,5032.858114
175.484375,183,5051.470822
175.320938,183,5069.697729
176.276875,183,5088.27411
184.39525,193,5106.701553
133.293438,137,5122.475975
174.142188,182,5149.497909
133.913438,137,5398.667173
188.611188,197,5425.955474
173.60125,183,5445.196757
134.150625,137,5461.205025
176.225938,183,5479.669861
131.28625,136,5495.607001
176.684688,183,5515.083186
