#{"t_start": 1690108551.1406238, "env_id": "None"}
r,l,t
44.903438,52,15.512918
39.546938,45,17.19822
4.725,6,17.396268
73.5415,83,23.108998
74.706187,83,26.23352
39.042875,45,30.59625
24.88475,28,31.610811
73.72775,83,35.001104
74.394312,83,40.708477
25.03475,28,41.864115
39.815688,45,43.619805
4.732812,6,43.845426
24.708187,28,44.919132
73.864625,83,50.691636
108.1725,115,57.80335
106.47375,116,62.352683
4.717187,6,62.569067
103.97125,115,69.739417
105.895313,115,76.869516
38.831,45,78.481576
24.558812,28,79.439033
106.259062,115,86.407634
24.04725,28,87.458507
4.725,6,87.67346
38.147875,45,91.972671
4.717187,6,92.186423
4.705625,6,92.4346
74.677125,83,95.890427
38.02725,45,100.177435
4.725,6,100.447131
4.725,6,100.65087
4.725,6,100.847099
39.711313,45,102.654567
73.74025,83,108.63966
38.258188,45,110.252969
102.859063,116,118.017364
104.529375,115,122.57317
103.618437,116,377.806617
39.998188,45,379.814977
73.387125,83,389.281455
25.034125,28,390.382642
39.766,45,392.199122
104.474688,115,402.604993
105.188125,115,413.311003
24.532875,28,414.348373
40.673813,45,416.310491
25.34725,28,417.391947
39.331313,45,424.985278
4.736562,6,425.204468
73.77025,83,428.645844
45.68875,52,436.749712
105.172188,115,441.598215
4.705625,6,441.788072
74.113062,83,451.453512
104.0625,116,462.218224
103.505938,116,467.021277
103.783125,116,477.980702
104.042813,115,488.761367
45.235,52,491.062848
24.493188,28,492.179914
104.41125,115,502.905395
103.833125,116,513.554117
104.482813,116,524.218458
4.725,6,524.493851
24.93475,28,525.689498
105.301875,116,536.456743
104.333125,116,787.417098
23.956,28,793.804406
105.410938,116,799.016634
104.92625,116,809.754466
75.674937,83,818.60329
107.477188,116,823.686979
24.702875,28,824.955717
25.595687,28,831.408618
105.655625,116,836.447104
24.10475,28,842.969692
75.129625,83,846.462346
72.810875,83,855.553507
104.236563,116,860.418936
104.364688,115,870.704221
104.8875,116,881.097944
105.982188,116,891.508066
107.533438,116,896.751793
40.092875,45,903.963195
24.683187,28,905.11615
105.197813,115,915.504179
107.215938,117,920.571284
106.110938,116,930.927136
24.383187,28,932.194951
107.613125,116,1185.580637
124.97875,136,1196.064652
106.615,116,1205.939564
106.269688,116,1211.096856
106.645625,116,1220.74753
106.354375,115,1230.292607
42.261625,45,1232.867963
47.03,52,1235.299557
106.50125,116,1245.236871
125.090938,135,1255.657681
107.03875,116,1264.911141
125.443125,135,1275.486418
108.1125,116,1280.765015
125.42625,135,1292.139165
108.124063,116,1301.611741
107.123438,116,1311.834495
107.567188,116,1317.065007
107.65625,115,1326.652616
105.685,115,1336.860403
105.724375,115,1588.024512
106.895,116,1594.439538
106.620938,116,1603.781482
106.936563,116,1614.375547
106.065,115,1623.950891
108.344688,116,1629.914345
109.656875,116,1639.768717
106.639063,116,1649.281614
25.636,28,1650.493098
106.214688,116,1660.070873
106.945313,116,1669.466639
106.02,116,1675.078775
105.880625,115,1684.717002
4.725,6,1685.002806
107.676875,115,1694.946707
108.108438,115,1704.293741
106.693125,116,1710.427979
108.486875,116,1719.831016
41.153813,45,1722.237196
105.993125,115,1731.655811
107.587188,116,1985.087683
108.68875,116,1995.148514
108.223438,116,2000.71738
109.725,116,2010.770559
106.869063,116,2021.363546
109.008438,116,2031.943565
108.669063,116,2037.388798
105.886563,115,2047.39315
109.5425,115,2057.820681
106.879063,116,2063.0968
108.938438,115,2073.246421
107.158438,116,2083.176261
126.767813,135,2093.907488
105.121875,115,2103.898087
106.285313,115,2109.54157
106.507188,116,2119.819187
107.310313,116,2129.836052
108.125313,115,2386.978246
108.341875,115,2392.902062
108.626563,115,2403.416475
108.830313,115,2414.149751
109.972188,116,2420.466016
128.245625,136,2432.303389
108.343125,116,2442.855354
110.435625,116,2453.839528
108.92625,115,2464.488293
108.169688,116,2470.08613
107.249063,115,2481.211301
108.25375,116,2492.055833
107.505938,116,2502.757735
108.19,116,2508.268448
108.256875,116,2518.726485
108.248125,116,2529.65878
106.950625,116,2541.036726
108.174063,116,2547.224509
109.456563,115,2803.405419
111.508125,116,2813.922482
108.677188,115,2819.715876
109.472188,116,2830.027936
110.23,116,2840.402724
128.250938,136,2851.33614
108.780938,115,2862.197543
110.500625,115,2868.229671
109.244063,116,2878.381293
112.005,116,2889.121597
129.208125,135,2900.66606
110.368438,116,2906.788307
111.166875,116,2917.037682
109.389688,115,2927.319953
129.77,135,2938.806875
109.439375,117,2949.002989
109.91125,116,2955.207367
108.02125,115,3210.207492
128.450625,135,3221.579269
109.9775,116,3232.454931
110.84375,116,3238.628407
108.91625,116,3249.21938
110.057188,116,3259.827978
109.73875,116,3270.387096
110.404688,116,3276.633082
109.455625,116,3287.267063
128.885,135,3299.295486
110.812813,116,3309.804682
110.306563,116,3315.913367
110.62625,116,3326.410736
110.837188,116,3336.844998
109.678125,115,3348.39588
108.892188,115,3354.520499
111.225625,116,3365.016909
109.898438,116,3618.306079
112.078125,116,3631.797313
111.807813,117,3638.140665
108.85625,116,3651.731786
110.7125,115,3665.324851
109.739375,115,3678.870287
111.657188,116,3685.068861
110.385938,116,3699.309907
109.09875,115,3712.325232
109.532188,115,3726.007529
128.559375,135,3733.178165
110.996563,116,3746.57027
129.126563,136,3762.062339
109.251875,115,3775.47947
111.086875,117,3789.772849
109.268125,115,3795.876138
109.361563,116,3809.265885
109.716875,116,3822.849893
111.333438,116,4073.421811
