#{"t_start": 1690108552.4426954, "env_id": "None"}
r,l,t
98.08625,109,16.317663
75.398687,83,22.051081
78.849937,85,25.215442
76.600875,83,31.026148
75.829625,84,34.413221
74.636187,83,40.194216
75.331187,83,43.428329
75.74025,83,49.204613
97.81,109,56.080091
75.853375,83,59.203721
76.719,84,65.295768
74.931187,83,68.52672
27.079438,30,69.7159
75.048375,83,75.529827
26.790375,30,76.608302
75.429937,83,82.295166
77.803688,82,85.339465
27.141313,30,86.508869
76.00525,83,92.285571
77.803375,84,95.776498
77.874,83,101.623242
76.3315,83,107.524536
76.468688,84,110.676631
74.528375,83,117.174172
77.468688,85,120.522607
77.1165,84,374.394336
78.36275,84,378.017356
77.258688,84,387.505876
77.240875,83,390.853392
75.88275,84,399.929929
78.557125,84,403.620112
75.929937,84,412.797759
75.954625,83,416.197402
75.461188,83,425.216547
26.132875,30,426.60538
78.959625,84,436.110855
76.28525,84,439.515443
77.693687,84,449.218548
76.074,84,452.766127
76.91275,83,462.171143
75.30025,83,465.545207
76.864,83,474.97859
77.253062,84,478.735008
78.204937,85,488.228178
108.031875,120,499.326505
76.671188,84,502.706653
77.173375,83,511.9385
78.405875,85,515.47153
76.533687,84,524.903762
75.405875,83,528.318066
78.713688,85,783.654996
78.789313,85,792.766912
78.098063,85,796.453246
27.591938,30,797.862775
75.4815,83,807.340834
108.430625,120,817.63115
110.40375,121,822.946265
78.293688,84,831.876162
77.903062,85,835.652842
77.979,84,844.464808
77.274,83,853.474425
76.804937,83,856.931178
27.48975,30,858.23348
75.853062,85,867.189334
77.470875,85,870.927577
78.769937,85,879.948304
78.050875,85,883.871162
76.256187,85,892.775401
75.602125,84,901.845616
76.121187,83,905.383239
78.065562,84,914.38352
78.633063,83,917.986442
76.118687,84,927.064255
76.649937,84,930.685685
79.01275,85,939.669977
110.57625,120,1192.134522
78.37775,85,1196.294769
78.264313,84,1204.666318
79.624313,84,1208.268755
76.925875,84,1216.509103
76.460875,83,1220.352718
110.761875,120,1230.737796
79.12025,84,1238.946005
80.005875,84,1242.900457
76.741813,83,1250.986616
76.11025,84,1254.904365
76.62525,83,1262.67241
111.766875,120,1268.024759
75.861812,83,1276.408783
76.348687,84,1280.998228
79.01275,84,1289.09006
76.535562,84,1297.229285
78.057125,83,1301.009351
75.591187,84,1309.767483
78.85025,84,1313.473541
108.733125,120,1323.360437
75.267125,83,1327.115712
79.744,84,1335.942594
128.925375,142,1588.418218
77.33025,83,1593.190677
77.919,85,1601.183272
75.681187,84,1610.063985
77.134625,83,1614.062675
80.579313,84,1622.245093
77.142125,83,1626.517501
109.97125,120,1636.632951
79.935875,84,1640.625185
76.985563,84,1648.634024
111.685625,120,1658.352912
78.101187,84,1662.169
111.920938,120,1671.913526
76.051812,83,1680.08051
27.550062,30,1681.389951
76.015875,84,1685.49099
77.084625,83,1693.896684
78.966813,84,1697.718366
77.938063,84,1705.82986
79.05775,84,1710.362378
27.663188,30,1715.86396
77.14525,83,1719.767952
78.175563,84,1728.070955
78.723062,84,1975.631535
27.566625,30,1976.90028
77.530875,83,1985.113844
77.92025,83,1993.64354
79.135563,84,1997.624761
112.583125,120,2007.861421
78.137437,84,2012.660681
77.650563,83,2021.010388
77.945875,83,2025.573353
110.3175,120,2035.614847
78.229625,83,2043.958175
77.398688,83,2047.890161
77.8015,83,2056.96907
78.664938,84,2060.676714
81.601187,85,2069.388461
78.096812,83,2073.211432
77.294,83,2081.690718
78.699938,83,2085.768902
78.094313,84,2094.112049
79.524625,85,2102.524365
27.150688,30,2104.060123
79.2815,83,2108.070586
110.577188,120,2118.564865
