topo,num_flows,seed,scheduler,is_scheduled,consuming_time
CEV,200,2128,smt,False,745.2333319187164
CEV,225,2128,smt,False,300.0
CEV,250,2128,smt,False,300.0
CEV,275,2128,smt,False,300.0
CEV,300,2128,smt,False,300.0
CEV,325,2128,smt,False,300.0
CEV,350,2128,smt,False,300.0
CEV,375,2128,smt,False,300.0
CEV,400,2128,smt,False,300.0
CEV,100,2128,smt,True,144.7651674747467
CEV,25,2128,smt,True,0.0
CEV,50,2128,smt,True,0.0
CEV,75,2128,smt,True,0.0
CEV,150,2128,smt,False,472.86789202690125
CEV,175,2128,smt,False,300.0
CEV,125,2128,smt,True,389.21740341186523
CEV,200,2129,smt,False,655.266170501709
CEV,225,2129,smt,False,300.0
CEV,250,2129,smt,False,300.0
CEV,275,2129,smt,False,300.0
CEV,300,2129,smt,False,300.0
CEV,325,2129,smt,False,300.0
CEV,350,2129,smt,False,300.0
CEV,375,2129,smt,False,300.0
CEV,400,2129,smt,False,300.0
CEV,100,2129,smt,True,151.73899388313293
CEV,25,2129,smt,True,0.0
CEV,50,2129,smt,True,0.0
CEV,75,2129,smt,True,0.0
CEV,150,2129,smt,False,465.4176938533783
CEV,175,2129,smt,False,300.0
CEV,125,2129,smt,True,354.2625503540039
CEV,200,2130,smt,False,861.7792286872864
CEV,225,2130,smt,False,300.0
CEV,250,2130,smt,False,300.0
CEV,275,2130,smt,False,300.0
CEV,300,2130,smt,False,300.0
CEV,325,2130,smt,False,300.0
CEV,350,2130,smt,False,300.0
CEV,375,2130,smt,False,300.0
CEV,400,2130,smt,False,300.0
CEV,100,2130,smt,True,199.94769048690796
CEV,25,2130,smt,True,0.0
CEV,50,2130,smt,True,0.0
CEV,75,2130,smt,True,0.0
CEV,150,2130,smt,False,516.6925630569458
CEV,175,2130,smt,False,300.0
CEV,125,2130,smt,True,411.28412342071533
CEV,200,2131,smt,False,801.636563539505
CEV,225,2131,smt,False,300.0
CEV,250,2131,smt,False,300.0
CEV,275,2131,smt,False,300.0
CEV,300,2131,smt,False,300.0
CEV,325,2131,smt,False,300.0
