topo,num_flows,seed,scheduler,is_scheduled,consuming_time
CEV,140,6408,smt,True,522.5019378662109
CEV,20,6408,smt,True,0.0
CEV,60,6408,smt,True,0.0
CEV,100,6408,smt,True,0.0
CEV,220,6408,smt,False,939.3694655895233
CEV,260,6408,smt,False,300.0
CEV,300,6408,smt,False,300.0
CEV,180,6408,smt,False,735.9439423084259
CEV,140,6409,smt,False,562.7325580120087
CEV,180,6409,smt,False,300.0
CEV,220,6409,smt,False,300.0
CEV,260,6409,smt,False,300.0
CEV,300,6409,smt,False,300.0
CEV,60,6409,smt,True,97.74707388877869
CEV,20,6409,smt,True,0.0
CEV,100,6409,smt,True,305.23653292655945
CEV,140,6410,smt,False,488.3851306438446
CEV,180,6410,smt,False,300.0
CEV,220,6410,smt,False,300.0
CEV,260,6410,smt,False,300.0
CEV,300,6410,smt,False,300.0
CEV,60,6410,smt,True,63.380860805511475
CEV,20,6410,smt,True,0.0
CEV,100,6410,smt,True,173.38320970535278
CEV,140,6411,smt,False,626.159695148468
CEV,180,6411,smt,False,300.0
CEV,220,6411,smt,False,300.0
CEV,260,6411,smt,False,300.0
CEV,300,6411,smt,False,300.0
CEV,60,6411,smt,True,78.69027805328369
CEV,20,6411,smt,True,0.0
CEV,100,6411,smt,True,375.1535532474518
CEV,140,6412,smt,False,543.903913974762
CEV,180,6412,smt,False,300.0
CEV,220,6412,smt,False,300.0
CEV,260,6412,smt,False,300.0
CEV,300,6412,smt,False,300.0
CEV,60,6412,smt,True,86.08355927467346
CEV,20,6412,smt,True,0.0
CEV,100,6412,smt,True,248.05824184417725
CEV,140,6413,smt,False,586.6328856945038
CEV,180,6413,smt,False,300.0
CEV,220,6413,smt,False,300.0
CEV,260,6413,smt,False,300.0
CEV,300,6413,smt,False,300.0
CEV,60,6413,smt,True,128.86174035072327
CEV,20,6413,smt,True,0.0
CEV,100,6413,smt,True,395.5393235683441
CEV,140,6414,smt,False,574.2474274635315
CEV,180,6414,smt,False,300.0
CEV,220,6414,smt,False,300.0
CEV,260,6414,smt,False,300.0
CEV,300,6414,smt,False,300.0
CEV,60,6414,smt,True,80.26709532737732
CEV,20,6414,smt,True,0.0
CEV,100,6414,smt,True,296.4391541481018
CEV,140,6415,smt,False,564.6332867145538
CEV,180,6415,smt,False,300.0
CEV,220,6415,smt,False,300.0
CEV,260,6415,smt,False,300.0
CEV,300,6415,smt,False,300.0
CEV,60,6415,smt,True,101.02275729179382
CEV,20,6415,smt,True,0.0
CEV,100,6415,smt,True,305.78471970558167
CEV,140,6416,smt,False,557.14763712883
CEV,180,6416,smt,False,300.0
CEV,220,6416,smt,False,300.0
CEV,260,6416,smt,False,300.0
CEV,300,6416,smt,False,300.0
CEV,60,6416,smt,True,95.04123878479004
CEV,20,6416,smt,True,0.0
CEV,100,6416,smt,True,291.47021889686584
CEV,140,6417,smt,False,544.6700639724731
CEV,180,6417,smt,False,300.0
CEV,220,6417,smt,False,300.0
CEV,260,6417,smt,False,300.0
CEV,300,6417,smt,False,300.0
CEV,60,6417,smt,True,71.57186222076416
CEV,20,6417,smt,True,0.0
CEV,100,6417,smt,True,261.56734466552734
CEV,140,6408,smt_no_wait,False,541.7889981269836
CEV,180,6408,smt_no_wait,False,300.0
CEV,220,6408,smt_no_wait,False,300.0
CEV,260,6408,smt_no_wait,False,300.0
CEV,300,6408,smt_no_wait,False,300.0
CEV,60,6408,smt_no_wait,True,76.63514041900635
CEV,20,6408,smt_no_wait,True,0.0
CEV,100,6408,smt_no_wait,True,249.00814747810364
CEV,140,6409,smt_no_wait,False,563.7646036148071
CEV,180,6409,smt_no_wait,False,300.0
CEV,220,6409,smt_no_wait,False,300.0
CEV,260,6409,smt_no_wait,False,300.0
CEV,300,6409,smt_no_wait,False,300.0
CEV,60,6409,smt_no_wait,True,91.97377872467041
CEV,20,6409,smt_no_wait,True,0.0
CEV,100,6409,smt_no_wait,True,308.7706263065338
CEV,140,6410,smt_no_wait,True,477.4625086784363
CEV,20,6410,smt_no_wait,True,0.0
CEV,60,6410,smt_no_wait,True,0.0
CEV,100,6410,smt_no_wait,True,0.0
CEV,220,6410,smt_no_wait,False,856.3228542804718
CEV,260,6410,smt_no_wait,False,300.0
CEV,300,6410,smt_no_wait,False,300.0
CEV,180,6410,smt_no_wait,False,631.9606931209564
CEV,140,6411,smt_no_wait,False,626.9611139297485
CEV,180,6411,smt_no_wait,False,300.0
CEV,220,6411,smt_no_wait,False,300.0
CEV,260,6411,smt_no_wait,False,300.0
CEV,300,6411,smt_no_wait,False,300.0
CEV,60,6411,smt_no_wait,True,81.5317018032074
CEV,20,6411,smt_no_wait,True,0.0
CEV,100,6411,smt_no_wait,True,322.5698380470276
CEV,140,6412,smt_no_wait,True,544.6420609951019
CEV,20,6412,smt_no_wait,True,0.0
CEV,60,6412,smt_no_wait,True,0.0
CEV,100,6412,smt_no_wait,True,0.0
CEV,220,6412,smt_no_wait,False,962.2125339508057
CEV,260,6412,smt_no_wait,False,300.0
CEV,300,6412,smt_no_wait,False,300.0
CEV,180,6412,smt_no_wait,False,829.6654932498932
CEV,140,6413,smt_no_wait,False,589.4182903766632
CEV,180,6413,smt_no_wait,False,300.0
CEV,220,6413,smt_no_wait,False,300.0
CEV,260,6413,smt_no_wait,False,300.0
CEV,300,6413,smt_no_wait,False,300.0
CEV,60,6413,smt_no_wait,True,121.99114656448364
CEV,20,6413,smt_no_wait,True,0.0
CEV,100,6413,smt_no_wait,True,362.6684412956238
CEV,140,6414,smt_no_wait,False,574.5653352737427
CEV,180,6414,smt_no_wait,False,300.0
CEV,220,6414,smt_no_wait,False,300.0
CEV,260,6414,smt_no_wait,False,300.0
CEV,300,6414,smt_no_wait,False,300.0
CEV,60,6414,smt_no_wait,True,71.04070615768433
CEV,20,6414,smt_no_wait,True,0.0
CEV,100,6414,smt_no_wait,True,265.90322184562683
CEV,140,6415,smt_no_wait,False,565.5339937210083
CEV,180,6415,smt_no_wait,False,300.0
CEV,220,6415,smt_no_wait,False,300.0
CEV,260,6415,smt_no_wait,False,300.0
CEV,300,6415,smt_no_wait,False,300.0
CEV,60,6415,smt_no_wait,True,99.1753921508789
CEV,20,6415,smt_no_wait,True,0.0
CEV,100,6415,smt_no_wait,True,287.6257314682007
CEV,140,6416,smt_no_wait,False,559.6335158348083
CEV,180,6416,smt_no_wait,False,300.0
CEV,220,6416,smt_no_wait,False,300.0
CEV,260,6416,smt_no_wait,False,300.0
CEV,300,6416,smt_no_wait,False,300.0
CEV,60,6416,smt_no_wait,True,86.4628210067749
CEV,20,6416,smt_no_wait,True,0.0
CEV,100,6416,smt_no_wait,True,264.17916893959045
CEV,140,6417,smt_no_wait,False,546.2764666080475
CEV,180,6417,smt_no_wait,False,300.0
CEV,220,6417,smt_no_wait,False,300.0
CEV,260,6417,smt_no_wait,False,300.0
CEV,300,6417,smt_no_wait,False,300.0
CEV,60,6417,smt_no_wait,True,78.74045705795288
CEV,20,6417,smt_no_wait,True,0.0
CEV,100,6417,smt_no_wait,True,249.56264424324036
CEV,140,6408,drl,False,300.0033221244812
CEV,180,6408,drl,False,300.0
CEV,220,6408,drl,False,300.0
CEV,260,6408,drl,False,300.0
CEV,300,6408,drl,False,300.0
CEV,60,6408,drl,True,3.1669106483459473
CEV,20,6408,drl,True,0.0
CEV,100,6408,drl,False,300.00841522216797
CEV,140,6409,drl,False,300.0146629810333
CEV,180,6409,drl,False,300.0
CEV,220,6409,drl,False,300.0
CEV,260,6409,drl,False,300.0
CEV,300,6409,drl,False,300.0
