#{"t_start": 1689864741.8638613, "env_id": "None"}
r,l,t
26.02875,28,13.511818
31.953437,34,14.516011
30.775625,34,15.476163
116.6225,100,18.337181
56.1675,56,19.944735
118.645,100,22.819513
26.501562,28,23.595762
54.52625,56,25.182506
30.940312,34,26.176051
117.031875,100,28.989423
54.502813,57,30.594824
25.360625,28,31.363555
31.71125,34,32.34052
116.862813,100,35.218929
39.89,43,36.46006
39.587813,43,37.727959
52.623438,57,39.348346
39.554688,43,40.82894
53.215,57,42.424858
25.087187,28,43.308634
117.154688,100,46.351675
116.7575,100,49.361981
116.92875,100,52.779119
53.755,56,54.690286
117.244688,100,57.992958
55.7925,57,60.028354
24.635625,28,60.892543
61.854063,66,62.984129
39.0625,43,64.534966
116.064063,100,67.679197
30.758125,34,68.797092
30.214063,34,69.856445
39.969375,43,71.144529
24.93,28,72.032385
54.518438,57,73.624302
29.615312,34,74.641482
41.73375,43,310.540826
40.955313,43,311.984286
53.975938,57,313.840159
115.245,100,316.944238
31.462812,34,317.91378
151.732188,129,321.911062
155.807188,129,325.978616
50.75375,53,327.545519
52.656875,53,329.140618
50.615625,53,330.688046
111.316562,102,333.773682
152.905938,129,337.594157
152.730313,129,341.562865
153.927187,129,345.417612
52.995625,56,347.211867
153.535,129,351.13398
31.075,34,352.122638
54.730938,56,353.788268
51.870938,53,355.312679
153.180938,129,359.147498
50.625938,53,360.790004
53.090938,56,362.448756
153.94625,129,366.3818
152.568438,129,370.290096
53.232188,56,607.884313
153.628438,129,611.815673
174.665937,144,616.159197
98.260625,94,619.097071
198.506563,153,623.847615
89.8225,89,626.491211
61.255,64,628.372069
68.505313,70,630.542346
201.985625,153,635.224359
8.6975,10,635.543601
200.540625,153,640.26586
8.046875,10,640.554196
70.390938,70,642.725226
177.830938,144,647.094172
89.230312,89,649.820273
163.786875,140,654.115441
201.146563,153,658.934792
98.2475,94,661.767805
8.682188,10,662.055342
199.149375,153,666.801503
200.077188,153,905.331016
200.55375,153,910.073005
199.938437,153,914.706376
198.770312,153,919.474996
201.722188,153,924.312167
227.97375,179,929.956475
70.95125,70,932.131935
146.905,134,936.45279
204.227813,169,941.729839
142.437187,128,945.697869
177.910313,154,950.549985
71.659063,70,952.70304
176.178125,155,957.524383
42.850313,47,958.962162
233.016563,183,964.827268
196.513125,161,1203.280225
227.996563,178,1208.84371
228.805937,183,1214.665768
151.000313,138,1219.204063
230.680625,183,1225.050074
44.053125,47,1226.574088
70.685625,70,1228.894286
176.435625,155,1233.796329
72.170313,70,1235.975561
227.936563,178,1241.731403
178.718438,154,1246.694624
231.59625,183,1252.468848
71.148125,70,1254.741151
71.523125,70,1257.088628
227.794375,178,1262.777985
43.32875,47,1264.260827
232.11875,183,1508.546374
178.659375,155,1513.237077
29.615,33,1514.277916
228.233438,178,1519.579364
226.591875,178,1525.137966
7.7075,9,1525.378587
151.2125,138,1529.616203
193.434687,160,1534.480223
226.884688,178,1539.985819
71.847813,70,1542.023078
228.979063,178,1547.418915
232.280938,183,1553.040244
233.222188,183,1558.790096
178.604063,154,1563.421979
234.17375,183,1810.719647
72.374375,70,1812.894305
234.571563,183,1818.613637
227.639063,178,1824.147
233.830313,183,1829.803451
114.67375,105,1833.125584
292.265625,201,1839.279844
115.03875,105,1842.482975
293.833438,201,1848.748785
233.415937,182,1854.341172
294.744688,201,1860.514073
293.062813,201,1866.55993
292.913125,201,1872.802301
292.172813,201,2115.368971
293.06875,201,2121.672812
114.71625,105,2124.793565
293.564063,201,2131.005823
44.083438,46,2132.531924
293.835313,201,2138.853025
295.019063,201,2145.115991
219.359063,177,2150.678247
219.267188,178,2156.357412
216.485313,176,2161.846442
307.4275,222,2168.963089
154.605313,138,2173.33622
307.95875,222,2417.74653
308.379375,222,2424.896212
306.129063,222,2432.207486
219.375938,178,2438.057175
307.331563,222,2445.188051
305.8475,222,2452.626745
298.236875,214,2459.432156
305.908438,222,2466.567161
308.645313,222,2473.719277
306.597813,222,2720.815306
220.192188,178,2726.565694
307.32375,222,2733.878294
375.630625,254,2742.212576
381.827813,254,2750.618584
377.708125,254,2759.093979
379.942813,254,2767.54528
378.980313,254,2775.950096
378.625313,254,2784.247621
327.313125,236,3033.140149
381.221875,254,3041.492811
268.414687,206,3048.336303
377.465,254,3056.707709
267.090312,206,3063.588176
378.279063,254,3071.810344
378.130313,254,3080.222304
160.713125,149,3085.166923
241.37375,202,3091.892014
149.1625,135,3328.371169
243.490938,203,3335.114055
245.594688,203,3341.87071
163.559688,151,3346.872785
284.3625,228,3354.196916
243.311563,203,3360.74243
241.485313,203,3367.559527
242.945,203,3374.54092
245.973438,203,3381.269872
164.198438,151,3386.206754
243.671563,202,3392.886708
247.25625,203,3634.455944
242.719688,203,3641.671368
243.612813,203,3648.867944
150.7425,135,3653.63149
245.4175,203,3660.834779
149.67375,135,3665.706715
245.905625,203,3672.988973
243.112188,202,3680.075445
241.000625,200,3687.203237
243.87,202,3694.309569
241.984688,203,3936.331547
243.29625,202,3943.334005
245.044688,203,3950.604639
245.886563,203,3957.829429
243.950625,203,3965.013482
246.760625,203,3972.189784
224.291875,181,3978.705051
246.413125,203,3985.848151
246.664688,203,3993.09419
243.412813,203,4000.589926
246.43125,203,4007.909095
246.356563,203,4246.541287
243.394063,203,4253.857781
244.543438,203,4261.109053
245.166875,203,4268.603894
149.1525,135,4273.415775
248.6,203,4280.689552
150.5575,135,4285.519268
245.736563,203,4292.822767
243.025313,203,4300.196573
246.635625,203,4307.455305
246.208438,203,4551.837807
244.92125,203,4559.210663
247.013125,203,4566.654576
244.586875,203,4574.089129
165.8875,151,4579.497707
245.580625,203,4586.833085
245.4425,203,4594.199189
245.991563,203,4601.80879
244.743125,203,4609.172914
245.109688,203,4616.719397
244.826875,203,4624.26168
246.234688,203,4865.793987
245.825938,202,4873.301057
150.656875,135,4878.242144
246.579688,203,4885.677358
248.54375,203,4893.17819
245.824063,203,4900.688701
240.498125,200,4907.932654
150.638438,135,4912.927037
245.45125,203,4920.460669
247.83125,203,4927.870612
246.82625,203,5171.428626
243.395,200,5178.874773
245.879063,203,5186.371932
246.1825,203,5193.914943
248.466875,203,5201.245973
247.087188,203,5208.464166
247.114688,203,5215.933259
227.74375,183,5222.53881
246.28375,203,5230.002058
150.601563,135,5235.045338
247.331563,203,5242.347323
246.825313,203,5485.616206
248.708125,203,5493.174663
150.113125,135,5498.034386
247.300313,203,5505.427
245.520938,203,5512.814271
243.677813,201,5520.199694
247.030938,203,5527.7624
246.399063,203,5535.04086
245.520625,203,5542.465346
244.43125,203,5549.73563
248.560938,203,5788.453132
248.3375,203,5795.909673
244.6725,203,5803.436923
227.373438,183,5810.236453
247.025938,203,5817.537392
246.95625,203,5825.124898
247.649688,203,5832.779283
247.468125,203,5840.354423
247.685,203,5848.00124
247.477813,203,5855.470002
248.135938,203,5863.157089
247.685938,203,6105.907109
246.819375,203,6113.495777
247.829063,203,6121.304805
247.695313,203,6128.844714
248.123125,203,6136.524156
247.181563,203,6144.05719
245.892813,203,6151.778309
247.154375,203,6159.269901
248.532188,203,6166.591037
246.775,203,6174.44599
247.739063,203,6423.434069
243.70875,203,6431.028277
247.182813,203,6438.607308
246.409063,203,6446.280292
246.10875,203,6453.894208
248.125625,203,6461.320303
247.259688,203,6468.98825
248.098125,203,6476.618767
245.718125,203,6484.183696
246.451875,203,6491.687686
247.508438,203,6732.731502
243.135938,202,6740.19143
247.54125,203,6747.690799
247.428125,203,6755.008047
248.143125,203,6762.418377
247.814063,203,6769.655715
247.03625,203,6777.012704
247.166875,203,6784.454748
247.050625,203,6791.821816
247.719688,203,6799.392425
248.27375,203,7043.54576
225.028438,181,7050.254952
246.889688,203,7057.902754
248.051563,203,7065.219321
247.424375,203,7072.621325
248.145938,203,7080.058853
247.878438,203,7087.411994
248.23125,203,7094.748362
245.393125,203,7102.253386
248.085,203,7109.534226
224.67125,181,7355.387171
150.35625,135,7360.082509
247.560938,203,7367.561491
248.191563,203,7374.926443
164.59625,150,7380.350539
245.712813,203,7387.626848
247.14,203,7394.9165
247.985625,203,7402.171701
246.240938,203,7409.334035
248.598125,203,7416.567157
245.89125,203,7423.967084
230.0225,185,7666.30504
248.038438,203,7673.890672
246.400625,203,7681.153617
247.145938,203,7688.309085
247.33875,203,7695.68751
246.892188,205,7703.056056
151.032813,135,7707.850733
246.30125,203,7715.276198
246.539688,203,7722.743181
247.018125,203,7730.252111
247.441563,203,7975.629671
228.647188,185,7982.460439
246.608438,203,7989.652216
244.282813,203,7996.681896
247.3725,203,8004.098066
245.779688,203,8011.404413
149.4975,135,8016.405216
230.360938,185,8023.124093
248.3025,203,8030.522692
246.82,203,8037.801558
230.079375,185,8044.612831
149.849063,135,8286.331569
242.75,200,8293.498096
241.33125,201,8300.839375
148.853125,135,8305.694366
245.688125,203,8312.874714
229.389688,185,8319.688679
248.2,203,8326.995223
247.845313,203,8334.22323
245.378125,202,8341.637409
224.344688,181,8348.243813
164.425,150,8353.70753
247.605,203,8599.752207
148.897813,135,8604.71546
244.955938,203,8612.136142
245.698125,202,8619.54934
246.748125,203,8626.909498
247.433438,203,8634.15623
247.1275,203,8641.753288
248.155,203,8649.125664
149.255,135,8653.936079
245.36,202,8661.124618
247.636875,203,8668.397367
244.954375,203,8916.33403
246.943125,203,8923.790523
244.935313,203,8931.297029
244.902813,203,8938.600599
247.880313,203,8946.336504
241.555625,200,8953.57217
246.509375,203,8961.196698
149.809375,135,8966.129596
246.678125,203,8973.454061
247.013125,203,8980.938934
245.549688,203,8988.564164
150.221875,135,9231.364862
245.499688,202,9238.664712
248.255625,203,9246.256351
246.132188,203,9253.836956
246.516563,203,9261.420985
246.847813,203,9268.722032
246.34375,203,9276.054609
245.93,203,9283.318528
247.11875,203,9290.74553
246.59625,203,9297.941565
247.591875,203,9550.521391
246.587188,203,9558.132578
247.969688,203,9579.355915
246.20625,203,9586.703587
244.84625,203,9594.218266
248.23,203,9601.442209
244.85875,204,9608.852271
246.297813,203,9616.3175
246.774688,203,9623.36636
244.314375,203,9630.919071
247.016875,203,9874.785696
246.4725,203,9881.873963
247.291875,203,9889.236055
248.623438,203,9896.561802
164.044688,150,9902.032982
246.069063,203,9908.979125
247.477188,203,9916.298414
247.0475,203,9923.485915
247.473438,203,9930.981796
244.967813,203,9938.279277
247.3525,203,10179.276989
246.782188,203,10186.872105
244.777188,203,10194.047635
247.354375,203,10201.474322
246.015938,203,10208.879447
247.125625,203,10216.25429
246.790625,203,10223.826185
245.626563,203,10231.149063
245.857813,203,10238.559949
246.208438,203,10245.804844
247.221875,203,10495.944282
246.932813,203,10503.326449
246.650938,203,10510.730892
246.99625,203,10518.115685
247.268438,203,10525.483855
247.519688,203,10532.877767
247.778438,203,10540.40952
149.836875,135,10545.454165
246.795,203,10553.005618
246.654688,203,10560.241933
246.584063,203,10567.542213
247.025625,203,10812.519285
244.480938,203,10819.822153
245.977813,203,10827.231422
246.0925,203,10834.506412
246.21375,203,10841.867703
244.768125,202,10849.125859
244.38625,200,10856.51222
246.870313,203,10864.027835
247.070625,203,10871.585265
247.059688,203,10879.427442
245.495313,203,11120.776686
150.57625,135,11125.941988
247.487188,203,11133.533893
245.485938,203,11141.108213
245.625313,203,11148.376004
248.114688,203,11155.883456
243.823438,200,11163.361516
246.452813,203,11170.798157
245.521563,203,11178.159457
245.282188,203,11185.638139
247.613438,203,11426.561355
227.495938,185,11433.599795
247.015625,203,11441.052209
245.994375,203,11448.452417
247.95625,203,11455.998822
246.651875,203,11463.614127
163.663438,150,11469.110382
246.912188,203,11476.660206
246.778125,203,11484.084668
246.895,203,11491.833752
247.246563,203,11499.263553
245.135313,203,11742.68035
246.745,203,11750.302386
246.668438,203,11758.086065
227.45125,185,11765.092505
243.105313,200,11772.652792
241.93875,200,11780.251194
246.8625,203,11787.876341
245.798438,203,11795.403423
243.755,203,11803.088467
246.199688,203,11810.60638
248.111563,203,12061.488287
229.01875,185,12068.421126
247.025938,203,12076.154773
243.265,200,12083.398402
150.616563,135,12088.41151
243.113125,200,12095.628574
244.470938,203,12103.151827
227.80125,185,12110.042908
246.639375,203,12117.79891
150.030938,135,12122.848537
244.013438,200,12130.352396
247.591563,203,12372.286689
165.274063,150,12377.721121
229.710938,185,12384.303919
163.879688,151,12389.956518
149.965,135,12395.15815
245.798438,202,12402.524887
246.259063,203,12410.157396
244.827813,202,12417.677209
164.334375,150,12423.249231
244.199063,202,12430.564523
246.596875,203,12438.558657
246.447813,203,12683.105518
246.21625,204,12690.556148
245.972813,203,12698.102648
247.788438,203,12705.583981
228.834688,185,12712.637483
242.446563,202,12720.279846
246.145938,203,12727.689275
246.83625,203,12735.235992
246.653125,203,12742.843745
244.430938,203,12750.232303
247.40875,203,12757.806486
243.517188,200,12999.726528
246.52375,203,13007.117777
245.4,203,13014.843608
243.242188,201,13022.230165
247.15,203,13030.051482
245.599688,203,13037.578393
247.264688,203,13045.103043
245.91625,203,13052.751309
247.362188,204,13060.300364
229.388438,185,13067.327013
136.112813,130,13304.685283
247.894688,203,13312.287434
244.666875,203,13319.636391
246.778438,203,13327.314005
246.849375,203,13335.028105
248.184688,203,13342.582767
246.437813,203,13350.246843
245.905938,203,13357.737345
245.859688,202,13365.128016
247.59,203,13372.781578
247.767188,203,13614.955395
247.520313,203,13622.633364
247.154375,203,13630.222045
247.536563,203,13637.645936
244.99375,203,13645.309959
247.4925,203,13652.842858
244.355,202,13660.337383
247.485938,203,13667.776635
248.0925,203,13675.424127
243.288125,203,13682.878152
247.153125,203,13926.603635
230.33375,185,13933.744357
247.215,203,13941.317065
245.536875,203,13949.062297
246.232188,203,13956.693802
246.143438,203,13964.278442
246.605625,203,13971.802414
245.308125,203,13979.335166
247.8875,203,13986.803701
247.953438,203,13994.521702
247.591875,203,14235.21495
247.77875,203,14242.767323
248.123438,203,14250.241402
248.17625,203,14257.84634
229.358438,185,14264.754835
246.659375,203,14272.708237
247.30375,203,14280.159094
247.235625,203,14287.89888
247.75375,203,14295.456615
246.344375,203,14302.925763
247.625938,203,14310.696685
248.885625,203,14553.874678
248.287813,203,14561.426269
246.825938,204,14569.140047
151.134688,135,14574.240207
248.670313,203,14582.044184
244.927188,203,14589.68235
248.263125,203,14597.410795
245.04375,203,14605.012447
151.210313,135,14610.020599
151.271875,135,14615.302357
246.269063,203,14622.945585
248.739063,203,14862.711153
249.380938,203,14870.318361
246.538125,203,14877.898987
