topo,num_flows,seed,scheduler,is_scheduled,consuming_time
L5,20,2151,smt,True,0.0
L5,60,2151,smt,True,197.64858627319336
L5,80,2151,smt,True,379.9738254547119
L5,100,2152,smt,False,543.3060874938965
L5,120,2152,smt,False,300.0
L5,140,2152,smt,False,300.0
L5,160,2152,smt,False,300.0
L5,180,2152,smt,False,300.0
L5,200,2152,smt,False,300.0
L5,40,2152,smt,True,65.29075646400452
L5,20,2152,smt,True,0.0
L5,60,2152,smt,True,168.32945728302002
L5,80,2152,smt,True,407.3726603984833
L5,100,2153,smt,False,551.7723076343536
L5,120,2153,smt,False,300.0
L5,140,2153,smt,False,300.0
L5,160,2153,smt,False,300.0
L5,180,2153,smt,False,300.0
L5,200,2153,smt,False,300.0
L5,40,2153,smt,True,73.7292652130127
L5,20,2153,smt,True,0.0
L5,60,2153,smt,True,280.2812645435333
L5,80,2153,smt,True,462.5892083644867
L5,100,2154,smt,False,563.276294708252
L5,120,2154,smt,False,300.0
L5,140,2154,smt,False,300.0
L5,160,2154,smt,False,300.0
L5,180,2154,smt,False,300.0
L5,200,2154,smt,False,300.0
L5,40,2154,smt,True,92.06369972229004
L5,20,2154,smt,True,0.0
L5,60,2154,smt,True,227.88988661766052
L5,80,2154,smt,False,476.2037501335144
L5,100,2155,smt,False,542.9852030277252
L5,120,2155,smt,False,300.0
L5,140,2155,smt,False,300.0
L5,160,2155,smt,False,300.0
L5,180,2155,smt,False,300.0
L5,200,2155,smt,False,300.0
L5,40,2155,smt,True,79.06500101089478
L5,20,2155,smt,True,0.0
L5,60,2155,smt,True,177.11322498321533
L5,80,2155,smt,True,358.5388603210449
L5,100,2156,smt,False,545.4129438400269
L5,120,2156,smt,False,300.0
L5,140,2156,smt,False,300.0
L5,160,2156,smt,False,300.0
L5,180,2156,smt,False,300.0
L5,200,2156,smt,False,300.0
L5,40,2156,smt,True,86.38581204414368
L5,20,2156,smt,True,0.0
L5,60,2156,smt,True,176.0184290409088
L5,80,2156,smt,True,430.7642652988434
L5,100,2157,smt,False,611.3595414161682
L5,120,2157,smt,False,300.0
L5,140,2157,smt,False,300.0
L5,160,2157,smt,False,300.0
L5,180,2157,smt,False,300.0
L5,200,2157,smt,False,300.0
L5,40,2157,smt,True,98.8137059211731
L5,20,2157,smt,True,0.0
L5,60,2157,smt,True,215.49723029136658
L5,80,2157,smt,False,515.085841178894
L5,100,2158,smt,False,546.0391778945923
L5,120,2158,smt,False,300.0
L5,140,2158,smt,False,300.0
L5,160,2158,smt,False,300.0
L5,180,2158,smt,False,300.0
L5,200,2158,smt,False,300.0
L5,40,2158,smt,True,74.89797759056091
L5,20,2158,smt,True,0.0
L5,60,2158,smt,True,167.6494619846344
L5,80,2158,smt,True,403.13846588134766
L5,100,2159,smt,False,510.0051324367523
L5,120,2159,smt,False,300.0
L5,140,2159,smt,False,300.0
L5,160,2159,smt,False,300.0
L5,180,2159,smt,False,300.0
L5,200,2159,smt,False,300.0
L5,40,2159,smt,True,59.61601710319519
L5,20,2159,smt,True,0.0
L5,60,2159,smt,True,161.52331495285034
L5,80,2159,smt,True,361.2756094932556
L5,100,2160,smt,False,562.8943867683411
L5,120,2160,smt,False,300.0
L5,140,2160,smt,False,300.0
L5,160,2160,smt,False,300.0
L5,180,2160,smt,False,300.0
L5,200,2160,smt,False,300.0
L5,40,2160,smt,True,75.51907014846802
L5,20,2160,smt,True,0.0
L5,60,2160,smt,True,208.27372789382935
L5,80,2160,smt,False,477.963431596756
L5,100,2161,smt,False,574.3508105278015
L5,120,2161,smt,False,300.0
L5,140,2161,smt,False,300.0
L5,160,2161,smt,False,300.0
L5,180,2161,smt,False,300.0
L5,200,2161,smt,False,300.0
L5,40,2161,smt,True,74.56570172309875
L5,20,2161,smt,True,0.0
L5,60,2161,smt,True,199.5814871788025
L5,80,2161,smt,False,475.4179434776306
L5,100,2162,smt,False,553.3007416725159
L5,120,2162,smt,False,300.0
L5,140,2162,smt,False,300.0
L5,160,2162,smt,False,300.0
L5,180,2162,smt,False,300.0
L5,200,2162,smt,False,300.0
L5,40,2162,smt,True,77.12884402275085
L5,20,2162,smt,True,0.0
L5,60,2162,smt,True,197.6291663646698
L5,80,2162,smt,True,401.32704424858093
L5,100,2163,smt,False,535.7191441059113
L5,120,2163,smt,False,300.0
L5,140,2163,smt,False,300.0
L5,160,2163,smt,False,300.0
