#{"t_start": 1690291571.9747438, "env_id": "None"}
r,l,t
236.286328,242,18.982973
223.579141,228,38.164383
237.514375,242,58.817206
236.793906,242,79.578722
58.275781,59,92.385471
223.888125,228,102.367812
236.235234,242,123.057038
57.999922,59,135.732992
145.273813,149,142.310618
235.646953,242,162.579493
237.63875,242,443.380516
235.705781,242,548.007688
145.702328,149,647.320127
63.106641,65,650.582576
237.94875,242,755.579571
153.093187,157,854.966707
238.013516,242,959.194204
237.739297,242,1063.250072
162.65125,168,1071.224311
308.817079,322,1269.714266
292.994763,302,1731.797298
181.365781,187,1741.192965
145.720227,149,1920.785904
313.236454,322,2110.89144
294.142966,303,2472.933445
311.886142,322,2662.376731
313.068251,322,2852.131586
145.881868,149,3033.644055
312.641845,322,3494.298698
312.723876,322,3697.184764
315.149735,322,4087.108828
314.781532,322,4289.910681
313.73286,322,4494.265571
313.401064,322,4698.136569
382.418359,390,5225.328639
381.600156,390,5371.105265
382.286094,390,5454.353339
383.739219,390,5601.10857
383.001016,390,5686.272611
382.445625,390,6091.143884
383.058281,390,6177.075901
383.158906,390,6325.24339
143.323219,146,6396.433108
379.484531,390,6482.27052
143.080641,146,6554.665178
382.474609,390,6641.191616
429.897633,438,7068.92933
431.368336,438,7256.22015
328.167713,334,7356.908996
420.698492,428,7542.970211
430.710211,438,7730.699091
430.579039,438,8121.745254
431.039586,438,8358.936711
428.520758,438,8596.068322
430.780758,438,8831.487335
396.432954,402,9220.337676
432.206461,438,9473.574775
431.37357,438,9726.725477
431.667711,438,9870.496583
496.475625,507,10130.690746
497.365234,507,10697.193183
496.126484,507,11053.986968
499.085625,507,11572.385572
497.337891,507,11929.690577
497.445391,507,12594.652076
498.402969,507,13001.910639
499.733906,507,13409.010386
499.433359,507,13814.187556
499.401953,507,14444.476619
561.42158,571,14773.981776
561.976033,571,15105.026648
469.135563,476,15426.422816
561.31533,571,16076.221113
562.682205,571,16734.916896
562.342361,571,17190.501303
562.724236,571,17903.342556
562.863846,571,18570.240224
562.683143,571,19030.051199
563.21283,571,19490.423103
563.80908,571,20233.986788
621.893125,631,20958.924085
619.431094,631,21461.496844
620.964219,631,22439.39361
621.415547,631,23148.38203
620.448047,631,23638.148777
621.453906,631,24607.589552
622.75,631,25102.236893
622.047109,631,25815.469305
619.881016,631,26313.479312
622.497266,631,27285.200098
681.828003,691,27788.680898
680.154488,691,28507.826732
681.543238,691,29480.196503
679.796284,691,30196.341724
681.897222,691,30699.689273
682.194488,691,31677.281693
682.334019,691,32400.716249
681.161441,691,33121.551956
681.887769,691,34103.660711
680.986831,691,34611.278363
744.94875,757,35345.390542
744.650625,757,36327.654676
745.180859,757,37053.753889
746.304297,757,38041.358009
745.723359,757,38755.880742
745.618203,757,39475.194989
746.206328,757,40678.436487
746.337031,757,41410.99804
747.231484,757,42143.010116
745.670312,757,43119.701636
781.303397,792,43840.831975
782.495584,792,44823.949096
782.107225,792,45552.642278
781.805506,792,46279.617905
780.256522,792,47277.411486
778.348162,792,48227.246958
781.529178,792,49245.768758
781.30785,792,49970.611673
782.419178,792,50698.227841
781.544647,792,51685.323278
871.457266,889,52650.884372
872.15125,889,53666.449077
871.295937,889,54618.175227
132.422172,135,54636.612064
869.596328,889,55590.757803
203.629687,208,56081.229066
870.501016,889,56824.396595
252.898594,258,57060.868286
871.720156,889,58277.245379
871.720234,889,59243.762566
872.886406,889,60001.412599
871.343281,889,61228.762357
872.819062,889,61982.916141
914.334292,929,63234.455968
913.702182,929,64247.081865
910.816323,929,65328.914971
913.346167,929,66330.052293
914.614292,929,67601.065121
914.574448,929,68594.933294
914.850151,929,69378.553059
