#{"t_start": 1690291573.1364129, "env_id": "None"}
r,l,t
229.739141,236,17.499111
250.368359,258,38.172194
250.352031,258,69.942943
249.895312,258,91.05996
250.173984,258,112.584837
252.131875,258,133.866281
250.766875,258,155.160877
252.012891,258,176.5727
249.701484,258,541.672939
251.644922,258,645.818015
249.418047,258,751.329554
231.237991,238,855.0754
250.336633,257,960.071323
307.906689,320,1067.841781
311.71122,320,1174.948002
311.166142,320,1729.027735
313.083017,320,1917.466508
313.97661,320,2107.277492
312.070673,320,2297.505307
312.514657,320,2659.438971
180.108672,184,2668.730702
313.131376,320,3032.163899
312.484032,320,3492.723649
313.232157,320,3695.585124
288.114375,295,3897.632202
359.292734,369,4289.371418
360.133906,369,4496.307059
361.296406,369,4888.919864
361.332031,369,5228.755553
360.145547,369,5373.207267
178.216172,182,5444.694577
359.810234,369,5528.582778
358.244375,369,5673.626244
362.343828,369,5758.210997
360.792812,369,6099.822449
243.825531,249,6177.128366
361.448594,369,6324.046839
431.067633,439,6475.639644
429.918336,439,6565.188556
431.955992,439,6975.950802
430.460133,439,7162.274015
431.275055,439,7350.334519
432.019977,439,7457.173894
432.154977,439,7644.268267
403.426079,411,8113.664044
433.245758,439,8350.822479
432.32607,439,8483.126791
431.60693,439,8720.268671
481.753203,489,9218.282453
481.433828,489,9474.996844
481.899766,489,9731.729123
481.238437,489,9990.895078
480.442109,489,10250.091874
481.659297,489,10862.285272
482.094687,489,11218.772434
482.287031,489,11576.747148
482.340937,489,11931.979861
483.024531,489,12595.804604
544.39494,554,13006.910537
542.590643,554,13417.943338
542.615486,554,13826.464935
524.638065,535,14459.899079
545.002049,554,14929.502722
543.947986,554,15259.225415
545.833299,554,15846.495915
544.632049,554,16299.2259
541.69908,554,16954.89539
544.298299,554,17409.052608
544.639627,554,18122.620748
577.576094,589,18585.059632
623.434219,634,19255.91876
623.26375,634,19987.095657
623.297031,634,20711.719843
600.236562,612,21213.115267
579.818516,589,21933.247633
623.815234,634,22686.006795
622.587969,634,23393.693974
590.672656,603,23881.482287
46.453203,47,23886.206501
47.2925,48,24108.198297
623.473516,634,24862.23765
623.560781,634,25574.457371
113.926391,116,25585.271883
622.854141,634,26302.31169
122.186312,124,26313.549927
624.619687,634,27285.500509
624.386797,634,27783.890976
684.901597,694,28502.795556
685.601597,694,29475.440483
684.724488,694,30191.971539
683.995738,694,30695.300041
684.826753,694,31672.632395
684.773706,694,32396.612047
684.990269,694,33118.422978
685.0448,694,33884.053395
684.286988,694,34609.052185
685.294019,694,35336.879088
756.713516,769,36319.294841
754.987266,769,37046.57432
757.306562,769,38035.685196
756.194375,769,38751.763446
757.522109,769,39472.348943
758.529219,769,40462.852775
756.669922,769,41410.70352
757.668828,769,42143.585845
757.250859,769,43121.592646
753.835469,769,43840.874279
203.45901,207,44072.97305
796.534803,807,45059.621167
772.264803,783,45784.018319
795.252225,807,46513.13492
795.663084,807,47515.071249
793.872303,807,48466.698436
794.308318,807,49482.362572
796.097928,807,50211.360741
795.072147,807,50942.179904
795.039256,807,52149.029705
795.567459,807,52892.489577
796.720584,807,53894.365648
851.045781,866,54843.689321
849.575469,866,55586.531679
848.834141,866,56584.056795
849.132422,866,57527.717584
847.922656,866,58536.979297
847.526641,866,59501.539708
848.3625,866,60516.88141
850.492656,866,61479.235443
848.728437,866,62230.951988
848.417656,866,63480.46856
288.071739,294,63736.570381
933.440464,951,64748.690445
935.593823,951,65832.402788
935.462886,951,66837.270796
267.193818,273,67364.267197
288.769395,294,67842.005809
934.507807,951,68624.400717
