#{"t_start": 1690291573.5101314, "env_id": "None"}
r,l,t
243.694375,249,17.80973
231.374844,238,37.486753
243.159844,249,58.55831
242.356016,249,79.527168
243.238906,249,100.49251
243.371484,249,121.529621
243.376875,249,142.449016
242.646172,249,163.241153
244.6125,249,444.120067
244.190703,249,549.364772
243.715703,249,654.326427
278.1382,286,852.606573
303.984892,313,960.612377
161.538899,165,968.350795
304.132626,313,1166.910491
277.647029,286,1272.657676
306.208876,313,1734.986548
304.825048,313,1922.750496
306.086142,313,2286.151096
305.077314,313,2475.052173
303.453954,313,2664.288344
305.406532,313,2853.535268
161.425618,165,3035.871816
304.147079,312,3496.043571
305.752704,313,3885.598026
161.257102,165,3893.924157
307.121845,313,4096.507563
233.527484,238,4294.946329
380.840312,390,4690.198226
380.442969,390,5216.416216
379.672812,390,5300.083912
380.398125,390,5445.400986
381.731641,390,5530.600737
381.819922,390,5677.023272
382.328203,390,5762.549288
381.510859,390,6168.343419
382.036797,390,6253.689651
382.025781,390,6402.312375
405.483501,416,6552.98506
412.686704,422,6641.413293
437.796617,448,7069.873224
436.621383,448,7257.719058
435.616695,446,7444.514182
312.733779,320,7544.833912
437.109039,446,7733.226982
437.970289,448,8229.377774
440.596148,448,8363.100501
438.36732,448,8600.923257
440.498727,448,8837.427594
440.027477,448,9340.980569
439.920367,448,9594.948405
441.226852,448,9736.762761
439.843883,448,9993.390587
502.61125,510,10254.429044
500.455625,510,10868.013867
501.743516,510,11226.142053
501.647344,510,11585.887606
499.135938,510,11943.186978
502.990625,510,12608.411803
501.420156,510,13016.328241
501.01125,510,13423.901419
502.714922,510,13828.46193
502.753672,510,14601.440072
551.759002,561,14930.267515
552.359705,561,15260.584383
551.592205,561,15848.244888
551.465721,561,16301.624166
551.992986,561,16957.842811
551.052518,561,17412.931494
551.703299,561,18126.553612
552.480877,561,18586.799385
552.943143,561,19251.439953
552.537049,561,19711.947509
614.114922,624,20475.856953
615.284609,624,21200.478078
616.018828,624,21703.926467
615.462422,624,22674.990903
397.83225,404,23147.517054
613.954531,624,23636.607445
615.184766,624,24344.484922
616.479141,624,25099.68363
586.902734,596,25591.246166
616.348047,624,26307.424368
616.061406,624,27061.426488
615.644062,624,27774.706068
712.439722,723,28494.682732
713.728238,723,29471.3523
713.994253,723,30191.165742
713.523159,723,30697.989046
713.518941,723,31678.752319
714.210269,723,32406.287978
714.610034,723,33132.027378
715.050581,723,34117.584559
713.380113,723,34846.173373
714.251909,723,35833.253588
754.388203,764,36554.292902
753.671797,764,37280.77257
755.074297,764,38264.903042
753.306406,764,38981.494869
753.262578,764,39699.501995
754.808906,764,40695.07648
755.786328,764,41427.988074
753.839219,764,42417.611445
753.426875,764,43137.983744
752.365,764,43856.445632
763.073709,774,44838.732438
764.02535,774,45772.474493
762.854881,774,46497.963548
763.100584,774,47497.045627
762.442147,774,48233.79138
760.877303,774,49249.780606
761.5566,774,49973.912351
761.450037,774,50699.282934
761.618006,774,51683.469324
761.101756,774,52420.172403
847.577969,862,53380.937392
846.025156,862,54382.705592
227.007266,233,54625.130876
847.023437,862,55573.432595
848.010234,862,56570.22799
846.075078,862,57513.672869
847.699609,862,58523.751755
848.358125,862,59275.847899
847.458047,862,60501.835541
847.802812,862,61253.456786
844.735547,862,62216.615129
935.432104,949,63475.834567
935.895386,949,64269.137138
936.581011,949,65570.76845
935.185542,949,66575.317665
841.649964,854,67620.742602
935.400698,949,68618.230908
