#{"t_start": 1690291573.4395854, "env_id": "None"}
r,l,t
185.038297,190,14.790448
176.770266,183,32.509575
225.960703,232,52.728634
224.292812,232,73.2839
225.907891,232,93.316194
186.237281,190,111.758102
227.389375,232,122.036373
226.779453,232,142.152561
135.271703,139,158.011346
226.016562,232,438.28002
225.079219,232,542.511204
144.747328,148,549.203815
144.019594,148,648.732279
226.965391,232,753.278044
177.788078,183,853.877139
226.429141,232,957.585788
226.042578,232,1061.01658
311.269501,320,1168.050951
309.761923,319,1547.597271
312.490595,320,1738.047359
312.829032,320,2099.911495
311.070282,320,2290.175087
310.16872,319,2479.083828
310.359735,319,2668.592937
312.669032,320,3032.012837
312.592001,320,3492.565009
313.773251,320,3695.402642
313.34411,320,4085.062197
313.290595,320,4287.94764
114.92671,117,4293.835074
115.31546,117,4487.080309
194.329062,198,4685.15907
313.510829,320,4888.177034
314.35997,320,5225.445017
368.314531,375,5370.342589
366.968672,375,5452.775848
367.794453,375,5598.562872
367.779844,375,5682.747557
366.504062,375,6086.932542
368.719453,375,6171.934188
368.53375,375,6319.144532
367.469141,375,6404.356447
368.807188,375,6552.697098
368.57,375,6638.046473
427.299742,436,7065.744822
429.07318,436,7252.790688
392.597094,399,7357.784575
428.645914,436,7544.347517
390.830376,398,7729.598848
215.573238,219,8002.577722
428.178727,436,8238.486984
378.938891,385,8472.003781
428.953023,436,8605.083439
429.45818,436,8840.900485
428.528336,436,9344.658865
429.334898,436,9597.540139
302.750029,307,9729.818707
430.170992,436,9984.65611
430.683023,436,10128.652833
487.803281,495,10694.157597
487.321172,495,11049.741078
486.56875,495,11407.5855
487.189375,495,11764.242235
486.865781,495,12402.674796
486.6675,495,12810.260241
487.394375,495,13216.279578
486.47875,495,13622.199076
488.237344,495,14291.292881
488.854297,495,14615.560238
558.73533,567,14945.496768
558.252908,567,15417.149445
558.531815,567,16066.752249
559.191815,567,16522.177914
559.113533,567,17179.48581
559.110877,567,17633.84977
559.302674,567,18351.433992
559.042986,567,18812.987159
559.290643,567,19477.761121
559.185018,567,20220.659397
599.328437,611,20720.789043
599.942109,611,21444.383403
599.179453,611,21944.284691
600.778047,611,22911.804559
599.632422,611,23400.496617
580.719687,592,23886.524055
599.413281,611,24855.745145
600.22125,611,25348.390899
601.328437,611,26061.463015
600.570234,611,26816.333801
599.447969,611,27524.495075
688.255581,699,28028.366148
687.084956,699,29007.037144
689.724566,699,29721.890267
689.1123,699,30437.921414
688.356363,699,31417.751245
688.057925,699,31924.612713
689.656831,699,32647.429793
689.913628,699,33631.489255
687.188003,699,34356.112839
689.204956,699,35085.120049
745.863594,756,36072.402735
746.082656,756,36794.345196
744.496719,756,37517.200443
746.985234,756,38496.705916
745.741328,756,39213.062525
745.449219,756,39930.980284
745.769219,756,40930.452339
744.343203,756,41662.163577
744.884609,756,42647.054132
746.28375,756,43364.285246
808.780272,821,44091.57187
808.797068,821,45080.256685
807.681443,821,46017.485909
808.046131,821,47013.951538
808.125428,821,47755.122324
809.398318,821,48708.275936
809.091912,821,49721.176373
807.819881,821,50450.951161
807.94785,821,51442.123627
808.638865,821,52396.995344
889.759687,904,53151.945519
890.775625,904,54371.529385
889.175312,904,55321.231762
890.68625,904,56328.573455
888.210156,904,57279.012803
889.272344,904,58290.926858
304.354391,311,58759.26045
887.799453,904,59517.213073
305.914078,312,59978.227151
888.887109,904,60998.059491
886.454531,904,61964.951735
890.990156,904,62990.63331
915.369917,928,64002.445487
244.258272,249,64259.537636
915.601792,928,65558.402846
915.48812,928,66559.986515
914.183979,928,67616.179307
914.521401,928,68610.415893
