#{"t_start": 1690166823.6404507, "env_id": "None"}
r,l,t
40.40809,43,2.292063
37.57934,40,2.478504
40.720903,43,2.689614
36.854965,40,2.870036
37.337465,40,3.059469
40.443715,43,3.266087
40.29809,43,3.467258
40.583715,43,3.671091
40.038403,43,3.876375
41.38184,43,4.074967
41.03559,43,4.282853
41.019965,43,4.527157
41.354653,43,4.891738
58.703889,62,5.229405
59.044201,62,5.537737
58.657639,62,5.885433
58.399201,62,6.277986
59.157639,62,6.676625
58.690764,62,7.001057
58.847326,62,7.320657
58.832951,62,7.642141
58.333576,62,8.005826
58.959826,62,8.362571
62.624664,69,8.754216
15.05561,17,9.256789
60.883102,69,9.646873
66.914039,74,10.100121
62.594039,73,10.589206
52.315652,59,10.93773
63.739664,72,11.370588
14.985922,17,11.469419
65.159664,74,11.931225
15.014985,17,12.043693
14.714672,17,12.130004
62.159664,72,12.561021
60.808727,69,12.983054
32.124225,37,13.197119
33.710787,37,13.411067
63.582164,73,13.87697
64.148102,74,31.122452
52.10409,60,31.484304
51.124402,60,31.894163
32.751725,37,32.123641
33.598287,37,32.34903
32.726412,37,32.571163
14.84811,17,32.673556
64.224977,73,33.210628
3.76,5,33.238689
14.98186,17,33.339871
62.541227,73,34.301711
14.80936,17,34.397471
3.76,5,34.425553
62.739039,72,34.908319
63.475602,73,35.383909
52.561277,60,35.753898
63.637789,74,36.236593
33.365787,37,36.459978
53.877527,60,36.819537
65.339664,73,37.300362
64.415602,74,37.777672
32.313287,37,38.011903
14.460297,17,38.119441
63.230602,73,38.599241
63.344977,73,39.060195
14.557172,17,39.163105
63.914977,73,39.673742
15.140297,17,39.759746
61.862477,69,40.173237
64.797477,74,40.701392
32.123912,37,40.954671
62.732164,73,41.389204
63.996227,73,41.886894
61.646852,73,42.774021
59.664039,69,43.204096
52.67534,60,43.619649
62.913727,73,44.096949
52.741277,60,44.521636
53.251902,60,44.906478
14.687485,17,45.001371
53.665027,60,62.184282
64.598727,74,62.709788
64.320602,74,63.236352
63.487789,73,63.768704
61.741227,69,64.265352
67.582164,73,64.830746
63.453727,73,65.420122
62.031539,69,65.938998
62.504352,73,66.480881
53.734402,60,66.942988
61.699977,69,67.45879
14.58436,17,67.601005
65.425914,74,68.142141
65.906852,74,69.26139
63.371539,73,69.794874
64.110289,73,70.334971
62.429664,74,70.859599
54.841902,60,71.3047
60.831227,69,71.818406
65.449352,74,72.295718
65.349039,73,72.832122
14.657797,17,72.966029
33.152662,37,73.273783
63.621227,72,73.723807
63.580289,73,74.320599
54.41284,60,74.739783
60.642789,69,75.20227
62.645602,73,75.692286
65.474039,73,76.148897
62.651852,73,76.725921
61.835602,69,77.198804
53.270965,60,94.481971
62.929977,73,95.578188
62.912789,73,96.127693
66.928414,74,96.638334
61.609039,69,97.123178
64.079039,73,97.690525
63.199664,74,98.281484
53.891902,60,98.751167
66.042477,74,99.321505
64.297164,73,99.897469
65.945602,74,100.502241
64.107477,73,101.11196
54.50659,60,101.540158
64.627164,73,102.155647
63.075602,73,102.672448
64.643414,74,103.302831
52.80034,60,103.748763
65.456539,74,104.309842
56.81034,60,104.826785
65.136539,73,105.853187
64.127477,73,106.480656
64.715289,74,107.136962
61.379664,69,107.657138
65.842164,74,108.272762
69.193727,74,108.879473
32.737975,37,109.106184
63.928102,73,109.688238
62.797789,73,110.28287
62.146227,73,110.913995
65.447477,73,128.835586
65.312164,74,129.414687
64.045914,73,129.970315
55.001277,60,130.495546
65.619352,74,131.072015
63.604039,73,131.70027
61.679977,69,132.256195
67.136852,74,132.855685
61.946539,69,133.949961
64.272789,74,134.571316
64.676539,74,135.134987
63.858102,73,135.792263
66.689352,74,136.438817
78.534777,86,137.135972
81.254464,86,137.77308
4.72875,6,137.849565
81.943214,86,138.527361
80.755714,86,139.146057
80.942277,86,139.86369
80.658527,86,140.577416
80.841339,86,141.259062
81.613839,86,141.899126
81.532902,86,142.558169
79.746652,86,143.221279
90.73375,98,144.472433
90.725,98,145.203814
89.75625,98,163.208688
92.3275,98,163.97951
76.1675,85,164.603842
92.394375,98,165.330535
55.394062,61,165.808191
92.116875,98,166.535479
90.49875,98,167.320701
78.7275,85,168.022693
89.539375,98,168.748016
91.117188,98,169.507279
91.673125,98,170.197885
99.974039,108,171.725859
68.503283,74,172.243826
68.588596,75,172.81487
66.896408,73,173.367608
69.368596,75,173.963952
40.661971,45,174.281206
66.583908,72,174.773593
98.647164,108,175.597771
67.205783,73,176.154268
98.419977,108,176.990217
67.789533,74,177.542877
67.846721,73,178.14729
100.675914,108,179.01227
67.546721,74,196.672667
68.649846,73,197.266164
100.694352,108,198.088105
67.055471,74,199.220427
101.543102,108,200.107726
67.873596,74,200.664184
66.617971,73,201.235543
68.196096,74,201.821609
69.614221,74,202.391126
66.527971,73,202.945004
68.094846,73,203.450918
99.290914,108,204.275412
98.893727,108,205.099352
67.459221,73,205.613797
99.612477,108,206.493201
102.072477,108,207.315932
115.85,124,208.231247
119.0925,124,209.739794
117.254375,124,210.630298
78.404437,86,211.254949
117.2775,124,212.201041
116.554688,124,213.119868
80.6185,85,230.899607
117.440313,124,231.848338
117.967813,124,232.701366
116.773438,124,233.586242
117.019063,124,234.567096
114.216563,124,236.395063
95.576513,102,237.202542
94.609638,102,238.013269
96.253076,102,238.787341
120.562225,130,239.765156
94.205888,102,240.465541
95.553076,102,241.236656
96.128388,102,241.956643
96.612138,103,242.70449
96.654013,104,243.498902
96.703388,103,244.280166
95.256201,102,245.034471
94.909013,103,246.76506
96.500263,102,264.332529
111.648193,122,265.265093
113.123193,122,266.165178
94.425576,102,266.92686
96.422138,102,267.677276
95.818388,102,268.36014
114.032881,122,269.263573
95.764326,102,269.932583
114.258193,122,270.917842
114.068193,121,271.802583
95.633701,103,273.721558
96.221513,103,274.461825
96.776826,103,275.203846
95.253388,102,275.957266
95.850263,103,276.821024
113.997256,122,277.698465
96.230263,103,278.474309
98.573701,103,279.26499
96.972451,103,279.954997
96.012451,102,297.665816
96.591201,102,298.422861
96.889326,102,299.190607
95.547138,102,301.328709
96.580888,103,302.09059
99.035263,104,302.86067
96.815576,103,303.677693
97.451826,104,304.446585
96.730263,103,305.251094
99.138076,104,306.142462
95.562763,102,306.949087
98.807451,104,307.76857
113.191006,122,308.680148
97.522451,103,309.44501
96.189013,102,310.249013
98.101513,103,312.453007
96.929013,102,313.182028
97.472451,103,313.992062
97.124951,102,314.758625
97.869638,103,315.499266
98.272451,104,333.845556
115.505381,122,334.861823
116.716943,124,335.870143
96.407451,102,336.615604
115.601631,122,337.586985
96.999951,102,338.35784
96.588701,102,339.197474
98.607451,104,340.987797
116.353818,125,341.988881
96.753388,102,342.822413
94.744013,102,343.60954
114.079131,122,344.527085
122.896287,130,345.669244
96.292763,103,346.417329
96.472138,102,347.201642
113.881318,122,348.102561
97.828701,103,348.85011
96.695576,101,349.587085
96.947138,102,351.33103
99.042451,104,369.541067
115.831318,122,370.454393
115.920381,122,371.541435
113.026943,121,372.585955
96.060263,102,373.381192
114.639131,121,374.277457
96.895576,103,375.032003
98.423701,104,375.84888
115.026006,122,376.803347
115.595693,122,377.806092
122.646912,130,379.673449
96.379951,102,380.541376
97.885888,103,381.349101
98.325263,103,382.134993
98.919013,104,382.947981
115.728193,122,383.947951
98.726826,103,384.746093
97.744326,103,385.532328
117.383506,125,403.394616
98.552763,103,404.164738
97.816826,102,405.005367
98.816201,103,405.814619
98.508076,103,408.107757
97.125263,103,408.934466
99.295576,104,409.744456
115.546006,122,410.72042
99.191826,103,411.517915
114.371006,122,412.567682
114.906318,121,413.591174
97.866513,102,414.381108
97.534951,103,415.171968
114.317568,121,416.168957
116.481943,122,417.154117
100.242451,104,419.433784
122.3866,130,420.433638
99.694013,104,421.224105
115.386631,121,439.212062
116.011943,122,440.179297
98.992451,103,440.975743
116.786631,122,442.032077
115.681631,121,442.948004
99.839326,104,443.748883
99.849013,103,444.566266
97.136201,102,445.333503
96.540888,103,447.5198
97.146201,101,448.361766
117.077256,122,449.289394
