#{"t_start": 1690269779.720935, "env_id": "None"}
r,l,t
228.445937,235,28.324782
227.948437,235,47.664253
229.235547,235,61.604829
228.897969,235,82.026565
228.136328,235,96.623473
229.280156,235,116.341738
227.635547,235,130.884551
229.138594,235,151.130256
227.999297,235,442.132565
230.223281,235,565.580268
306.259032,312,693.298718
306.435829,312,819.417658
303.786689,312,945.128885
305.745282,312,1072.87304
306.804189,312,1200.305308
305.852001,312,1579.572488
304.816845,312,1645.230771
305.705673,312,1710.031628
307.089814,312,1777.165076
306.312001,312,1845.021482
380.930625,394,1915.625684
382.535469,394,2300.500771
382.517109,394,2373.431717
382.464609,394,2470.565536
385.982969,394,2541.879467
382.239609,394,2639.967952
383.142109,394,2995.114234
383.253906,394,3102.59558
380.971328,394,3183.042563
383.638828,394,3291.579159
435.87357,446,3404.809203
433.950914,446,3808.642504
436.587008,446,3919.755091
438.219039,446,4073.499386
436.203648,446,4228.750544
436.004586,446,4383.565587
438.027477,446,4836.478072
437.636305,446,5010.392006
439.038648,446,5183.996577
438.28693,446,5309.868172
496.724375,510,5817.353389
497.163125,510,6009.537038
499.113516,510,6202.803734
497.341875,510,6396.208155
495.288047,510,6920.045167
498.347109,510,7117.084723
499.236406,510,7314.730114
497.541172,510,7568.577878
497.971094,510,8044.316929
501.7975,510,8243.512183
560.46033,572,8505.67265
560.005486,572,8712.724404
559.714393,572,9262.615988
561.417205,572,9562.566628
556.901111,572,9796.697278
560.183611,572,10095.818117
560.55744,572,10695.772219
557.796502,572,10946.721352
559.130018,572,11270.810372
557.253065,572,11872.738624
