#{"t_start": 1690269778.7164826, "env_id": "None"}
r,l,t
242.249297,250,30.053819
242.239531,250,50.058615
242.388437,250,64.571404
243.519453,250,85.640764
241.624687,250,106.260392
242.695,250,120.801469
242.785312,250,141.655598
243.966562,250,156.805817
240.426484,250,505.266045
245.339531,250,630.322055
303.114032,310,757.592898
301.975439,310,826.878193
302.54036,310,952.602292
300.823642,310,1080.36984
300.880829,310,1207.650831
303.262782,310,1586.89022
301.947235,310,1652.415177
302.926923,310,1717.067821
298.59286,310,1784.025306
298.77911,310,1852.236096
376.657344,387,1949.325217
378.528672,387,2307.65942
378.604922,387,2405.457276
377.657266,387,2476.840881
376.693203,387,2573.735397
376.804844,387,2645.744326
377.614141,387,3028.940982
377.881016,387,3107.466091
378.587813,387,3216.821677
377.914922,387,3295.58194
430.905758,444,3409.505437
432.898648,444,3813.089553
432.957711,444,3966.999372
435.02318,444,4120.273332
433.387477,444,4232.827164
433.559977,444,4387.303562
431.237242,444,4839.991041
434.789586,444,5013.721529
432.324977,444,5187.347947
435.222086,444,5362.393785
488.1975,502,5820.341596
487.460156,502,6012.194791
488.053359,502,6204.860985
489.414141,502,6450.835373
490.874063,502,6921.056817
488.734297,502,7117.489183
489.613203,502,7314.584831
489.831016,502,7510.764749
487.186094,502,7764.405267
491.375391,502,8242.118657
549.045018,563,8447.852858
551.814705,563,8709.921673
548.875799,563,9258.881458
554.220174,563,9493.657386
552.36908,563,9791.780262
548.177674,563,10025.38346
554.27869,563,10620.134393
551.389393,563,10940.459279
552.288065,563,11193.055253
551.120643,563,11513.87124
