#{"t_start": 1690269780.8747091, "env_id": "None"}
r,l,t
246.411328,253,28.014679
247.374844,253,48.162231
246.653047,253,62.819988
247.064219,253,84.038249
247.201484,253,104.782428
246.225937,253,119.363292
245.212422,253,140.304595
247.32875,253,155.553124
246.933672,253,504.14905
247.977656,253,629.71604
301.350751,311,756.787883
303.577392,311,882.462059
303.605673,311,1009.19691
302.81372,311,1136.926326
299.543564,311,1264.497375
302.426532,311,1612.089317
303.850751,311,1677.960713
301.17536,311,1742.934556
302.191845,311,1810.456202
301.292548,311,1877.826238
370.057031,379,1948.720543
367.975234,379,2332.829132
368.935781,379,2404.244147
368.871406,379,2475.062688
368.3275,379,2571.594212
369.037578,379,2643.193511
368.463359,379,3026.022887
370.088594,379,3104.125495
369.941094,379,3213.006162
368.837891,379,3291.483252
405.845289,414,3403.046374
404.990758,414,3762.209043
407.754977,414,3913.987203
405.903805,414,4065.671792
406.432008,414,4175.674978
405.93607,414,4329.714676
405.805055,414,4773.236538
408.800367,414,4897.002591
407.966539,414,5069.548574
407.418727,414,5191.529101
497.698359,509,5421.01869
494.629922,509,5883.373797
494.582109,509,6075.490153
493.842969,509,6322.002296
495.779375,509,6514.203654
498.87375,509,6986.82482
495.047187,509,7184.347072
496.743984,509,7435.770797
499.937891,509,7635.184957
500.332109,509,8112.485082
553.927205,563,8370.70735
555.46619,563,8576.692991
551.669315,563,8838.99069
555.050877,563,9407.005419
555.755096,563,9641.521697
555.435565,563,9938.65017
553.995096,563,10458.242131
553.243377,563,10777.913248
554.014002,563,11099.191705
552.813377,563,11351.839484
617.166172,631,11958.896319
