#{"t_start": 1690269780.8301587, "env_id": "None"}
r,l,t
247.183594,253,28.06071
246.906797,253,48.196262
247.214922,253,62.865386
247.675312,253,84.084179
246.134844,253,104.822972
245.794922,253,119.407545
246.996719,253,140.350752
245.858047,253,155.595783
247.127422,253,504.192662
246.294922,253,629.757166
297.884892,307,756.667178
295.340204,307,882.167169
296.01411,307,1008.655687
298.15411,307,1136.214919
297.841142,307,1263.717906
297.518642,307,1611.12333
298.502626,307,1650.713539
299.012001,307,1715.271169
300.56286,307,1782.035135
295.436454,307,1850.134581
388.968125,401,1947.947882
391.308672,401,2333.217394
390.532656,401,2405.883279
389.992031,401,2503.030947
390.283516,401,2575.375729
389.745391,401,2673.681329
391.676172,401,3032.165762
391.796328,401,3141.342944
392.056953,401,3250.790911
392.3025,401,3330.376698
431.622008,448,3445.606046
437.00818,448,3862.456665
436.040914,448,4016.216431
434.535445,448,4170.391414
435.697867,448,4283.003048
436.628805,448,4721.776932
433.497398,448,4897.270397
439.713336,448,5071.655164
438.715367,448,5245.177104
435.993102,448,5421.83774
505.257812,515,5884.350838
503.063359,515,6076.887176
505.135469,515,6323.652024
505.850469,515,6516.262448
503.929453,515,6989.473933
502.070703,515,7242.177502
503.426406,515,7439.236747
503.794609,515,7638.98773
506.839375,515,8172.132192
502.327266,515,8371.892566
562.467986,574,8634.264365
562.350565,574,8841.658613
563.186893,574,9410.493283
563.715018,574,9709.985109
561.454393,574,9943.591246
565.87783,574,10534.776345
565.725486,574,10854.992343
565.88783,574,11106.628238
564.052908,574,11429.969851
